search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Tipo,Tipo de casco,Tipo de visor,Edad,Género,Modelo,Materiales del exterior,Línea
1067, Casco Integral Agv K3 1450grs Grios Metalizado Solo Talle L ,7955,NA,0,NA,18 cuotas,441.94,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-456230348-casco-integral-agv-k3-1450grs-grios-metalizado-solo-talle-l-_JM?searchVariation=39489456656,NA,NA,NA,NA,NA,#456230348,Plateado,L,AGV,NA,Integral,Doble,Adultos,NA,Solid,Termoplástico,K-3
1068, Casco Airoh Integral Negro Mate Visor Humo Oscuro O Transp. ,6660,NA,0,NA,18 cuotas,370.00,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/RSMOTOS,https://articulo.mercadolibre.com.uy/MLU-454291702-casco-airoh-integral-negro-mate-visor-humo-oscuro-o-transp-_JM,NA,NA,NA,NA,NA,#454291702,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
1069, Casco Airoh Cross Twist Crazy Black Gloss Ls2/ Hjc ,260,NA,0,NA,18 cuotas,533.87,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/RUBIBIKES,https://articulo.mercadolibre.com.uy/MLU-451752475-casco-airoh-cross-twist-crazy-black-gloss-ls2-hjc-_JM,NA,NA,NA,NA,NA,#451752475,NA,NA,HJC,Cross,NA,NA,NA,NA,NA,NA,NA
1070, Casco Integral+lentes Airoh Storm Anger Orange Gloss 1420grs ,9970,NA,1,NA,18 cuotas,553.89,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-443979998-casco-integrallentes-airoh-storm-anger-orange-gloss-1420grs-_JM,NA,NA,NA,NA,NA,#443979998,NA,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA
1071, Casco Cross Nenki Nk-315 Varios Colores ,3790,NA,0,NA,18 cuotas,210.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-461748030-casco-cross-nenki-nk-315-varios-colores-_JM,NA,NA,NA,NA,NA,#461748030,NA,NA,Nenki,Integral,NA,NA,NA,NA,NA,NA,NA
1072, Le 2pack Super Brillante Luz Usb Recargable Posterior Cola L ,2995,NA,NA,NA,18 cuotas,166.39,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,https://articulo.mercadolibre.com.uy/MLU-456471918-le-2pack-super-brillante-luz-usb-recargable-posterior-cola-l-_JM,NA,NA,NA,NA,NA,#456471918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073, Visor Ahumado Para Casco Power Maxx 626 ,388,NA,0,NA,18 cuotas,21.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-447488392-visor-ahumado-para-casco-power-maxx-626-_JM,NA,NA,NA,NA,NA,#447488392,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
1074, Casco Moto Hjc Cs-15 Liso Negro Brillante ,109,NA,4,NA,18 cuotas,223.81,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTO_TORRE,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=%2FN24WWlaMabOvCVzw3LCsejoGELw92DRKzE24pf2TGopIWqmgnBBGEwwxtIwLzQFSzd%2FNR6A6Q%2Bk1KS7ROFyoem%2BmFa16XIZkXCxZlHGJWf6VM0Yg2lNRNNJEvoy6S5s%2FWs2Dzx0gqda2Jkerj22bRq2Wm87zVlP4SBgxMLxJJLOmrWMVgUVHoeb4h2%2FUEPdUM%2FCXtdCjP%2FOCR%2BVh9o06bR15qXwXZXwZFMFjgs3TlN3w%2FsfEvWVTRV%2BjQCykso1%2BjJepoI%2FQddfe5inl%2Far8fM6TVdSIajnY93PpsCNBqCNOD7wHx7eFCnxB6zyaEfFmfZJ%2BQw6zpqzo5rq1jlc3uWjr7QW3bKEv5hd9%2Fn%2FbUO6b8LXukekpRx32LuPIbUdtReC2mhDDOQm1qk4Ds4YRlMxBxiXR2r%2Bg4EUvkjOJxpww%2BajuRgMUU%2B0TXaJWRFIhWaPMui5cqfqxEaJHtUK8D2OgOnE%2BmUA96Ov7m5dmb%2FpV9AW0TzQpv9vn3q3xU1eKn3sRsMleue%2BCaafMyEO9n1XA6x4ATyCuEhul4T1B3ncCfCb4r%2FgIxpOEVz0NYfyYWaId%2Bhbm4bvL9r3vqz1VKOuyKEeOImpYzOlCEkgbkiLp1wiQ1odTgo3lJ%2FbjsR4IHfrLNx%2BzKYqsxo6%2FlJb%2FrX5FINv8rgwlZdg4XmVjZsnoG3%2FuhwNvn8rA29SOCHGFDoogxpPExXUg7GJghgm7gLdt70YfTd21Wp3kO7hXNwvVjqYs7Xmv1CPXWRhOCL8rE3FDpyTKFt6i9PyzJS1CYoivQ9b60LS%2BeeTCfDFQjnQe8wc3SNS6UB3tnUMMhycB%2FWHKMa0cCfgjpYliPXHhp8qjl6%2BgtSdlw40L94IEfUBxTpTm%2BFKIshV2HMAINC1d1U06pwtvT8leLGG%2FQSk36IHOzMQd72vhcWzSnIFGjKVFibkpB5A%2BKZ4nvMnoZOWqZdAQF2qR8%2FjtKE13iWGEoLPXf68sZRquVHEEl9cnkW4rk0TGrhollXGIOgY0H5ECXz4%2FlhX2isiK1md8xV%2FYF4hN%2FkKWis7v5y%2FHvoJi8vDgEVpTLu2IgeWiBHcTqCY2dWy%2FRFqdLg0YRtXP2mE5cYZ%2BQzhymMA9ug5nxXNOlCn%2BoQVkw0KAsdq2oGvWx5ZG8TYCPKi1Q616HCfFdOkNzmtQAXVM3K4sDDhF1Qs6%2Fgt59%2By5AIFRvGZZo9AHglCgdBpFzXD1zxgyrwMpRJ1n8D3WhTYVoN%2FMZgokRPTDudLQkCl9dddT21WD0tmEPZHaB%2FPkcwvzFLzRduPijWNt8vM%2Br8pfWi5NhE1Gzw6OdHUeU7U%2BuTY1Og0DBbWKo4l%2FdW5150gaRTz9gYwmnznNsUgGLkU2k01XtdB90JH9uZUZOxOjK8dPiLOxDKsPFycsmothyIPiFltKynK6s0u9HCAE45mBRQkbdqgiwwaHYy2Cw7khuRHyoaM3vH6u8KMMm0c%2BbdI%2Fse163TfZa6VUsCyhTVkawxKZkU94AqDF0D5vHjUbponZ5QVNHviqgHDeLpMYewCP6H7MRD7h6pbLQwFpyMxI95eIALVeVCNWV0e%2FlIyXNrLesflXHQP4NMVxYBJMmaU191SXWPUo7rOwyWnJ4y5sw8Vs2i953srQP9JppnDh%2FNHRjqmTh5MORbBHCenzzVkWHLE0DCLVMn7M8%2BnJmFR23ieU0CD306RB13X8EInq1%2FbmPPmhTE8VENe1c7xqRm7TsXfJAiswjHMd5y%2BZgRGcFAvOU%2BHQ%2BQSoXnNXDkYcoX%2B4XzpsgiOUgLXYszDB0aU7vu7g701FBD8wU4Bl8iLV9vBJgrgT8lPVp2OxCk18lBWVQt4zT8wRLMD%2BNNDwB2y9V%2BPdhP%2FQbA%2FJQ9BB%2BHksJnfE%2BrL,NA,NA,NA,NA,NA,#444548983,Negro,NA,HJC,NA,Integral,NA,NA,NA,CS-15,NA,CS-15
1075, Visor Plateado Ls2 Para Cascos Ls2 Ff352 ,961,NA,0,NA,18 cuotas,53.39,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-463412910-visor-plateado-ls2-para-cascos-ls2-ff352-_JM,NA,NA,NA,NA,NA,#463412910,NA,NA,LS2,NA,Integral,NA,NA,NA,NA,NA,NA
1076, Pj Mask Set De Proteccion + Casco ,1099,NA,NA,NA,18 cuotas,61.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.uy/MLU-458954994-pj-mask-set-de-proteccion-casco-_JM,NA,NA,NA,NA,NA,#458954994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077, Casco Integral Niño Power Maxx Bite Rosa Azul O Verde ,1233,NA,0,NA,18 cuotas,68.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-464327912-casco-integral-nino-power-maxx-bite-rosa-azul-o-verde-_JM,NA,NA,NA,NA,NA,#464327912,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
1078, Casco Moto Hjc Is-17 Negro Brillante Lentes Incluidos ,259,NA,0,NA,18 cuotas,531.81,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTO_TORRE,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=0QvpsnB2Nvg%2FbaIYL3OqLJ%2FnQbLk8SSL8VzfN1XK8tAk6vJYuAqWPEDahZnqc%2Bk%2B1faD4iMrwV0gCmHQhX7Ow4Qr0gcKalHb4WtMRp9lKvobjax899wj20%2BYLeSk14JtslO2XF34IOOBLKr8%2FkKWouarxakkGmftX6q4RJaVl1mYECAJGAA7H4EzjzRN7zvYxW2dlb8jEkxAKK0B9LDdu0civNRu1EIuzi2L9Wdf2VOGuBkT13s2UKTpwGWCw%2B1lInIgUTTqM9v5s5W01QfaNkUyUD8H8RG%2Fx1DzZAgCNyBsQvShP%2FNbZ2w7n%2FFZlZvgtckoQnekLpTvws0j7O3iq7rewrHVcJl69M9598VE0F9s7MUVV5qxzqWGMNQ15qnMnXPif0r%2BEVEnSH8%2BU01%2BWgcipIwHeIyew5%2BJTdyx5bjweajRJdDi4g%2BH4MogUxXPdQVM6XSWtU7r3zD7hMz3E%2FQN1dOQ37PPinWeijMS%2FjizA0p9l6WE70F42HxyfvGa%2BXboZwqfn84cxkHingCHeAnwodIQmVDPo2OJF8KO%2FcgHvuTy1oluFIVmf%2BlTtiiCuIdptdYqWxaODAcEHJ6T2Kz1TlVHkoflpQ8Dno37pQpwzdT1FiPogY8YWjF5%2FJUDUoBYBN3KvQ8KDHK1PGXfu%2BpW2Hkv5HUNK3NH8S1ppEyX9%2F4tA7T6WirVYQEMhuefXGA%2BKq4cMrmtpe8XFYpk7Iv32pk6Vhp3Ur7p8gj1GLnmFgeI5bnpoNJMgMSspmPZqBPeJbNzRRWnIk%2B5DqGcE6o7mCG%2BT1K9CDOxkPMxAei58HPq4dxsrueax%2B8qE6oWZqmCoUhiXymqbwdxuQ9SvqKGOiKjiONr0sdzx5%2BCt94wn2YT6vm5XG6z7q4FnMHhp6NBzZvWgzZ%2BmKKoyJT%2FOMr0B2ex%2F4TE3wxZFgsjMlrb0wcCH9IEtOT%2Fb%2Bxd9Yby2LNnK0ikm851c6R0cUZ40fYvpOyMJNtnPuzQDTC2x4gbYYyTuKq4gcFfihzvGb2eRV%2BcTt0IY6ZI%2BUjYyBuJG24BzWx9yuGatDbkluK6d9XqF%2BqZX47wglYcekJxTlHjCTRunFNKbUnBvS%2BXxRkhDBNNQX8%2B%2Bjumbc1d6k5dtP9i4GaUf4wjdSTjCRfUmYvncniJcn85hAPioUqi0nu6MLsxQTy9vTx9CG2u9WTMGCbJl0%2FYuR1rBKj7T31wVmcx8HKPTy8ml7x1w3LCXa62KHjTQ0Fcwh%2BkhZErKOtxXDavxtNgHlEdxeaiHTn5dcWsl5OayFnDA3Nlnu68HnNGfreeJbMPlyU4DldCq6Q850IzGDR7KZ0QvlSXaCqOsgaQNa28a2CzMp%2FZcXCj%2FXwjd60ZNoVHDwXmE4j1%2F2u%2BvyO1N7MN4HEuoLtTVEhoFkZTj1oPQF7WPTig%2FnQsMMgKRj3CCxQRjm5Mla0c%2FIWdBiKhgoUynyyjV2%2B5uD1awf%2Frbq6g65%2FdVeyB2PJH5MPzqXZ3a0CJnj0GaHUl3tEfEOddYV%2FpW6ABk7DYvPXEmyGiMFtxVh%2BSJbXD45EHsK0JArfmj472vKcgnNGc9TPVKxTgOfycfQAa2m%2FNqctKrq5ffHNcaKTCYIsbhpxaiNoKyY%2BCMABwgm6dljwhBBZP2NUVT8AVUVYl1i86mSRB8tbQwZ3KK7TmYAZ4vHnIdTreQYLpRVlK7%2BMXxwg14I1D44QfDW7WqmTDy1WHSMj2OtVIMHBaW4LXZMh%2FwARi8EmXNT1a%2BsqN%2BoS5E0Cw%2F413nqCCJPKcZAe7omUbD6X5GaMCXm6WTwtRRKW9aupuZS45NRz3I9RCAUJXpZ2XzOVYc0vnV5Y3Eyocf268%2BJUIvQWjpoWqlCOXiP4vWrLhDSOLUZQ81gNIj0JMmALCUVYH4P1RwBmxYEyT,NA,NA,NA,NA,NA,#465230745,Negro,NA,HJC,NA,Integral,Doble,Adultos,Unisex,IS-17 BLACK,Policarbonato,IS-17
1079, Accesorio: Pinlock V12 Para Cascos Mt ,1110,NA,5,NA,18 cuotas,61.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-453018305-accesorio-pinlock-v12-para-cascos-mt-_JM,NA,NA,NA,NA,NA,#453018305,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
1080, Moto De Nieve Gafas Anti-uv Gafas Unisex Atv Esquí Invierno ,1946,NA,NA,NA,18 cuotas,108.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,https://articulo.mercadolibre.com.uy/MLU-456403002-moto-de-nieve-gafas-anti-uv-gafas-unisex-atv-esqui-invierno-_JM,NA,NA,NA,NA,NA,#456403002,NA,NA,NA,Cross,NA,NA,NA,NA,NA,NA,NA
1081, Casco Agv K-3 Sv. Avior Color Lima ,350,NA,1,NA,18 cuotas,718.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URURACER,https://articulo.mercadolibre.com.uy/MLU-447942323-casco-agv-k-3-sv-avior-color-lima-_JM,NA,NA,NA,NA,NA,#447942323,NA,NA,AGV,NA,Integral,NA,NA,NA,K-3 SV,NA,K-3 SV
1082, Casco Repuesto Boquera Ls2 Ff352 ,14,NA,4,NA,18 cuotas,28.75,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,https://articulo.mercadolibre.com.uy/MLU-449794835-casco-repuesto-boquera-ls2-ff352-_JM,NA,NA,NA,NA,NA,#449794835,NA,NA,LS2,NA,Integral,NA,NA,NA,NA,NA,NA
1083," Casco Abierto , Harley ,cafe Racer, Vespa ,custom, Burbuja , ",2090,NA,51,NA,18 cuotas,116.11,NA,Entrega a acordar con el vendedor,NA,NA,4.5,6,http://perfil.mercadolibre.com.uy/SPEEDSHOP+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-445614821-casco-abierto-harley-cafe-racer-vespa-custom-burbuja--_JM,3,3,0,0,0,#445614821,NA,NA,380888,NA,NA,NA,NA,NA,NA,NA,NA
1084," Casco Integral Para Niña, Power Maxx ",1190,NA,0,NA,18 cuotas,66.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GKMOTOS,https://articulo.mercadolibre.com.uy/MLU-462370825-casco-integral-para-nina-power-maxx-_JM,NA,NA,NA,NA,NA,#462370825,NA,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA
1085, Cascos Ls2 Ff324 Firefly Negro Mate Blanco Claro - Tr ,299,NA,0,NA,18 cuotas,613.95,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/RACINGTAURO,https://articulo.mercadolibre.com.uy/MLU-463079589-cascos-ls2-ff324-firefly-negro-mate-blanco-claro-tr-_JM,NA,NA,NA,NA,NA,#463079589,NA,NA,LS2,NA,Integral,NA,NA,NA,NA,NA,NA
1086," Calcomanias Personalizas,moto,cuatriciclo,auto,carteles!! ",56,NA,39,NA,18 cuotas,3.12,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/PEDROVILLARROEL040,https://articulo.mercadolibre.com.uy/MLU-444106403-calcomanias-personalizasmotocuatricicloautocarteles-_JM,1,0,0,0,0,#444106403,No aplica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087, Casco Ls2 Ff320 Kub Rojo Y Negro Con Lentes! ,4460,NA,0,NA,18 cuotas,247.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/POCHOMOTOSPB,https://articulo.mercadolibre.com.uy/MLU-463421544-casco-ls2-ff320-kub-rojo-y-negro-con-lentes-_JM,NA,NA,NA,NA,NA,#463421544,NA,NA,LS2,NA,Integral,NA,NA,NA,NA,NA,NA
1088, Repuesto Apertura Visor Izquierdo Casco Pm- 626 Izquierdo ,48,NA,3,NA,18 cuotas,2.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-446348481-repuesto-apertura-visor-izquierdo-casco-pm-626-izquierdo-_JM,NA,NA,NA,NA,NA,#446348481,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
1089, Casco Cross Airoh Twist 2019 Amarillo Fluor Y Azul ,277,NA,2,NA,18 cuotas,568.77,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/RUBIBIKES,https://articulo.mercadolibre.com.uy/MLU-453829965-casco-cross-airoh-twist-2019-amarillo-fluor-y-azul-_JM,NA,NA,NA,NA,NA,#453829965,NA,NA,NA,Cross,NA,NA,NA,NA,NA,NA,NA
1090, Casco Hjc Rpha 70 Vias Mc7f Fibras Compuestas Con Lentes ,629,NA,0,NA,18 cuotas,1.291.55,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTO_TORRE,https://articulo.mercadolibre.com.uy/MLU-460326991-casco-hjc-rpha-70-vias-mc7f-fibras-compuestas-con-lentes-_JM,NA,NA,NA,NA,NA,#460326991,NA,NA,HJC,NA,Integral,NA,NA,NA,Vias,NA,RPHA 70
1091, Casco Ls2 Ff320 Axis Azul Y Blanco Con Lentes ,4460,NA,0,NA,18 cuotas,247.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/POCHOMOTOSPB,https://articulo.mercadolibre.com.uy/MLU-463422247-casco-ls2-ff320-axis-azul-y-blanco-con-lentes-_JM,NA,NA,NA,NA,NA,#463422247,NA,NA,LS2,NA,Integral,NA,NA,NA,NA,NA,NA
1092, Cascos Retro Chopper Harley Vintage Vespa Abierto 3/4 ,1100,NA,293,NA,18 cuotas,61.11,NA,Entrega a acordar con el vendedor,NA,NA,3.3,3,http://perfil.mercadolibre.com.uy/FT1977,https://articulo.mercadolibre.com.uy/MLU-444795597-cascos-retro-chopper-harley-vintage-vespa-abierto-34-_JM,0,2,0,1,0,#444795597,NA,NA,Vespa,NA,NA,NA,NA,NA,NA,NA,NA
1093, Casco Ls2 Ff323 Arrow R Evo Techno Bk Verde ,11214,NA,0,NA,18 cuotas,623.00,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/POCHOMOTOSPB,https://articulo.mercadolibre.com.uy/MLU-463468341-casco-ls2-ff323-arrow-r-evo-techno-bk-verde-_JM,NA,NA,NA,NA,NA,#463468341,NA,NA,LS2,NA,Integral,NA,NA,NA,NA,NA,NA
1094, Casco Airoh Integral Gp500 Cosmosyellow Carbono 1250g Ctalle ,31553,NA,0,NA,18 cuotas,1.752.94,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-444353363-casco-airoh-integral-gp500-cosmosyellow-carbono-1250g-ctalle-_JM,NA,NA,NA,NA,NA,#444353363,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
1095, Casco Moto Cross Evs T5 Ecto ,195,NA,0,NA,18 cuotas,400.40,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMERICANDREAM+URUGUAY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=t4D41pwVO87xmO6hoX1C5neqHvUx4f%2BZReY0Rz94MNavN%2BxjJBTXN5J7736ndzNlT5JWtG9UXx7Pve0BC%2BXd0C%2FwXCTl6UaP3R8lihSSjNfQbeVdIKFLC%2BvCGGWJamWLqE45%2BDAGlgPs%2B573bUALpflZ8uJGOK0mzi%2BSUh%2FBiM9nvGsc3TaxGhCDkqVGQ526y7WRiRZMUECcicld9d%2B9L%2BKmz57FHCpWwRy9LlwkySvg1Mrf3aijQwR1SNdMF1vZiJwFCL7QPvhs1WnLgxm22cNW3p%2BigtjrqrTX3lwyJvNVlZx0apfUk5ZgcshEHCStzEKQB5eCO5VS8phOnBgTbJmMQ1MV2flIYTSJbEre%2F51aCFcB9DnPFHYRxfTrNauK4UGqH0JVBdRZrv7w7ghz2GAvQ51mhB%2BVqcMXDYSprwznJSdEj%2FEiOYUtkj556ZWq2UFbzbkKc74vxDolFtI50%2FirTN7Fq31XMI%2FAj03vhingKjXjtouFEsOofwX71Y9EDecnsce2rAHX2k0BConIYQdqCMC9N%2Fc9yS7x11DFPD0PQiz%2F0M55RmLT%2BBKIAb%2FDhsd0PhsoIJCE4DKj0rHi%2FfoXNbo84tRfouyUZRdDxDR4ZYYDwfSe9jfjuR8ELv5eO%2F47SYvMeS27BkjwOtOoIoFrOoS0kVYzV%2Bphg%2F%2FojpeQtFEvZhl6fFD3TgrTtKYP30AseBDpUgiyTvRw9%2FVFG0Uk1qn08AM1kMI3H2SKss5oT7s4fVZDvHlng9h%2B7eiM5E%2FmEYXWtbYcxMGAS3DbiFeaA%2Bzj9CeTE3BZqxt4zc0Lh4u5LOUjps%2BR5peZAFbkDM6MdgfxNRkQNw1HHgYGRj4q%2Bv58ffPDKBjSOMf%2FBMgvDWeYQQ%2BMJzaB3JKQczbpt4i%2BO8quJmVcXEbYhp4VGZkpxureM7liknJxegBuX8RVfqr644waArL5kHu2LY294jj2IrWcRzrRPuNgzkmH%2FW%2FQw5vCrlGYO37LHTWSaaSDnGVjpLrlpkQF%2BqMhW7CD71B6BWPvyntC62BqejcbZyXUOgY7osCMrwJASVnfaHuzTmdFr%2BqC0SVgeMt%2BLYDBVgIfCZ3VMLXxQdyrreV4HdyxQLjiFOHvz3DxvQLFhwPaMpl2VJ23%2FxjONCIhi4GUBBUuGs3bI1vlIL%2BQTU%2BreyuO0xd7tQOjJ3pns34PaXHv5%2FFRC4TTLNM59A8HmlutUwE9Cl1CWH1moRT0tYzoW1f0ujdSNT2Qag6OEOaJMqeTydFPbeqA3unHUIFc0EV2LhPEPv3CEVJRjU60fQ%2Bo2RJnVdMyVfYdJIeWQiCGiImLPJwuGIsZjHI0ONUfva8FBk3SCmxtlFR7zYph1tTCY66b%2B3FmjxTPeP2IJPhogdMhpD%2BCbF5WYJ3mzkMclF02cA36oGYCNWsQTHhq3rcB0kQs0tow8p7eYW1IypFyb6Rj9wRMg6sllSXitnhLWNb%2FZckeITyrzNg5pg9NotCp8wDBs5mg6yeyJET9Dy3xsGPx1yJyn8pOTZSwbECZ0e9Ns5jsW6Rwijji3dTBs3i1KzGsZn9W1g5fbZZ6dLXzTKP0BdRPAHeoDSLwv%2FSfn%2FXOOeOT41DVSSayOZcN0zw6JH3fm4rDfZQwGdc1pKoRL4ZJGeaYlwsXpzUM0W27mrXxTa7kXVj9Jm5m7O7W5VtRwMW6JtUf6Sw9EALkRtjwKczcnIzmH%2BAzHJu2DLjrT1YRVKIfO%2F4xqoVCCFJLhztME%2FFmM88s%2F7fo%2BfFYu%2BntW%2BCRKnMDPwSxICG7PGBV00w6EclT0vJ9pVj51msm%2BOzHvFVJN86UJGWrBaobeT7fSLp4q%2FhoRqKTLr%2BXSaOcEx%2FrBIgevcQ388NbhPgCgKE%3D,NA,NA,NA,NA,NA,#450229468,Amarillo,"XS,M,L",EVS,NA,Cross,Simple,Adultos,Unisex,T5 ECTO,Policarbonato ligero,NA
1096, Cascos Ls2 Mx437 Fast Strong Blanco Azul Rojo ,140,NA,2,NA,18 cuotas,287.47,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,https://articulo.mercadolibre.com.uy/MLU-445069312-cascos-ls2-mx437-fast-strong-blanco-azul-rojo-_JM,NA,NA,NA,NA,NA,#445069312,NA,NA,LS2,NA,Cross,NA,NA,NA,NA,NA,NA
1097, Casco Mt Urbano Le Mans Mate Con Lentes (varios Diseños) ,4403,NA,5,NA,18 cuotas,244.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-453018270-casco-mt-urbano-le-mans-mate-con-lentes-varios-disenos-_JM,NA,NA,NA,NA,NA,#453018270,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA,NA
1098, Cascos Hjc ,3490,NA,3,NA,18 cuotas,193.89,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MAAR_126,https://articulo.mercadolibre.com.uy/MLU-452729719-cascos-hjc-_JM,NA,NA,NA,NA,NA,#452729719,NA,NA,HJC,NA,NA,NA,NA,NA,NA,NA,NA
1099, Casco Ls2 Ff323 Arrow R Evo Techno Blanco Azul ,322,NA,0,NA,18 cuotas,661.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,https://articulo.mercadolibre.com.uy/MLU-452722655-casco-ls2-ff323-arrow-r-evo-techno-blanco-azul-_JM,NA,NA,NA,NA,NA,#452722655,NA,NA,LS2,NA,Integral,NA,NA,NA,NA,NA,NA
1100, Casco Integral Power Maxx Niño Blanco Flores Homologado ,1233,NA,0,NA,18 cuotas,68.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,https://articulo.mercadolibre.com.uy/MLU-458065143-casco-integral-power-maxx-nino-blanco-flores-homologado-_JM?searchVariation=40293931990,NA,NA,NA,NA,NA,#458065143,Blanco,NA,NA,NA,Integral,NA,NA,NA,NA,NA,NA
1101," Visores Burbuja Para Cascos Harley , Vespa , Cafe Racer ",990,NA,45,NA,18 cuotas,55.00,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.uy/SPEEDSHOP+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-445614786-visores-burbuja-para-cascos-harley-vespa-cafe-racer-_JM,0,1,0,0,0,#445614786,NA,NA,380888,NA,NA,NA,NA,NA,NA,NA,NA
