search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Peso,Conectores de entrada
435, Bose Soundlink Micro Bluetooth Waterproof Gtia. Oficial Amv ,179,NA,1,10,18 cuotas,344.58,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-450768358-bose-soundlink-micro-bluetooth-waterproof-gtia-oficial-amv-_JM,NA,NA,NA,NA,NA,#450768358,Bose,Micro,NA,Activo,NA,USB
436," Parlante Potenciado Inzzane 1912 Microfono , Pie, Bluetooth ",149,NA,5,35,18 cuotas,286.82,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VENTASLUCESPRO,https://articulo.mercadolibre.com.uy/MLU-454017285-parlante-potenciado-inzzane-1912-microfono-pie-bluetooth-_JM,NA,NA,NA,NA,NA,#454017285,NA,NA,NA,NA,NA,NA
437, Parlante Sony Srs-xb10 - Bluetooth - Logikom ,2390,NA,1,NA,18 cuotas,132.78,NA,Envío a todo el país,NA,NA,4.9,8,http://perfil.mercadolibre.com.uy/LOGIKOM,https://articulo.mercadolibre.com.uy/MLU-460282337-parlante-sony-srs-xb10-bluetooth-logikom-_JM,7,1,0,0,0,#460282337,Sony,SRS-XB10,NA,Activo,NA,NA
438, Parlantes Bluetooth T&v Titan+parlante Frei Portatil Regalo ,620,NA,1,117,18 cuotas,1.193.50,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=KcIVpXx%2FS%2FQXnyOC1cqOTRJikJ7RhZW%2Fv8%2BEjZtNx0yTW689G9NX4QFYa5S33OIeqD1YKUgwKpLypjm4pVKoHWJlbT2xeDiNfjo2utXsJYm63rL21GUHNynJeilgopmYPpq03o7VME6y83k2O9d0myyfjiEuS8jgVrmv91wt06Sqrq0mRKA40T5h%2FRrnu3iBF0lyEkjFI%2F9U0rTiWAfwNBlSQhSP1ExN0z%2F4IKjHFuT70Y33BxELAc9KdKIVLH1WAcYtb8qux3Q98EF8rYdtcRLTh4gp00YCRTGLrCow%2BW%2FsCJy%2Ffltwxs00E9XFf6%2FGXM%2Fg6K79SUN5whf9OCmEb0B%2Fga1xGC%2BpdYiT1AJ5qwyJP6wTMln2xIdsurg6tdRMNrLPN6AASvSRi3QSXDDkvOlOu8TuXnV5duFkrvfgfPEKuTD8lmEcYEyrksRzHDz8yFx6ChKVnCRoqS%2BTp%2FfzePgHj2d3L7G58R1Msrhs1FqJU%2FD7VBi0z4drFxK3rQlctKmfb44VgSK3YsRlWXCpdMxM6HpbbQHNlXOqTG1dbw5sBheQf28fzP8UINjEI6dhEviApCeXoa8F4M6LUeae2a5uitpfKSoh9Ol31yQwBWu3AhsA43gRbNUWgRzQwVz4EC42N%2B%2BI2Jv9%2B34L5vGOkIplfMLNYrYaEws3Bl559zBCqt%2FfZ5o7DyUbhr9t%2FzkqX%2FUssdsBrgubUEPRjCN1279REzGZL8P2AcoLTXmDqLsilT1p32Gq%2BxnzmRTc4Lv41FSlrFvJK%2BoyAjonkCWNqUFIqXHsHAJBnHsFX%2BNR7Hpg2zZZ6EsJ8OyTZ2kgSawsd98xmu4q9bAddzPRMK%2B2841%2FHms9vazFMXXOlKGGMOp0JvlyLuJiNzYgWcoMoJydEdcycknQO1hD8E3hqU3uPxROX%2FsgLnkfLa2JAaCpq8%2Bg5osW%2Bx7BHRTgN%2FQjD%2BFxAci959GEXvon4V4qgtwyl5ZMrjasj2iP%2FBhadBUNEqGdvhUkSgwqNwuRwzu7UC7ltDLqPMAvdHjr%2B838wrOoEHlmOcD9lmalYs9zzjhgiz2S52tvtUgd%2F4AYdQDwz9em7eLk5HF6%2FdCVz6XHT180GPXbJlajsUUcs43U5N3IC6weSZ%2FvT%2B311jMYe8VhUwQJ%2BX6Bm7ZZmYA9jIrPZK9sXD9eIYl8nZy8kXyOkSk4tb%2BOPGtgiTL18MTPSPQAFGVeynlkutFStDKK7Krd1RHQ6aoG8Cx4VhHxCPjy%2BObL8x72197%2BemIRh%2Bhw27U1SOuAxYvOkHNFTXdq%2BWhxCp4ueGQWiPtpbIP3PcqvhSfFHnriG0v%2FZDhPBGDrXfVjI%2BI1WPLFzpOQeSR5w57hL1zS1%2BVg%2BWylV%2FtcMAuWgYdb2gsQz0LvB%2B5T87c6%2Fzts2BtyWpnPFOs%2FXEs8H8k98NYYRrzIZXZPheGDdb73svxOXiLlNQg1wkpxel1xgXmYGzhsm2%2BMdLZFbe95uCs8aEsJ2vtsd8%2BWD6TG5gnU0Xr2oRpFyGIAtpw7%2BqP8tGeFxI7FSsUbqSuvoSRLqgH83z7fQ2g%2BCC2q1u5XtCcEX%2FqBiFS5nw%2B6lcjcTFlGT%2B6mPGEzSONSWvdcXIXFtb8jx9vhgA5ejYJXUWx1RHlmejG%2F7cnhYrAlxdof3EyRY2d%2FnysqBmFknlDoihw9%2FJKpk7WNaGQtqG4yxf5ZrOK%2F2P072KlNSDFS0g%3D%3D,NA,NA,NA,NA,NA,#455769496,Thonet & Vander,Frei,NA,NA,NA,NA
439, Aiwa Parlante Sistema Audio En Casa Alta 100w Bluetooth ,192,NA,0,6,18 cuotas,369.60,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SMARTOPTION,https://articulo.mercadolibre.com.uy/MLU-458642394-aiwa-parlante-sistema-audio-en-casa-alta-100w-bluetooth-_JM,NA,NA,NA,NA,NA,#458642394,Aiwa,NA,NA,NA,NA,NA
440, Parlante Portable Pc Bluetooth Radio Fm Sd Pendrive Calidad® ,899,NA,3,47,18 cuotas,49.94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-456197224-parlante-portable-pc-bluetooth-radio-fm-sd-pendrive-calidad-_JM,NA,NA,NA,NA,NA,#456197224,NewRixing,NA,NA,NA,NA,NA
441, Parlante Jbl Flip3 Portable Bluetooth Speaker Negro ,99,NA,0,NA,18 cuotas,190.58,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/E-SHOP+UY,https://articulo.mercadolibre.com.uy/MLU-462687566-parlante-jbl-flip3-portable-bluetooth-speaker-negro-_JM,NA,NA,NA,NA,NA,#462687566,JBL,Flip 3,16 W,Pasivo,NA,NA
442, Parlante Bluetooth 2.0 Tienda Oficial Thonet & Vander Hoch ,328,NA,52,2,18 cuotas,631.40,NA,Envío gratis a todo el país,NA,NA,4.5,13,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=mYyUBTM5Mv4Hu7jTF5sLYTfb2JgPAC%2Byku7ESaMoc04mPnkAqMbV7NhPGW%2FA8kifqMQg0D%2F3nJPELYQY4FQaXb8ZU6H%2FfkEF8Y0n%2BmVrc0urMxPaMwtMTfD4u%2F6tFrPrcqTMmylbvh3OJbUMrYFeQLtNL7GT5DrLsH6mLRyHd9pHZjqV%2BdHmUwtDTOmTpClJhuKl%2Fv%2FC7k3ijH9%2FjyDFPrDJ4lqCARHkrClqB7KP%2BXNapPfaPS6xzJCs3CJbEZvtp5BhVDAtRD0uuRBH5bAjIZPo5v2EFrOm5UCdAll7wR5g1Kd73oRp%2BfAmgvG9%2BERqBBeIhlkiUoXAWoDWYRRf88C%2FpZBx6zSn3Wgf%2BPBdlOLKbEFdrXXO4Qmn3s74PahL6pFCl%2Fp20ie5K1UScVjVf72GF4YoaU0i6x86MXJa7bVPaDMjxMR4G6Uo49vAk56VVtCVXV52BhItf19JJVRsNEtOqMQkg4wptoiPFc7WTykxL6cw8%2BguZOO1gJYe34xX037PftmBOlGOkLJ37oh%2FiLE4M9aNNGnz6bMGZD01YiIR%2ButHoWwDy8ErGFirExNzZv8jc93GiNeUAKtZKAuRr6JA04RBOZkUsETvL1apOZWpPU7rc%2Fms4N87De6sYbSWLCaFKSx1uRgK6JPP6rMWdcN%2FBu%2F%2B%2FiNesBUzivPTMTK4HWHEi%2B85Yl0RKGTO94%2F8hGgHGaj2UcGQKzixBfitM0hQnO2N81ercciJkOk3tlQSsE98hcALN6GJNPh7ahHV7BKJbDDUREmXOq2yEd5aNVH8opcdV0GhhYRcxi84O%2BC1AiIANOHHg7uBDnKtLGKINg4lRvLPe%2FDopiA2II5c%2FlUwCYC0JPJ5mA5w9Ta5Jh8h0g82U8rgGOB6IJfqsaNvuUJ7yeasBMDY7NpUnoFu%2BSM8e4G0tGb1cZ7azmz5t3eNHJ0NL31e9bt2hULL2sfBWcsKM2K2glE1CUXYaDvtl7Ku9sp%2FVZJwQPc4dKnsuoIQW3cwaPVAHx5mMSjVMnneCz6ZBncLXWqbxYu6ByNJDIZHYic7MZPGBrohiRCw9189tWUMlgrtZ1jd67I82faqYpsocT37GtxlIqqSFjwn4i1WpgT5rUIYTJTixXNJEgyOwSrHdTlazDnQz5yunR2COG1%2BYpiPQsJw0yOuMpMTK2hp%2Fzcv00Hg7Cv878tDizq%2B%2F2DKHha7APW39jPVq8oRHi9Cq6hEoCIJD8Ty1oMurCp2MSSACPLm%2FAPozeGhdlxhXIO7ieTu478Vsrt%2Bz2BKBfpCUpASrtoTRZZ1Xr%2BKmOsQoP8eVCV7EYHhxnwZWxFePgAPxKPcqXXBWAG0%2BJGzyHZd2WWsHRi4DRdn1i7JAfocfq6mC0v%2BVW2Y3XXvsmrIdi0iT7%2FbdMbUD2UxdPDJh1JPuRxhODvyE3t8%2FxLC1EOD42yf%2BTnYtfsqVJHiBWtT9E4R87PlkTH4cwe08hhTIBw5SkeW2YIX5PUHEXTMkjeiJVIW1HIJXrEqCgbW2HyChj9ELPsrH298MODDrOHf4k9jfNU7WYm49IUPPa%2FZzYb8qy91bHNoXrLyIVvGX8RiBDcSxodN2xnuZRxIRgRtYgB7N%2FnDsrxiUctFK4Jai7n%2BStwlZ5R9mL8AwRizdYwSUch1%2FZJCNb%2F%2BIVE61K1JiRKlq2c4Yas8wgSwgUSCrMdD%2F5j6RMJ%2FXEGgYWXCedinEd0%3D,10,0,2,1,0,#444269868,Thonet & Vander,Hoch,NA,NA,NA,NA
443, Parlante Bluetooth S01 Soporte Para El Celular Música Usb ,550,NA,3,5,18 cuotas,30.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FONOTIENDAUY,https://articulo.mercadolibre.com.uy/MLU-457603806-parlante-bluetooth-s01-soporte-para-el-celular-musica-usb-_JM,NA,NA,NA,NA,NA,#457603806,Cafini,NA,NA,NA,NA,NA
444, Parlante Activo 12 Soundbooster Bluethoot Geant ,99,NA,NA,29,18 cuotas,190.58,NA,Retiro gratis en tienda de Geant,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ODALERSAODALERSA?brandId=522,https://articulo.mercadolibre.com.uy/MLU-456760739-parlante-activo-12-soundbooster-bluethoot-geant-_JM,NA,NA,NA,NA,NA,#456760739,NA,NA,NA,NA,NA,NA
445, Parlante Bluetooth Roca Inalámbrico ,550,NA,1,9,18 cuotas,30.56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOVILFREE1529,https://articulo.mercadolibre.com.uy/MLU-458402741-parlante-bluetooth-roca-inalambrico-_JM,NA,NA,NA,NA,NA,#458402741,NA,NA,NA,NA,NA,NA
446, Parlante Bluetooth Roca Movilfree ,550,NA,1,9,18 cuotas,30.56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOVILFREE1529,https://articulo.mercadolibre.com.uy/MLU-458400902-parlante-bluetooth-roca-movilfree-_JM,NA,NA,NA,NA,NA,#458400902,NA,NA,NA,NA,NA,NA
447, Barra Sonido Home Parlantes Tv Bluetooth Control Futuro21 ,99,NA,3,10,18 cuotas,190.58,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-446672365-barra-sonido-home-parlantes-tv-bluetooth-control-futuro21-_JM,NA,NA,NA,NA,NA,#446672365,Xion,NA,NA,NA,NA,NA
448, Parlante Barra De Sonido Bluetooth Tv Jbl Bar Calidad Smart® ,7990,NA,0,10000,18 cuotas,443.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459211578-parlante-barra-de-sonido-bluetooth-tv-jbl-bar-calidad-smart-_JM,NA,NA,NA,NA,NA,#459211578,JBL,NA,NA,NA,NA,NA
