search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Tipo,Color
35, Casco Moto Abatible Yohe 950 Pink ,65,NA,1,9,6,10.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=vaw9KN0Dv81thTrL0v%2Bz1Wae1BF3he57B8U6CYWfFyzXX2hE7NsD%2BNp8TgSvfr49aba4i7I%2Fo0gnHSq2LSKOLEoyTqmnR2q4izhOgZw0SHjYllA3lvy7ChTWxNSxgiKUkqV6uVb7ndUT9Te%2BD1PI%2BgmgHVxEPUpD0xrUe09I2SNx9cT4POEoOLxzpz4E3mcbDYfjhxIz2Qnxy%2BEnwoFbonOcibuLGPy77ruK%2BgDEvjjKTsVTjF80cND8nePwvZ3FKghZNEnOG%2BC4vRsJmadld6WESZ7jQUQ3FyGTwuBvw39WvqvxrP5RXNmKJqHyBfcT5y3HBQKMgv39x5YCiukLrGJLyKp8fjGKC82MXm2d1g5tEGUFxYR6GJG1OFpWC%2F%2BBuFqRdoEbDZYq8K9ntJseXp3YBl5ILeJCtJ1uk6DJF4rDZqhzqqKXIsiqmNTmU7lECpG%2BvENq0O4maVhJ6HbJJqqt0exRgFdtD%2BrL0U931i1sCpiufPEXZ%2B7MK6YBsjGIe2qJbS%2BhiHYfOafCASLananCIw1cv%2BYvQNe4LAvCMvzGwepj9cPHT2BzDlxzFXSVNQtyUDqGIIVdrlPL7qhDwxRdSK5pz93JfebjePgTkQZMhjnnkl39AQr%2FiKrkkTj3T2s0ELH2C%2BLJdBBwaBVWuLWBdaj6zsZoVt%2FLqz64VjtWES5GtV2pnGqZLrW8JiTK5yiohgIr2oo6bqhwCqvK%2FTdN4WJeS6bFIDWSKYyhqykeyxd1Fo3ag5gjnKSl%2BeSlVWPkLewzO9%2BpsXcuDWHNnkscOyzCEZnM93Ho86paseh4s6e3HMqhz4niDmYVJswEDlmbtBSNsF71jzjJy51Vo64mzk1Ub8d73Z2EAWWso9ElRTnLEVd6Ey1tcKGZYBvZGhn1c%2FFw4Vi%2FYL9WSAxCaliC3K4wZRKWjjGsJGpas1zyb8q3rQZV22JKtUq%2B%2Bged0MFYdWwX8awPtV20moY2LeroLmOIRY8hNoEt1666THpUvm%2Bl9F%2FBaw3ifxSOfCGgtz9Ho2iu4OqO32ZIe6R4%2FHsI8XpgbbezIJ9zB0MN5G%2FFRIATTku1IDQWpqu8MJFgI59AMJw7R%2BEkRhfjJO3sC6M%2Bfg5pm2yErG1Ka1ctkl%2BW4wQ%2FgzaujQM%2Fhf5Q6tp1%2FZDJG21fzrZAjSWDshQPYo8FZzb%2BI3DbpuA5qCu9obWrzwLPh%2FSmN05EBEN2L%2FbqiduTYYM7%2BdPBiO3TZQjIlcDwhpgEaimoK0gdXSexEvEB6oE7v2XHCRHQPrJsI381iXwM0fLL3%2B%2FUQZmZR57O4IesOn0UiqdY%2FTYTstictqRUxb09%2FFJ6QPHrjZ568nYVtF1gRl8sWMcH%2BWfMw2vLSyJHoxkMBVY4a7DWk0n79ginS%2BlxpiMrt%2BKWS%2B5CJqxdbJZhUv7teb62oEoJreU9VeeZA9DFmKfll3AMbzb2rmkpu80ZrWxdW626prmmnedfL2Aox6DkXEfi6x9%2BBPpY7CzyJeJMzr6b125X9e%2FgMou104MYmFIal9t8LHk7NDo%2FxhvAWrYZEYSVkd9HJhWE0mU6YVW9IFC9TZhSo5TdFTIDBcCOJIIZwelBRa0XRTue4P0SerdDAqW0KmkNccQ17nH2H2t536VgtRfiiz7v5LNuixaJuIZ3rOeaengOKpkD01UK%2BsAwi61S67LN4eaB5L7XXTsxeS72GFdFTJCMuZeVewjRYepGF0raBCAALY%2BnqtlB43T%2BiqfjtnnO3CFACubxkiRZjpyxvdAyYK6d52PI9X%2F0bHMKAdvwkHXcr0%2FbF6eSZBpFSKaLdawygk51JuECiLr1QwuRO611B9Il76Rix6eihH5p2w%3D%3D,NA,NA,NA,NA,NA,#456425712,NA,NA,Yohe,NA,950 abatible,NA,Rebatible,NA
36, Casco Moto Ls2 Ff320 Stream Wind Fluo Rosa ,89.99,NA,6,19,12,7.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-475251345-casco-moto-ls2-ff320-stream-wind-fluo-rosa-_JM#position=36&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,NA,NA,NA,NA,NA,#475251345,"XS,S,M",,LS2,320,FF 320,Rebatible,NA,NA
37, Casco Moto Ls2 Ff320 Stream Lux Blanco Rosa ,89.99,NA,9,15,12,7.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-475630067-casco-moto-ls2-ff320-stream-lux-blanco-rosa-_JM#position=37&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,NA,NA,NA,NA,NA,#475630067,"XS,S,M",,LS2,320,FF 320,Rebatible,NA,NA
38, Casco Moto Armad 907 Abatible Negro Opaco Con Sun Visor ,69.99,NA,25,72,6,11.665,NA,Envío gratis a todo el país,NA,NA,3.8,5,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-443922918-casco-moto-armad-907-abatible-negro-opaco-con-sun-visor-_JM#position=38&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,2,2,0,0,1,#443922918,"S,M,L,XL",,NA,NA,NA,NA,NA,NA
39, Casco Moto Shoei Gt-air Pendulum Tc10 ,294.99,369.990,5,5,6,49.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452087094-casco-moto-shoei-gt-air-pendulum-tc10-_JM#position=39&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,NA,NA,NA,NA,NA,#452087094,TC-10,"M,L",Shoei,NA,GT-Air,NA,NA,NA
40, Casco Moto Ls2 Ff399 Abatible Valiant Chromo ,288.57,NA,4,2,12,24.048,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-464706690-casco-moto-ls2-ff399-abatible-valiant-chromo-_JM#position=40&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,NA,NA,NA,NA,NA,#464706690,NA,NA,LS2,NA,FF399 VALIANT,Rebatible,NA,NA
41, Casco Moto 4rs 166 Enduro Motocross Black Red Norma Dot ,48.99,NA,40,56,6,8.165,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-443922296-casco-moto-4rs-166-enduro-motocross-black-red-norma-dot-_JM#position=41&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,2,0,0,0,0,#443922296,"M,L,XL",,4rs,NA,166 blk red,Cross,NA,NA
42, Casco Moto Ls2 Ff320 Stream Lux Matte Negro Rosa ,89.99,NA,9,10,12,7.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-475251421-casco-moto-ls2-ff320-stream-lux-matte-negro-rosa-_JM#position=42&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,NA,NA,NA,NA,NA,#475251421,"XS,S,M",,LS2,320,FF 320,Rebatible,NA,NA
43, Casco Moto Ls2 Ff320 Stream Evo Negro Matte ,84.75,NA,19,10,12,7.062,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-464570985-casco-moto-ls2-ff320-stream-evo-negro-matte-_JM#position=43&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,1,0,0,0,0,#464570985,Negro Matte,"XL,XXL",LS2,NA,FF320 STREAM EVO,Integral,NA,NA
44, Casco Moto Ls2 Ff352 Palimnesis Negro Rojo ,52.99,NA,18,19,12,4.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-472840193-casco-moto-ls2-ff352-palimnesis-negro-rojo-_JM#position=44&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,NA,NA,NA,NA,NA,#472840193,Rojo,"S,M,L,XL,XXL",LS2,NA,FF352 PALIMNESIS,Integral,NA,NA
45, Casco Integral Moto Casco Moto Mujer Hombre Casco De Moto ,16.99,NA,12,29998,12,1.416,NA,Envío a todo el país,NA,NA,3,1,https://perfil.mercadolibre.cl/ADKAR+SHOP,https://articulo.mercadolibre.cl/MLC-489451079-casco-integral-moto-casco-moto-mujer-hombre-casco-de-moto-_JM#position=45&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,0,0,1,0,0,#489451079,Negro mate,Tamaño: 54-60cm,SAFEBET,NA,NA,Integral,NA,NA
46, Casco Moto 4rs 09b Gear Azul Sun Visor Certificacion Dot ,38.99,NA,22,82,6,6.498,NA,Envío gratis a todo el país,NA,NA,4.3,3,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-447200866-casco-moto-4rs-09b-gear-azul-sun-visor-certificacion-dot-_JM#position=46&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,2,0,1,0,0,#447200866,"M,L,XL",,4rs,NA,09b,Integral,NA,NA
47, Casco Moto Shoei Gt-air Negro Mate ,274.99,339.990,4,16,6,45.832,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452056622-casco-moto-shoei-gt-air-negro-mate-_JM#position=47&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,1,0,0,0,0,#452056622,Negro mate,"M,L,XL,XXL",Shoei,NA,GT-Air,NA,NA,NA
48, Casco Moto Ls2 Ff352 Chroma Negro Azul ,52.99,NA,21,15,12,4.416,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-472970583-casco-moto-ls2-ff352-chroma-negro-azul-_JM#position=48&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,1,0,0,0,0,#472970583,"M,L,XL",,LS2,NA,FF352 CHROMA,Integral,NA,NA
49, Casco Moto Oneal Serie 7 Strain Yellow 2019 Motocross Enduro ,74.99,99.990,8,5,12,6.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/REBELSPORTS.CL,https://articulo.mercadolibre.cl/MLC-475328259-casco-moto-oneal-serie-7-strain-yellow-2019-motocross-enduro-_JM#position=49&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,NA,NA,NA,NA,NA,#475328259,NA,NA,O'Neal,NA,Serie 7 Strain,Cross,NA,NA
50, Casco Moto Armad 813 Mariposa Mujer + Mica Iri Azul Luz Dia ,53.99,70.980,64,144,6,8.998,NA,Envío gratis a todo el país,NA,NA,4.4,7,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-439929799-casco-moto-armad-813-mariposa-mujer-mica-iri-azul-luz-dia-_JM#position=50&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,4,2,1,0,0,#439929799,Rosa,"XS + VISOR AZUL GRATIS,S + VISOR AZUL GRATIS,M + VISOR AZUL GRATIS",ARMAD,NA,813 MARIPOSA,Integral,NA,NA
51, Casco Moto Shiro Sh-821 Converse Naranjo Mate ,64.99,NA,9,3,6,10.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-464977489-casco-moto-shiro-sh-821-converse-naranjo-mate-_JM#position=51&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,NA,NA,NA,NA,NA,#464977489,Naranjo,"M,L,XL",Shiro,NA,SH-821,Integral,NA,NA
52, Casco Moto Abatible Ghb 158 Chroma Negro Gris Azul Matte ,36.99,NA,27,19,12,3.082,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-465145465-casco-moto-abatible-ghb-158-chroma-negro-gris-azul-matte-_JM?searchVariation=42161166903#position=52&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,2,0,0,0,0,#465145465,Azul,"S,M,L,XL",GHB,NA,158,Abatible,NA,NA
53, Casco Moto Ls2 Ff320 Stream Kub Rojo Negro ,89.99,NA,4,25,12,7.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-475251113-casco-moto-ls2-ff320-stream-kub-rojo-negro-_JM#position=53&type=item&tracking_id=4d1b3b2a-a8c1-4996-891a-249d94b171bf,NA,NA,NA,NA,NA,#475251113,"S,M,L,XL,XXL",,LS2,320,FF 320,Rebatible,NA,NA
54, Casco Moto Armad 606 Multiproposito Byh Neg/amarillo Fluor ,79.99,NA,23,5,6,13.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-443922324-casco-moto-armad-606-multiproposito-byh-negamarillo-fluor-_JM#position=1&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,NA,NA,NA,NA,NA,#443922324,"S,M,XL",,ARMAD,NA,606,Cross,NA,NA
55, Casco Moto Ls2 Ff353 Rapid Solid Negro Brillante ,59.99,NA,6,18,12,4.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-495675454-casco-moto-ls2-ff353-rapid-solid-negro-brillante-_JM#position=2&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,NA,NA,NA,NA,NA,#495675454,"S,M,L,XL,XXL",,LS2,NA,FF353 RAPID,Integral,NA,NA
56, Casco Moto 4rs 09b Negro Opaco Integral Con Sun Visor Dot ,38.99,NA,46,247,6,6.498,NA,Envío gratis a todo el país,NA,NA,5,6,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-443391894-casco-moto-4rs-09b-negro-opaco-integral-con-sun-visor-dot-_JM#position=3&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,6,0,0,0,0,#443391894,"XS,S,M,L,XL",,4rs,NA,09B,Integral,NA,NA
57, Casco Moto Ls2 Of583 Bobber Negro Matte ,109.75,NA,4,4,12,9.146,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-466980600-casco-moto-ls2-of583-bobber-negro-matte-_JM#position=4&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,NA,NA,NA,NA,NA,#466980600,NA,NA,LS2,NEGRO MATTE,OF583 BOBBER,Abierto,NA,Matte
58, Casco Moto Ls2 Ff370 Abatible Milan Gris Rojo Matte ,89.99,NA,6,11,12,7.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-480640528-casco-moto-ls2-ff370-abatible-milan-gris-rojo-matte-_JM#position=5&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,NA,NA,NA,NA,NA,#480640528,Gris Rojo Matte,"S,M,XXL",LS2,NA,FF370,Rebatible,NA,NA
59, Casco Moto Abatible Ghb 158 Mariposa ,36.99,NA,11,5,12,3.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-479373776-casco-moto-abatible-ghb-158-mariposa-_JM#position=6&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,NA,NA,NA,NA,NA,#479373776,Blanco,"S,M",GHB,NA,158 Abatible,Rebatible,NA,NA
60, Casco Moto Ls2 Ff324 Abatible Metro Evo Negro Matte Naranjo ,149.99,NA,3,19,12,12.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-464711801-casco-moto-ls2-ff324-abatible-metro-evo-negro-matte-naranjo-_JM#position=7&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,NA,NA,NA,NA,NA,#464711801,"M,L,XL,XXL",,LS2,EVO,FF324 METRO EVO,Rebatible,NA,NA
61, Casco Cuero Pu + Antiparras Chopper Viscera Y Orejeras ,18.99,24.990,76,42,6,3.165,NA,Envío a todo el país,NA,NA,4.6,8,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-447571730-casco-cuero-pu-antiparras-chopper-viscera-y-orejeras-_JM#position=8&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,6,1,1,0,0,#447571730,NA,NA,NA,NA,NA,NA,NA,NA
62, Casco Moto Shoei Gt-air Fable Tc5 ,294.99,369.990,4,6,6,49.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-461163062-casco-moto-shoei-gt-air-fable-tc5-_JM#position=9&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,NA,NA,NA,NA,NA,#461163062,TC-5,"M,L",Shoei,NA,GT-Air,NA,NA,NA
63, Casco Moto Abatible Ghb 158 Camo Negro Azul Matte ,36.99,NA,24,8,12,3.082,NA,Envío gratis a todo el país,NA,NA,5,4,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-464057161-casco-moto-abatible-ghb-158-camo-negro-azul-matte-_JM#position=10&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,4,0,0,0,0,#464057161,"M,L,XL",,GHB,NA,158 Abatible,Rebatible,NA,NA
64, Casco Moto Oneal Challenger Wingman +lente Interior+pinlock ,74.99,89.990,34,8,12,6.249,NA,Envío gratis a todo el país,NA,NA,5,9,https://perfil.mercadolibre.cl/REBELSPORTS.CL,https://articulo.mercadolibre.cl/MLC-478911675-casco-moto-oneal-challenger-wingman-lente-interiorpinlock-_JM?searchVariation=33416328137#position=11&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,8,0,0,0,0,#478911675,Negro,"S,M",O'Neal,Challenger,Wingman,Integral,NA,NA
65, Casco Moto Oneal Challenger Crank A +lente Interior+pinlock ,74.99,89.990,20,25,12,6.249,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/REBELSPORTS.CL,https://articulo.mercadolibre.cl/MLC-478912562-casco-moto-oneal-challenger-crank-a-lente-interiorpinlock-_JM?searchVariation=33416868943#position=12&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,2,0,0,0,0,#478912562,Amarillo,"S,M,L",O'Neal,Challenger,Crank,Integral,NA,NA
66, Casco Moto Integral Agv K3 Sv Tartaruga Rossi + Pinlock ,200,NA,5,2,6,33.333,NA,Envío gratis a todo el país,NA,NA,5,3,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475805996-casco-moto-integral-agv-k3-sv-tartaruga-rossi-pinlock-_JM#position=13&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,3,0,0,0,0,#475805996,NA,NA,AGV,K-3 SV,K-3,Rebatible,NA,NA
67, Casco De Moto Abierto Estilo Aviador Super Oferta ,39.99,NA,42,19,12,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALONLINE+EIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=zYNeRqfc5U%2FxQoGic7XUEPUo1UAAsTtS6WxJHvRJj24Yn7KWDg1kAHrZskBN8sOit19re73fU1mOSLme2crp%2BWZqK7542WspxU%2BDXnqgSfhSOqYgZTPSe6HJqnCIVmneiZdYYGmPH9x251%2BBylrl91e%2FtP6v0g%2BXEV9JGrCt%2BI2BwshNLTYH3RZdPZoh%2FwtM0eFrhGf7Ph26oLScUmysyTGNRycF9dCkRxDli4pW68a6Rnz%2FP3OxTzf8ewOLnosHeUSg2%2BrRyBrqodEEt7OSOK4bwDkV77%2B8Dy4V4Gx6D31DkoupyR7p2DHNsz%2BTLv%2BnXSxxtgvgOH6FFAYgrrzG25ZHKpHZnu01rdJ3R6mOnP4qRlTy0j10Ly8%2BMEG%2Ftb%2FzS59kytts4QUGNG3gdkON%2FlygvwaXVw6IaWG6svWJivPJDaXzIf4w%2BbLbRn5agFJSiGPTszmP4IOkjZ3URvpUubihnLeJGtNFsuc5DXMRHy%2BZVkRFtEoRkLP%2FV%2FHG8bA8jH%2BRCz3juW60oGCskZ0qsAD%2F1AySfAn8tCq8wHLtdgsiA3zDkmll%2BX9lyUc7SPdmK2Z7GLMX%2BcTOF%2BQsZDbmXm3AQTpYcPnPKmfsCUQO%2BUehXzgzXYFdRHTGU3YAlSbhYNPr0KZh9eipY5xbOo7JWz9CkdJIlrLMxb%2FtAwocZDWQJ1BjN6G8BFJlA0iRJK1R9g19LNfo1uAKWPnEqdfp%2FcqlRw9WwhSnL6nW9bc%2BrBzNWlL3qj0uAir26OVMESXYbWU2IN9nlAKuHzAui36OG%2Bf051G0yZfln1DPV5YBLVkWCLifJlPHc8sMIuMTdPOx8PBXlG0vko7uPp2EtJAjKorW11hX94bREkdetMnkDhgIXgV%2BFa6Y5euLEsZe9OpWmIk2ado%2BJnrOt9HRPzxe0jNNZGn8O%2FAJIsO%2BRNt0VLJEhhFdxiaHBh7CW%2BF5hOTw61BlLTy7OlC9e9da4ccCzRyiB0X2XgnHofxZ%2FskOsHsBud9CRpdMzUOKLYtRh%2B16iDsCLT5AtOy%2BUK4xR%2FdQn3kUcfgEOCEafxYCCuMPKGgqeElYcnxk3sQt9uMwhnWf2VLiKOrnF9v7gN4e551WuNr5SvJIKVwmnzTEYwbRYvrr5Kmvg%2FYNY29Y601I0VoSQZYyVppZ4fAjD9IatnMtq9Ae1iXznk9UBj2EXCutd6BlzUfqldCarssmfVr2SPstPWP4559iRziRPVUjmACLRzotyaVfteg410w06QKVhMa%2FKzZ29f%2FvML05KjgW72u0k3mRUomsuKja38AwM6N83sMOmwqy0sxNZKJ2r3durxbvJHBLBwOpVFa4RcX%2FiCgGonSgYf4kL9TxwOuHxB3%2FiNif%2FAnpz1jbL5X7Gkv4KrEgf0R%2BtxsVPZAmISp6kVfoYtrOMR7Wr0b7A7gxBF1duEjIHmNCRKGtob1l%2BL1%2Fna%2Fae4kZCd09cYA4WfztXNGbMCIRpJ4w9o9doPx%2BtnH3UeD4hfIoKbM5K9i7XO6BLcfcxkivDiWKq4MADcztEwjOOMeahGwiFmFeyRh4OAFheh6bHsenNLHKgLxp4Zi5DUnR59Sy9qtF5ARXR8CbMkDtRpgd7fXIFXY8NQxJrX0kYFl%2BoFJ5%2BIhR37GtN2rfIqrMcP3tiYrw7Piq2W%2F4QlGHGzoOQkwscnc64X7FgPpZFKC4hf4nSsNFSmaVDhHjIwiPUpTWL0j50cxL%2Fp9UwOOK%2F%2FU0LTIDkuASPPqRz%2BZaRn5AFhu1UcMAktPbRdELqL1WyOPp6dSXcx7gZpIQALzWGpwdPQTyOTqsXa%2F7PweqCnvEhEPgPTW5I1JfAjPkzfihzmojOhZUc41%2F5dI9yjk4PLb1gFPvQ950rht%2FpVdicE7%2BQCZLVG%2FNB5rOgzNa%2B2aw%2Bfzj2W4%3D,NA,NA,NA,NA,NA,#436461209,NA,NA,NA,NA,NA,NA,Abierto,NA
68, Casco Moto Ls2 Mx436 Pioneer Solid Amarillo ,134.99,NA,5,3,12,11.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-466378128-casco-moto-ls2-mx436-pioneer-solid-amarillo-_JM#position=15&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,NA,NA,NA,NA,NA,#466378128,NA,NA,LS2,SOLIDO AMARILLO,MX436 PIONEER,MULTIPROPOSITO,NA,NA
69, Casco Moto Integral Ghb 999 Plain Negro Rojo Matte ,37.99,NA,42,2,12,3.166,NA,Envío gratis a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-464122976-casco-moto-integral-ghb-999-plain-negro-rojo-matte-_JM#position=16&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,1,1,0,0,0,#464122976,NA,XL,GHB,NA,999,Integral,NA,NA
70, Casco Moto Ls2 Ff320 Stream Axis Azul Blanco ,89.99,NA,7,28,12,7.499,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-475250891-casco-moto-ls2-ff320-stream-axis-azul-blanco-_JM#position=17&type=item&tracking_id=e8961229-e581-43ee-9bf1-ad6265ab95d8,2,0,0,0,0,#475250891,"S,M,L,XL,XXL",,LS2,320,FF 320,Rebatible,NA,NA
