search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso
1945, Capacete Calça E Camisa Moto Cross Pro Tork Jett Evolution ,659,NA,2,148,12x,54.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RACE+ACTION,https://produto.mercadolivre.com.br/MLB-997539501-capacete-calca-e-camisa-moto-cross-pro-tork-jett-evolution-_JM,NA,NA,NA,NA,NA,#997539501,NA,NA,Pro Tork,Jett,TH1,NA,NA,NA,NA,NA,NA,NA
1946, Capacete De Moto Evolution Fechado Pro Tork G6 Pro Oferta ,134,NA,2,2,12x,12.90,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOI+BRASIL,https://produto.mercadolivre.com.br/MLB-1232575826-capacete-de-moto-evolution-fechado-pro-tork-g6-pro-oferta-_JM?searchVariation=37247472624,NA,NA,NA,NA,NA,#1232575826,Vermelho,"58,60",Pro Tork,NA,G6 788,Integral,NA,Forração antialérgico com espuma de 5mm,Casco injetado em ABS,Adultos,Unissex,NA
1947, Capacete Infantil Moto Criança Pro Tork Liberty Preto ,69,NA,52,4,12x,5.75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,453,https://perfil.mercadolivre.com.br/SAMI7511656,https://produto.mercadolivre.com.br/MLB-1034783175-capacete-infantil-moto-crianca-pro-tork-liberty-preto-_JM?searchVariation=23993425589,334,77,32,6,4,#1034783175,Preto,54,Pro Tork,Liberty,Kids,Integral,NA,NA,ABS,NA,NA,NA
1948, Capacete Moto New Liberty R8 C/ Viseira Fumê - Tam 56 58 60 ,115,NA,4,12,12x,11.08,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1033,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-1116395075-capacete-moto-new-liberty-r8-c-viseira-fum-tam-56-58-60-_JM?searchVariation=28538199143,744,196,63,12,18,#1116395075,"Amarelo,Azul,Azul-claro,Pratetado,Verde,Vermelho","56,58,60",Pro Tork,Capacete,New Liberty R8,Fechado,NA,NA,ABS,Adultos,Unissex,1400 g
1949, Capacete Moto Pro Tork Evolution G5 Carbon Evo Preto Azul ,119,NA,9,94,12x,11.46,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,74,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-848773940-capacete-moto-pro-tork-evolution-g5-carbon-evo-preto-azul-_JM?searchVariation=23381504467,48,17,6,1,2,#848773940,Preto - AZUL,"58,60",Pro Tork,Evolution G5,Evolution G5,Integral,NA,NA,ABS,NA,NA,NA
1950, Capacete Moto Peels Escamoteável Urban Classic Preto Fosco ,389,NA,1,6,12x,32.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,6,https://perfil.mercadolivre.com.br/CICLO-BETO?brandId=1910,https://produto.mercadolivre.com.br/MLB-1219370868-capacete-moto-peels-escamoteavel-urban-classic-preto-fosco-_JM?searchVariation=35918612967,6,0,0,0,0,#1219370868,Preto-fosco,"56,58,60,62",Peels,NA,Urban,Modular,Duplo,NA,NA,Adultos,Unissex,1.747 g
1951, Capacete Moto Pro Tork Evolution 4g ,119,NA,5,1798,12x,9.92,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1173996916-capacete-moto-pro-tork-evolution-4g-_JM?searchVariation=32590135868,NA,NA,NA,NA,NA,#1173996916,Laranja,"56,58,60",Pro Tork,NA,Evolution 4G,Integral,NA,NA,NA,NA,NA,1400 g
1952, Capacete Moto Axxis Mt Marianny Celebrity Preto Rosa Fosco ,449,NA,1,31,12x,37.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-1166122288-capacete-moto-axxis-mt-marianny-celebrity-preto-rosa-fosco-_JM?searchVariation=31970813784,NA,NA,NA,NA,NA,#1166122288,Preto,"54,56,58,60",Axxis,Axxis,Eagle,Integral,Simple,NA,ABS,Adultos,Unissex,NA
1953, Capacete Moto Fechado Protork R8 Lançamento Street Integral ,124,NA,3,1500,12x,10.41,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-1147333255-capacete-moto-fechado-protork-r8-lancamento-street-integral-_JM?searchVariation=30662354858,NA,NA,NA,NA,NA,#1147333255,"Verde,Amarelo,Azul-claro,Azul-escuro,Laranja,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,1200 g
1954, Capacete Protork R8 Moto Fechado Rosa + Viseira Camaleão ,148,NA,4,2997,12x,12.36,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/CALIL+STORE,https://produto.mercadolivre.com.br/MLB-1157035639-capacete-protork-r8-moto-fechado-rosa-viseira-camaleo-_JM?searchVariation=31300221813,1,0,0,0,0,#1157035639,Rosa,"56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,1200 g
1955, Capacete Moto Bieffe 3 Sport Mirror Preto E Azul Fosco ,434,NA,20,4,12x,36.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,18,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-822193786-capacete-moto-bieffe-3-sport-mirror-preto-e-azul-fosco-_JM?searchVariation=30522584523,16,1,0,0,1,#822193786,Azul - Preto,"56,60,61",Bieffe,3 Sport,Mirror,Integral,Cristal,Resina termoplástica,ABS,Adultos,Unissex,1400 g
1956, Capacete Moto Feminino Femme Azul Branco Pro Tork 58 ,119,NA,8,198,12x,11.46,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,56,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-872017125-capacete-moto-feminino-femme-azul-branco-pro-tork-58-_JM?searchVariation=21381216384,41,12,2,0,1,#872017125,NA,58,Pro Tork,Evolution G5,Evolution G5 Femme,Aberto, , ,ABS, , ,NA
1957, Capacete Moto Peels Spike You 78 Preto E Branco Lançamento ,216,NA,104,1,12x,18.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,96,https://perfil.mercadolivre.com.br/MANOLO+MOTOS,https://produto.mercadolivre.com.br/MLB-772500219-capacete-moto-peels-spike-you-78-preto-e-branco-lancamento-_JM?searchVariation=17885677466,77,13,5,0,1,#772500219,Azul,62,Peels,Spike,Spike,Integral,Simple,"forro removível, lavável e antialérgico",ABS,Adultos,NA,NA
1958, Capacete Moto Rosa Automático ,98,NA,2,6,12x,9.45,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/AUTO+MONSTER?brandId=998,https://produto.mercadolivre.com.br/MLB-1232116138-capacete-moto-rosa-automatico-_JM?searchVariation=37196230012,NA,NA,NA,NA,NA,#1232116138,Rosa,"56,60",FW3,NA,Automatic,Integral,NA,NA,NA,NA,NA,1.45 kg
1959, Capacete Integral Moto Motoboy Motoqueiro Viseira Autom?tico ,109,NA,2,7,12x,9.16,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1547,https://perfil.mercadolivre.com.br/IDEALIMPORTADOSS,https://produto.mercadolivre.com.br/MLB-1073350493-capacete-integral-moto-motoboy-motoqueiro-viseira-automtico-_JM?searchVariation=25911262283,960,334,148,56,49,#1073350493,"Preto / 56,Preto / 58,Vermelho / 56,Vermelho / 58,Vermelho / 60",NA,Pro Tork,Capacete,Moto Sport,Integral,Transparente,Resina termopl?stica,ABS,Adultos,NA,1600 g
1960, Capacete Protork R8 Moto Fechado Prateado + Viseira Camaleão ,148,NA,2,28,12x,12.36,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CALIL+STORE,https://produto.mercadolivre.com.br/MLB-1157028345-capacete-protork-r8-moto-fechado-prateado-viseira-camaleo-_JM?searchVariation=31300169437,NA,NA,NA,NA,NA,#1157028345,Prateado,"56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,1200 g
1961, Capacete Moto Bieffe 3 Sport Mirror Feminino Preto E Rosa ,434,NA,4,3,12x,36.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,18,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-952236758-capacete-moto-bieffe-3-sport-mirror-feminino-preto-e-rosa-_JM?searchVariation=30542992286,16,1,0,0,1,#952236758,Negro Brillante - rosa,"56,60",Bieffe,3 Sport,Mirror,Cross,Cristal,Resina termoplástica,ABS,Adultos,Unissex,1400 g
1962, Capacete Para Moto X11 Revo C/ Viseira Solar Moto Lançamento ,449,NA,1,83322,12x,37.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,60,https://perfil.mercadolivre.com.br/EPM+ACESSORIOS,https://produto.mercadolivre.com.br/MLB-1098171419-capacete-para-moto-x11-revo-c-viseira-solar-moto-lancamento-_JM?searchVariation=37880317261,42,12,5,1,0,#1098171419,"Azul / 56,Azul / 58,Azul / 60,Azul / 62,Azul / 64,Branco / 56,Branco / 58,Branco / 60,Branco / 62,Branco / 64,Preto / 56,Preto / 58,Preto / 60,Preto / 62,Preto / 64",NA,X11,Revo,Revo,Integral,Viseira com Proteção Solar,Tecido antialérgico e antibacteriano,Casco ABS,Adultos,Unissex,NA
1963, Capacete Moto Bieffe B40 Tron Preto Cinza Com Óculos Interno ,499,NA,1,10,12x,47.78,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,15,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-1042416204-capacete-moto-bieffe-b40-tron-preto-cinza-com-oculos-interno-_JM?searchVariation=40581271165,8,5,1,1,0,#1042416204,Preto,"56,58,60,61",Bieffe,B-40,Tron,Integral,Duplo,Resina termoplástica,ABS,Adultos,Unissex,1400 g
1964, Capacete Moto Azul Automático ,98,NA,2,15,12x,9.45,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/AUTO+MONSTER?brandId=998,https://produto.mercadolivre.com.br/MLB-1232109728-capacete-moto-azul-automatico-_JM?searchVariation=37196252594,NA,NA,NA,NA,NA,#1232109728,Azul,"56,58,60",FW3,NA,Automatic,Integral,NA,NA,NA,NA,NA,1.45 kg
1965, Capacete Moto Norisk Ff391 Squalo Amr Viseira 2mm Forro Rem ,420,NA,7,4,12x,35.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,312,https://perfil.mercadolivre.com.br/GENERAL+MOTOS-OFICIAL,https://produto.mercadolivre.com.br/MLB-1052919289-capacete-moto-norisk-ff391-squalo-amr-viseira-2mm-forro-rem-_JM?searchVariation=24849951552,252,39,17,4,0,#1052919289,- - -,"54,56,61",NORISK,Urbana,SQUALO,Integral,NA,NA,ABS,NA,NA,NA
1966, Capacete Moto Axxis Eagle Dreams Várias Cores + Viseira ,449,NA,1,1600,12x,37.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-1251053960-capacete-moto-axxis-eagle-dreams-varias-cores-viseira-_JM?searchVariation=38733645852,NA,NA,NA,NA,NA,#1251053960,Preto/Azul,"56 - P,58 - M,60 - G,62 - GG",Axxis,NA,Eagle,Integral,Simple,Resina termoplástica,ABS,Adultos,Unissex,NA
1967, Capacete Feminino Mulher Menina Sm Marino Protork Preto ,138,NA,3,27,12x,11.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1547,https://perfil.mercadolivre.com.br/CALIL+STORE,https://produto.mercadolivre.com.br/MLB-1157153686-capacete-feminino-mulher-menina-sm-marino-protork-preto-_JM?searchVariation=31306429842,960,334,148,56,49,#1157153686,Preto,"56,58,60",Pro Tork,Unissex,SPORT MOTO - FECHADO,Integral,NA,NA,NA,NA,NA,1.04 g
1968, Capacete Moto Norisk Ff391 Squalo Preto E Vermelho Fosco ,419,NA,36,8,12x,34.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,312,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-892103968-capacete-moto-norisk-ff391-squalo-preto-e-vermelho-fosco-_JM?searchVariation=18366269446,252,39,17,4,0,#892103968,Preto,"56,58,60,61",NORISK,FF391,Squalo,Fechado,NA,NA,ABS,NA,NA,NA
1969, Capacete Moto Peels Icon Sonic Fosco/grafite 600cc Hornet Xj ,337,NA,4,8,12x,32.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,116,https://perfil.mercadolivre.com.br/KPCTMOTOSTORE,https://produto.mercadolivre.com.br/MLB-933005811-capacete-moto-peels-icon-sonic-foscografite-600cc-hornet-xj-_JM?searchVariation=18406869940,93,18,3,0,2,#933005811,"56,58,60,62",NA,Peels,Icon,Icon Sonic,Integral,Simple,Resina termoplástica,ABS,Adultos,Unissex,NA
1970, Capacete Moto Fechado R8 Viseira Dourada Pro Tork ,129,NA,2,1802,12x,10.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-1061062998-capacete-moto-fechado-r8-viseira-dourada-pro-tork-_JM?searchVariation=25253958985,NA,NA,NA,NA,NA,#1061062998,"Amarelo,Amarelo,Azul,Azul-claro,Cinza,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,ABS,NA,NA,NA
1971, Capacete Moto Feminino X11 Volt Dash Branco Rosa ,329,NA,3,1,12x,27.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-1175024346-capacete-moto-feminino-x11-volt-dash-branco-rosa-_JM?searchVariation=32679041186,NA,NA,NA,NA,NA,#1175024346,Rosa,M - 57/58,X11,NA,VOLT DASH,Integral,Simple,ABS,ABS,Adultos,Unissex,NA
1972, Capacete Moto Protork Aberto New Atomic Joaninha Modular Sol ,220,NA,3,298,12x,21.03,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,64,https://perfil.mercadolivre.com.br/ON+MOTOPARTS,https://produto.mercadolivre.com.br/MLB-1151095550-capacete-moto-protork-aberto-new-atomic-joaninha-modular-sol-_JM?searchVariation=30897055568,59,2,2,0,1,#1151095550,Vermelho,"56,58,60",Pro Tork,Capacetes,New Atomic Joaninha,Integral,NA,NA,NA,NA,NA,NA
1973, Capacete Moto Evolution Gospel Jesus Preto Pro Tork ,110,NA,34,25,12x,10.51,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,62,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-999959076-capacete-moto-evolution-gospel-jesus-preto-pro-tork-_JM?searchVariation=22726236228,40,16,5,0,1,#999959076,"Branco,Preto","56,58,60",Pro Tork,Evolution 3G,Gospel,Integral,NA,NA,ABS,NA,NA,NA
1974, Capacete Moto Mt Stinger Warehead Fosco Amarelo - Promocao ,449,NA,9,12,12x,37.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-994953179-capacete-moto-mt-stinger-warehead-fosco-amarelo-promocao-_JM?searchVariation=33201498417,1,0,0,0,0,#994953179,Preto/Amarelo,"57-58,59-60",MT,Fechado,Stinger,Aberto,Simple,ABS,ABS,Adultos,Unissex,NA
1975, Capacete Moto Azul Automático 58 ,98,NA,2,3,12x,9.45,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/AUTO+MONSTER?brandId=998,https://produto.mercadolivre.com.br/MLB-1232123145-capacete-moto-azul-automatico-58-_JM?searchVariation=37196481991,NA,NA,NA,NA,NA,#1232123145,Azul,58,FW3,NA,Automatic,Integral,NA,NA,NA,NA,NA,1.45 kg
1976, Capacete Revo X11 Motoqueiro Motociclista Moto Nfe A Vista ,426,NA,1,83322,12x,40.77,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,60,https://perfil.mercadolivre.com.br/EPM+ACESSORIOS,https://produto.mercadolivre.com.br/MLB-1098168517-capacete-revo-x11-motoqueiro-motociclista-moto-nfe-a-vista-_JM?searchVariation=37888100901,42,12,5,1,0,#1098168517,"Azul / 56,Azul / 58,Azul / 60,Azul / 62,Azul / 64,Branco / 56,Branco / 58,Branco / 60,Branco / 62,Branco / 64,Preto / 56,Preto / 58,Preto / 60,Preto / 62,Preto / 64",NA,X11,Revo,Revo,Integral,Viseira com Proteção Solar,Tecido antialérgico e antibacteriano,Casco ABS,Adultos,Unissex,NA
1977, Capacete Moto Fechado Mt Stinger Spike 56/58/60/62 Azul/amar ,449,NA,2,1,12x,37.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MOTOPAN+DISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-1062525636-capacete-moto-fechado-mt-stinger-spike-56586062-azulamar-_JM,NA,NA,NA,NA,NA,#1062525636,NA,NA,MT,MT STINGER,Spike,Integral,Simple,NA,ABS/POLICARBONATO,Adultos,Unissex,NA
1978, Anti Embaçante Viseira De Capacete Moto Wurth 30ml ,17,NA,7,192,3x,6.37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ESPECIOLISTA,https://produto.mercadolivre.com.br/MLB-1049547076-anti-embacante-viseira-de-capacete-moto-wurth-30ml-_JM,NA,NA,NA,NA,NA,#1049547076,NA,NA,Würth,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979, Capacete Helt Cross Vision Triller Green Fosco Original Moto ,305,NA,NA,7,12x,25.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,421,https://perfil.mercadolivre.com.br/FEFE+MOTOS,https://produto.mercadolivre.com.br/MLB-1210206683-capacete-helt-cross-vision-triller-green-fosco-original-moto-_JM?searchVariation=36185639128,371,46,1,2,1,#1210206683,Grafite - Verde,"56,60,62",Helt,Motocros. Off-Road,630 Cross Vision Triller Green,Cross,Simple,Poliestireno,ABS,Adultos,Unissex,1650 g
1980, Capacete Fechado Moto Fly F8 Masculino/feminino Pt 56/58/60 ,77,NA,5,2,12x,6.42,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/HEPA8039495,https://produto.mercadolivre.com.br/MLB-1241743040-capacete-fechado-moto-fly-f8-masculinofeminino-pt-565860-_JM?searchVariation=39873203376,NA,NA,NA,NA,NA,#1241743040,Vermelho,"56,58,60",Fly,NA,combat F8,Integral,Simple,Tecido,ABS,NA,NA,NA
1981, Capacete Para Moto V.rossi K5 Pista Tubarão Nemo Lua Mugello ,369,NA,8,23,12x,30.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ROBERTOIGNATZ,https://produto.mercadolivre.com.br/MLB-1187805669-capacete-para-moto-vrossi-k5-pista-tubaro-nemo-lua-mugello-_JM,NA,NA,NA,NA,NA,#1187805669,NA,NA,Fox,NA,K-5,Integral,Simple,Poliestireno,ABS,Adultos,Unissex,NA
1982, Capacete Moto New Liberty Four Pro Tork R8 Fechado ,399,NA,1,100,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/RS1+OFICIAL?brandId=36,https://produto.mercadolivre.com.br/MLB-1172531558-capacete-fechado-moto-axxis-eagle-snake-cobra-preto-verde-_JM,1,0,0,0,0,#1172531558,"56,58,60,62",,MT,Eagle,Snake,Integral,Simple,NA,ABS,Adultos,Unissex,NA
1983, Capacete Fechado Moto Axxis Eagle Snake Cobra Preto Verde ,159,NA,3,3000,12x,15.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,142,https://perfil.mercadolivre.com.br/ON+MOTOPARTS,https://produto.mercadolivre.com.br/MLB-1138693828-capacete-moto-fechado-evolution-g6-factory-racing-788-tork-_JM?searchVariation=30160234136,106,23,8,1,4,#1138693828,Amarelo,"56,58,60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984, Capacete Moto Fechado Evolution G6 Factory Racing 788 Tork ,114,NA,4,200,12x,9.58,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,1572,https://perfil.mercadolivre.com.br/JN.MOTOS,https://produto.mercadolivre.com.br/MLB-1122965964-capacete-moto-new-liberty-four-pro-tork-r8-fechado-rosa-_JM?searchVariation=29028263589,1039,335,143,32,23,#1122965964,Rosa,"58,60",Pro Tork,Capacete,R8,Integral,NA,NA,NA,NA,NA,NA
1985, Capacete Moto New Liberty Four Pro Tork R8 Fechado Rosa ,517,NA,5,1,12x,49.46,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,28,https://perfil.mercadolivre.com.br/MAGAIVERMOTOSTORE,https://produto.mercadolivre.com.br/MLB-923837370-capacete-moto-bieffe-b-40-racing-hornet-bmw-xj6-suzuki-600cc-_JM?searchVariation=18012760208,20,6,2,0,0,#923837370,NA,NA,Bieffe,B-40,B-40 Racing,Integral,Simple,Resina termoplástica,ABS,Adultos,Unissex,NA
1986, Capacete Moto Bieffe B-40 Racing Hornet Bmw Xj6 Suzuki 600cc ,109,NA,3,2997,12x,10.51,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2081,https://perfil.mercadolivre.com.br/GIANZINHO+PARTS,https://produto.mercadolivre.com.br/MLB-1129846650-capacete-moto-fechado-r8-protork-integral-viseira-dourada-_JM?searchVariation=29591869762,1380,394,178,62,67,#1129846650,"Amarelo,Amarelo,Azul,Azul-piscina,Laranja,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,New Liberty Four,Integral,Simple,EPS,ABS,Adultos,Unissex,1200 g
1987, Capacete Moto Fechado R8 Protork Integral Viseira Dourada ,69,NA,19,2,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1562,https://perfil.mercadolivre.com.br/JADE+MOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-907193262-capacete-feminino-aberto-moto-new-liberty-3-three-rosa-tork-_JM?searchVariation=29954480663,1154,275,100,15,18,#907193262,Rosa - rosa,"58,60",Pro Tork,Street,Aberto New Liberty Three,Aberto,NA,NA,ABS,NA,NA,NA
1988, Capacete Moto New Liberty Four Pro Tork R8 Fechado ,110,NA,2,18,12x,9.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1562,https://perfil.mercadolivre.com.br/JP+MOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-1022852291-capacete-aberto-de-moto-pro-tork-new-liberty-3-cores-barato-_JM?searchVariation=23430002434,1154,275,100,15,18,#1022852291,Vermelho,"58,ABS",Pro Tork,New Libert 3,New Liberty 3,Aberto,NA,NA,NA,NA,NA,NA
1989, Capacete Feminino Aberto Moto New Liberty 3 Three Rosa Tork ,387,NA,2,1599,12x,32.31,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,11,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-1077703707-capacete-moto-bieffe-3-sport-new-classic-_JM?searchVariation=26159145591,10,1,0,0,0,#1077703707,Preto-fosco,"58 - M,60 - L,56 - S,61 - XL",Bieffe,3 Sport,New Classic,Integral,NA,NA,NA,NA,NA,NA
1990, Capacete Aberto De Moto Pro Tork New Liberty 3 Cores Barato ,319,NA,53,100,12x,26.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,5,https://perfil.mercadolivre.com.br/CIADAMOTO1,https://produto.mercadolivre.com.br/MLB-1023273722-capacete-moto-x11-impulse-wing-motociclista-sem-juros-_JM?searchVariation=34421033073,2,3,0,0,0,#1023273722,Cinza,56,X11,Wing,Impulse,Cross,NA,NA,ABS,NA,NA,NA
1991, Capacete Moto Bieffe 3 Sport New Classic ,64,NA,51,150,12x,6.20,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1547,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-926903148-capacete-pro-tork-sm-marino-automatico-preto-fosco-_JM?searchVariation=25211975602,960,334,148,56,49,#926903148,"Preto-fosco,Amarelo,Azul,Branco,Negro Brillante,Preto Brilhante Rosa,Preto Brilhante Verde,Preto Brilhante/Branco,Preto brilhante/Vermelho,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,Sport Moto,Sport Moto,Integral,Simple,Forração antialérgico,ABS,Adultos,Unissex,NA
1992, Capacete Moto X11 Impulse Wing Motociclista Sem Juros ,58,NA,29,271,10x,6.70,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1547,https://perfil.mercadolivre.com.br/HELMET+WORLD,https://produto.mercadolivre.com.br/MLB-1064368577-capacete-feminino-automatico-marino-preto-motoboy-pro-tork-_JM?searchVariation=25441039399,960,334,148,56,49,#1064368577,Preto,"56,58,60",Pro Tork,Capacetes,Sport Moto,Integral,NA,NA,ABS,NA,NA,1.07 kg
1993, Capacete Pro Tork Sm Marino Automático Preto Fosco ,399,NA,2,6,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-793549369-capacete-moto-axxis-eagle-diagon-verde-amarelo-brilho-_JM?searchVariation=39827285403,NA,NA,NA,NA,NA,#793549369,Verde,"56,58,60,62",Axxis,NA,Eagle Diagon,Integral,Simple,NA,ABS,Adultos,Unissex,NA
1994, Capacete Feminino Automatico Marino Preto Motoboy Pro Tork ,181,NA,3,58,12x,15.16,NA,NA,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/YAYINGBR,https://produto.mercadolivre.com.br/MLB-1212576256-fone-intercomunicador-de-bluetooth-capacete-motocicleta-de-v-_JM,NA,NA,NA,NA,NA,#1212576256,NA,NA,VNETPHONE,NA,V6,NA,NA,NA,NA,NA,NA,0.2 kg
