search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso
310, Capacete Moto Axxis Mt Skull Caveira Preto Fosco ,399,NA,18,378,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-1176218501-capacete-moto-axxis-mt-skull-caveira-preto-fosco-_JM?searchVariation=32770173781,NA,NA,NA,NA,NA,#1176218501,Preto,"56,58,60,62",Axxis,NA,Eagle Skull,Integral,Simple,NA,ABS,Adultos,Unissex,NA
311, Capacete Moto Esportivo Evolution G7 Lançamento Protork 2019 ,156,NA,24,3877,12x,15.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1060,https://perfil.mercadolivre.com.br/AD-STORE,https://produto.mercadolivre.com.br/MLB-1218627441-capacete-moto-esportivo-evolution-g7-lancamento-protork-2019-_JM?searchVariation=35852149849,761,203,65,12,19,#1218627441,"Amarelo / 56,Amarelo / 58,Amarelo / 60,Azul / 56,Azul / 58,Azul / 60,Azul / Amarelo / 56,Azul / Amarelo / 58,Azul / Amarelo / 60,Azul / Cinza / 56,Azul / Cinza / 58,Azul / Cinza / 60,Azul / Laranja / 56,Azul / Laranja / 58,Azul / Laranja / 60,Azul / Rosa / 56,Azul / Rosa / 58,Azul / Rosa / 60,Azul / Vermelho / 56,Azul / Vermelho / 58,Azul / Vermelho / 60,Branco / 56,Branco / 58,Branco / 60,Cinza / 56,Cinza / 58,Cinza / 60,Laranja / 56,Laranja / 58,Laranja / 60,Rosa / 56,Rosa / 58,Rosa / 60,Verde / 56,Verde / 58,Verde / 60,Vermelho / 56,Vermelho / 58,Vermelho / 60",NA,Pro Tork,NA,Liberty Evolution G7,Integral,NA,NA,ABS,NA,NA,NA
312, Capacete Moto Ls2 Ff399 Prox Fosco Tnn Articulado Abre 180º ,2200,NA,5,10,12x,183.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GENERAL+MOTOS-OFICIAL,https://produto.mercadolivre.com.br/MLB-1163584386-capacete-moto-ls2-ff399-prox-fosco-tnn-articulado-abre-180-_JM,NA,NA,NA,NA,NA,#1163584386,Não se aplica,"54,56,58,60,62,64",LS2,FF399,Articulado/Escamoteável,Modular,Duplo,Forração removível / Espuma respirável / Corte a laser,KPA,Adultos,Unissex,NA
313, Capacete Moto Peels Mirage Techride Chumbo Fosco Aviador ,284,NA,27,6,12x,27.23,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,297,https://perfil.mercadolivre.com.br/MAGAIVERMOTOSTORE,https://produto.mercadolivre.com.br/MLB-1142363697-capacete-moto-peels-mirage-techride-chumbo-fosco-aviador-_JM?searchVariation=30376527566,202,52,30,8,5,#1142363697,Preto Chumbo Fosco - Preto,"58,60",Peels,Mirage,Mirage Techride,Aberto,Duplo,Resina termoplástica,ABS,Adultos,Unissex,NA
314, Capacete Moto Ls2 Ff399 Valiant Roboto Articulado Abre 180º ,2200,NA,7,6,12x,183.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/GENERAL+MOTOS-OFICIAL,https://produto.mercadolivre.com.br/MLB-1041477527-capacete-moto-ls2-ff399-valiant-roboto-articulado-abre-180-_JM,1,0,0,0,0,#1041477527,Não se aplica - Não se aplica,"54,56,58,60,62,64",LS2,FF399,Articulado/Escamoteável,Modular,Duplo,Forração removível / Espuma respirável / Corte a laser,KPA,Adultos,Unissex,NA
315, Capacete Moto Peels F-21 Us Navy Branco ,249,NA,74,145,12x,20.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,203,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-835319919-capacete-moto-peels-f-21-us-navy-branco-_JM?searchVariation=20399059656,139,39,19,3,3,#835319919,"56,58,60",,Peels,F-21 US Navy,F-21 US Navy,Integral,Duplo,"Revestimento interno em tecido antialérgico, removível e lavável",ABS,Adultos,Unissex,1.2 kg
316, Capacete Moto Feminino Taurus San Marino Femme Fechado ,139,NA,30,6,12x,11.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,15,https://perfil.mercadolivre.com.br/MOTOPAN+DISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-1183100551-capacete-moto-feminino-taurus-san-marino-femme-fechado-_JM?searchVariation=33284477430,13,1,0,0,1,#1183100551,"Branco,Preto,Rosa","Preto / 58,Branco / 56,Branco / 58,Branco / 60,Preto / 58,Preto / 60,Rosa / 56,Rosa / 58,Rosa / 60,56,58,60",Taurus,NA,Femme,Integral,Simple,NA,ABS,Adultos,Feminino,NA
317, Lindo Capacete Moto 788 Protork Feminino Preto Fosco Top ,142,NA,337,189,12x,11.84,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,23,https://perfil.mercadolivre.com.br/EMPORIUM+LIVRE,https://produto.mercadolivre.com.br/MLB-941795748-lindo-capacete-moto-788-protork-feminino-preto-fosco-top-_JM,19,3,1,0,0,#941795748,"COLORS Branco/Rosa,LIMIT AZUL,LIMIT VERMELHO,PRO CINZA,PRO Rosa,PRO VERMELHO,RACING AMARELO,RACING LARANJA,RACING Rosa,SPEED Rosa","56,58,60",Pro Tork,Evolution G6,Evolution 788 G6,Integral,Simple,NA,ABS,Adultos,Unissex,NA
318, Capacete Moto Infantil Pro Tork Liberty Rosa ,59,NA,74,843,10x,5.90,NA,Envio para todo o país,NA,NA,4.6,1060,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-778928743-capacete-moto-infantil-pro-tork-liberty-rosa-_JM?searchVariation=19921185277,761,203,65,12,19,#778928743,Rosa,54,Pro Tork,Capacetes,Liberty,Integral,NA,NA,ABS,NA,NA,NA
319, Capacete Moto Infantil Protork New Liberty Kids Criança 54 ,142,NA,45,460,12x,11.91,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1060,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-1147314112-capacete-moto-infantil-protork-new-liberty-kids-crianca-54-_JM?searchVariation=30662002069,761,203,65,12,19,#1147314112,Marrom,54,Pro Tork,Kids,NEW LIBERTY,Integral,NA,NA,NA,NA,NA,0.925 g
320, Capacete X11 Volt De Moto Campeão De Vendas ,299,NA,25,398,12x,24.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/CIADAMOTO1,https://produto.mercadolivre.com.br/MLB-1024328157-capacete-x11-volt-de-moto-campeo-de-vendas-_JM?searchVariation=38810765930,2,0,0,0,0,#1024328157,Branco/Preto,"56,58,60,62,64",X11,Dash,Volt,Cross,NA,NA,ABS,NA,NA,NA
321, Capacete Moto Escamoteável Pro Tork Attack Preto ,319,NA,18,381,12x,30.57,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,354,https://perfil.mercadolivre.com.br/AD-STORE,https://produto.mercadolivre.com.br/MLB-1232559086-capacete-moto-escamoteavel-pro-tork-attack-preto-_JM?searchVariation=37245905960,233,71,30,15,5,#1232559086,Preto-fosco,"56,58,60,62",Pro Tork,NA,Attack,Integral,NA,NA,NA,NA,NA,NA
322, Capacete Mixs Preto Fosco Robocop + Balaclava Grátis Moto ,156,NA,41,10,12x,15.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,8,https://perfil.mercadolivre.com.br/YESSMOTO,https://produto.mercadolivre.com.br/MLB-918369192-capacete-mixs-preto-fosco-robocop-balaclava-gratis-moto-_JM?searchVariation=17788822784,4,1,1,1,0,#918369192,Preto,"56,60,62",Mixs,Gladiator,Classic,Modular,NA,NA,ABS,NA,NA,NA
323, Capacete Mixs Masculino Fosco Vermelho Gtx Moto Motociclista ,184,NA,139,2,12x,15.41,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,11,https://perfil.mercadolivre.com.br/NOVAESMOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-929919859-capacete-mixs-masculino-fosco-vermelho-gtx-moto-motociclista-_JM?searchVariation=24609266196,9,1,0,0,1,#929919859,Vermelho,56,Mixs,Fokker,Fokker,Integral,NA,NA,ABS,NA,NA,NA
324, Capacete Moto Masculino Amarelo G6 Factory Racing Pro Tork ,132,144,47,2073,12x,12.70,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1172414527-capacete-moto-masculino-amarelo-g6-factory-racing-pro-tork-_JM?searchVariation=32456940028,0,1,0,0,0,#1172414527,Amarelo,"56,58,60",Pro Tork,Capacetes,G6 Factory Racing,Integral,NA,NA,ABS,NA,NA,NA
325, Capacete Escamoteavel Helt Hippo Gray Preto/verde Moto ,287,NA,35,6,12x,23.98,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,194,https://perfil.mercadolivre.com.br/MOTOARTPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-1097130194-capacete-escamoteavel-helt-hippo-gray-pretoverde-moto-_JM?searchVariation=36194347205,163,25,5,0,1,#1097130194,Preto,"56,60,62",Helt,Modular,Helt Gray,Escamoteável,Simple,Poliestireno,ABS,Adultos,Unissex,1800 g
326, Capacete Moto Axxis Piston Laranja Fosco + Viseira Extra ,478,NA,2,4,12x,39.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=YnasqMSJBQVV%2BJh%2FrnV%2FmDH543tDbqU%2Fgfysi%2FZvuy2brCij8ito39kfhv%2Brwl4yDvnRmKA6TVF5OWCeJemHjrYZ8tRwY%2BVDx7HTV8Oo1LoWkkKLqWGeRHHpoK%2FcsnsFQ1vksL7GtXE2MlTvn3qeYLM5Zy0atEIMiTsBzv2aTpZqTQMRY%2BHtHiECXRJqRlayjfT3brxRRf8cBlvaIxEYJofFDm%2BozwR8jakDYUJprUujZZ%2FDNZZ6uB5yc%2Fb6f0av830GMgpf9go9BNzWfhhindvMsFGy2JlCXoFp2okAi%2Fcas%2BmkOpRwrx2RwO4mME%2F%2B93H%2FMFuSvVxvo6NmCiqpYTNTGl%2BDlMM7fByNCb7czjTedzwY%2BrSddQHUihUClspeK4SFgQSSbzGDVHJnkcPKC7OFTLW5mIWQGmhg0BreFUVOpSTKNV2WloxXFovWKl%2Fg7Fl1enbKVQuxpK8JV%2Fm1oBG1hQQ101Lu7OA1Ry4Gm3CdVRRfdBL6JtCUyXFoLyifL4G3VPRBfzRlgt8Ro2AMnpv6hXB%2BFq6YbpXkdlYfTNlBFo9XULHYwpxYS7K8TBLF2oNpYxPCxYR77ZxOe0wWrfg91GLVMaf1Vs0GJIuqoGrin6AqtwE%2Bide2FguoH041Tu%2B0diLvDAHy3GN5439pQb5cWb4A4Q2R%2BRA01JmakxRCkEwj5tFiywVOTAzDgZHkbyrEH2wHBRoD3Ts6foINY4EIeXpNQ3%2Fyzz%2BVl%2BxLyJYKf7%2BZukgmehPyyWNaKZA60fnPX1geqFpsmy%2FiTtKLF6WuchP7RAqgsLOk8qm6MPjnlqPt0s%2BX5mfcKyQHgwo7JGTuJXGaWaOj%2F7aCYYFY%2BW%2FpkZkyjzosuMllx5HwIYlYeqmjBileybbPT8afaq8LO37TCsqvQqcWWh%2Bfg1xhemt1op7IH3jtWgBF0HWm%2FPmp7S6PeNGW%2Bff6xEDzr%2FonLo6rQOiiU%2BaKftU6Zg63BqXTAvVZ9W16pxtVI5Di5fM%2BHby9QLjwQttoLnkkw497VvTl0x6cMFH9M8WC88ej67%2FR2BLAzVjKaCOOcnHB9RBIuZWuI%2B%2Bk9B0%2FwU3lAOrFquRgV9mbaimxPUl2nDQrxPAQj8X3cUxLPUjQA7JuULgQjKFdoq6mV7Pt9hNJFeaHJeHadTnqJ3ZmQD%2Bhp4s0KcWjHXjHz1b2s6%2FgIKQgETDu%2FsdFygYZeYnb29xm1qnp99msqNFmNDPFJpBh6GW95e5NGdyv9DkE9HjKaDcd6AAeHVMRKN3ZW9rQClpiK0Kt8Vjh%2BCbKu7qLBtVAxP71NERjdQuqtArZPJL8TxduJc4vdzG89pIAnxTaZf3YJn4dMiSyRWcnv5uXLTwytqEfwMMSwcAp2jhh8iJcj8he3PSjzCYI8v4H7P6RTC1PMgOTi4nQdfVV%2FafeDU596OF3OCOemAUmErdWH7gKr5xgnQjQasHqYd0l4S1j98ZmJTjL3fp%2BMDKcMsEx5yKECUNddS2iP6P8H6VFXuM%2FqVFKJMeiEwaVOdfA48JI716pjSXzGFSRFIhkicPw5%2BnbvuJDBhodxH%2FNh7wvxvtP5xcCyqVg1e%2B2l5vFnHp98Ob%2FWnIwIPVR5hE5SBg7fdltnmxNmRVXzGUsrH9q%2BOW25xTmyCZZeiP8CEpfH8cdefLzJEuChUbA2wI3gPpHGXGuD0Jdc%2BQhlEC8T8aiXAxMNkxjeT8J%2FBflgSg7rttV%2Ffrrt4h1EpC9sukxPZ%2FGHq2YxbG%2Bqp8jiNLOHXjsOsP8esqvsQ9AftCCnRWjDDpql8TUiYS1%2FPv71FXm9ho3qoHc7ffXAYc8lCVjhUFMEEIOexeWcu3p185EdthV3YFhaJPRMm6bB3o%2B7KBevS%2FspCOzj77zOsGEyBieO3Z6yDlYPIh3A569fnK2KSapW5L0YEzfWLnz9ygTjzd4j%2FwX0OQC,NA,NA,NA,NA,NA,#1148659537,Preto,"56,58,60,62",Axxis,Axxis,Eagle Piston,Integral,Simple,NA,ABS,Adultos,Unissex,NA
327, Capacete Integral Protork R8 Moto Fechado 2 Viseiras ,134,NA,105,1468,12x,12.89,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-1163159797-capacete-integral-protork-r8-moto-fechado-2-viseiras-_JM?searchVariation=31740179418,1,0,0,0,0,#1163159797,"Azul-claro,Amarelo,Azul-claro,Azul-escuro,Laranja,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8 - 01 Vi Cm e 01 Cristal,R8,Integral,Simple,Poliestireno,ABS,Adultos,Unissex,1200 g
328, Capacetes Sm Moto Automatico Pro Tork Promoção Varias Cores ,62,NA,37,102,12x,5.23,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1562,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-1105698281-capacetes-sm-moto-automatico-pro-tork-promoco-varias-cores-_JM?searchVariation=27745966581,969,338,149,57,49,#1105698281,"Preto-fosco,Amarelo,Azul,Bramco com Preto,Branco,Negro Brillante,Preto com vermelho,Preto-fosco,Preto/Rosa,Rosa,Vermelho,preto com verde","56,58,60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329, Capacete Moto Mx Motocross Com Viseira Pro Tork Branco ,158,NA,47,375,12x,13.22,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1060,https://perfil.mercadolivre.com.br/EMPORIUM+LIVRE,https://produto.mercadolivre.com.br/MLB-1160039690-capacete-moto-mx-motocross-com-viseira-pro-tork-branco-_JM?searchVariation=31524930117,761,203,65,12,19,#1160039690,,"58,60",Pro Tork,Liberty Mx,Cross Liberty Mx Vision,Cross,Simple,NA,ABS,Adultos,Unissex,NA
330, Capacete Moto Fechado R8 Viseira Fumê Pro Tork Rosa ,139,NA,59,1767,12x,11.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,2,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1180319848-capacete-moto-fechado-r8-viseira-fum-pro-tork-rosa-_JM?searchVariation=33067442049,0,2,0,0,0,#1180319848,"Rosa,Amarelo,Azul,Azul-claro,Cinza,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,ABS,NA,NA,NA
331, Capacete Moto Mixs Fokker Mx2 Storm Fundo Fosco Lançamento ,128,NA,8,22,12x,10.74,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MOTOLOPES.COM.BR,https://produto.mercadolivre.com.br/MLB-1284480855-capacete-moto-mixs-fokker-mx2-storm-fundo-fosco-lancamento-_JM?searchVariation=41153888631,NA,NA,NA,NA,NA,#1284480855,"Grafite,Amarelo,Azul,Azul/Vermelho,Grafite,Laranja,Rosa,Verde,Vermelho","58,60",Mixs,Fokker,Fokker MX2,Integral,Simple,Poliestireno,ABS,Adultos,Unissex,NA
332, Capacete Moto Evolution 788 G6 Speed Protork Vermelho ,154,NA,4,3,12x,12.87,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,38,https://perfil.mercadolivre.com.br/MOTOALFA+ONLINE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=2a1zipU%2FcKRcwxcYPyWdSvawFnDUhhXJuNFxkcbDaBKAbCa509Y3gh3alfips8cc9rfWNp3me2q9Xa88tKTiUXsLJSUq8MFQhXloK1i9XHq%2FVfpOxVK5txPUkhXyTG%2FhFFVMblZTaK8nrgsBwxRioa%2FK2jTNI9prrTsw%2FTqe%2Ff%2Fgl9LAmOidbFSLpv%2BacrekKY7d9fsjIwF2umZkQrBCYlhY%2BgUvehc2pJDioWGCnEjwA6VNDfnkGa11%2Fern5z%2B%2BXIZ7x%2FYiv0mliJkxGYzyVVEbRTAoJwIEwzvLZukHr6ngVr7Evpq%2BJg0yKyAqgfQ1Bm78GA2AIrrmuM8mhn1Sr%2FGURiU%2FK9MjUjiCzO9OFUnst17%2FqJqVQ9%2BqvMP6D33sFUVIFi2pZxD77Fk2SuDrUKeF6M4x7uDZdei%2BpmMn3xGRzjuw35NgnPAFfXNriWAUTMgI5SFBw%2BL8POXivkvcbmKCPdT4YEeQAkat7%2Fpt5uNW%2BuYgAxzpI1cLLdFRsElofCHiPVLFnyzktyWrFIWWKIPj4K%2FHzgK1fskaQPC2GLr6hWJlVaBEMhPQE6RAyXvfMRfWbiAC8aX7YWw%2FTp6%2FFwNF2%2F7oY4xzySM3g06tL6miBt2VENBvAjovSH93D3FBZk8EWNJswr8bhS1vRZw3%2BgG8%2BVd6Be1QPN3F0YcwSAzAJgpia7JGcCa7b6GjBzpKR12kF7NPEY60tLjSffS9CayCvqPJGMGosmsoYuG7rva2%2BmIucILOPNdjt7PT65yiUnqVS5z06DhrougSPohVMGqDJ5I1YS7ad04dPCNmiXSQjtxBTcyjzBHcZoCpNI9roTJ6nsjjfcdHDn1tVg69zikRyLBEqvRWWQ3qijjRBWvmtlGe5Gy6%2BYlxzY0%2FXmhgXyLzTaBjIu0AD%2F2L1wFI96pChwUdVBNeLKjLhoKs1ICair%2FdNio4Tw0%2FA%2FEot3%2FXKBXOoSmhF0XJX5%2B8ArohB0PKgjb9MMs4iesyk2hh29YF%2FJQxA%2B5ZEc2NuRY3zedIgqZl2Fi0gqzm4HSXUWBs5eS9%2FlZTd4lnwJQiV9dkMQVyGSMJQ%2BkqUFGxagaiTjr5RMb13V8hbOiv%2BDyxqtOYqddBiqKLHrWIXYM96uHP2LUkQyPhW3mkaI3l9xoLzt6r%2FmEAtTSO4NUTB8HNh4xR7Nw%2BUQZV6rG8UXh9ZFj%2BeuSG%2BdYa7fMbP72RUPX7vbQBjj%2FR6Zsf%2FbL6ps5kCaFqqqDoPcaQ2O3RRaAQB%2BysuVu8SClihmKWM9DQnS92KU8UFREVBH7%2BvwdooIzhR5b%2BiQDugV9lw%2F3dUJduMKGc3uOgdbiMYFqz6jHIIE38ZUIJ11isCmiGcHVTUFyxwt9BM1QakMFYd32iOxAzDJebt5pd6PXjlTA6uklcvRxGTa3WdnvTZtjqie12Rj9VMMBuwJxmHECDZPtT1F%2BnLTJ%2BelI%2BtEeZT2sVmldkLEMTEsV99qAkL6NEjyNUz3S58f20h2vQGOUgG3QCb6XqUzygAAR9XXsFE9RB1eeKd7PKLqJLX8UfZcX3WCAQ86MptatS8sTV4juWgAnEe7RJuAbQazZUNT0V%2FJb4K5Tb%2BU8AKpFHfvoDCphIgilRneFvEopXXqW1OPBQyRIYSITGt6J2dDB26jvXrTAbOMm29JyqVwNF5zRLCWy1%2FcuKUihFxvjp%2FIXcangJSI6B8YeSAL6q6hQ4SJOZCEaTocIxgwmza5iqH77AOGw1QSgQ%2Fm4RFSv4Dm%2FJfqiEduZLCpsfI1S%2Fj22IStjHPyXosNKvBs9QHMtVwAik015pILHsKxaJkJNgfojqXMCB7aJRhl1BXGSAn8ydHNmNT5Iq1DOnd%2Fc1jZ0vON0oeXc3L3L9S%2FN2P2YRSDUMDRazU9DWi264CD5l9Cs8uFMgwL38FN0l6FiEOGE1qOkUHxvqsgELhmyb,32,2,1,1,1,#1004995372,Preto/Vermelho,"56,58",Pro Tork,Evolution G6,Speed,Integral,NA,NA,ABS,NA,NA,NA
333, Capacete Moto Fechado R8 Viseira Fumê Pro Tork Prata ,120,NA,93,1750,12x,11.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2115,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-1060818817-capacete-moto-fechado-r8-viseira-fum-pro-tork-prata-_JM?searchVariation=25259660979,1400,399,183,62,71,#1060818817,"Prata,Amarelo,Azul,Azul-claro,Laranja,Prata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,ABS,NA,NA,NA
334, Capacete Moto New Atomic Pro Tork Superbike Black/blue ,184,NA,93,2685,12x,15.33,NA,Envio para todo o país,NA,NA,4.7,34,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-836891896-capacete-moto-new-atomic-pro-tork-superbike-blackblue-_JM?searchVariation=22238418829,26,6,2,0,0,#836891896,"Azul/Branco (SB7),Azul/Branco (SB2),Azul/Branco (SB7),Azul/Preto (SB6),Branco/Azul (SB1),Branco/Azul (SB8),Branco/Laranja (SB1),Laranja/Branco (SB4),Preto/Azul (SB2),Preto/Laranja (SB4),Preto/Vermelho (SB3),Verde/Branco (SB5),Vermelho/Preto (SB3)","56,58,60",Pro Tork,Capacetes,New Atomic,Aberto,NA,NA,ABS,NA,NA,NA
335, Capacete Moto Feminino Infantil Liberty 4 Viseira Fumê Rosa ,57,NA,50,560,10x,6.48,NA,Envio para todo o país,NA,NA,4.6,1060,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1114708402-capacete-moto-feminino-infantil-liberty-4-viseira-fum-rosa-_JM?searchVariation=28438970204,761,203,65,12,19,#1114708402,Rosa,54,Pro Tork,Liberty,Liberty 4 For Girls,Integral,NA,NA,NA,NA,NA,NA
336, Capacete Moto Fechado Axxis Eagle Diagon Verde Amarelo ,399,NA,21,489,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,25,https://perfil.mercadolivre.com.br/RS1+OFICIAL?brandId=36,https://produto.mercadolivre.com.br/MLB-1064869449-capacete-moto-fechado-axxis-eagle-diagon-verde-amarelo-_JM,22,2,0,0,0,#1064869449,"53/54-(PP/XS),55/56-(P/S),57/58-(M/M),59/60-(G/L),61/62-(GG/XL)",NA,Axxis,Eagle,Diagon,Integral,Simple,"Exopor, Multi tecidos",ABS,Adultos,Unissex,NA
337, Capacete Nexx Sx100 Titanium Viseira Sol + Pinlock - Agv K3 ,890,NA,8,78,12x,74.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/LOJA+TOLEMAN,https://produto.mercadolivre.com.br/MLB-953078019-capacete-nexx-sx100-titanium-viseira-sol-pinlock-agv-k3-_JM,2,0,0,0,0,#953078019,"56 - P,58 - M,60 - L,61/62 - XL",NA,AGV,"Nexx SX100 para Motos Street, Naked, Scooters",Capacete Nexx SX100 Plain Titanium Fosco C/ Viseira Solar,NA,NA,NA,ABS,NA,NA,1550 kg
