search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Potencia de salida (RMS),Marca,Modelo,Tipos de filtros del parlante,Peso,Conectores de entrada,Color
385, Parlante Portátil Bluetooth Kolke Kpp-063 Negro ,438,NA,10,7,18 cuotas,24.33,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/DISTRICOMP+S.A.?brandId=11,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=kCrcVaZk5fnJ4gvnedphjMo5w0Swb0cmne3wAC7eANW%2BfJ%2F9EOKNA4MVUMGezOrw%2BCABgetyYRPFve7aMl3h9jSyv0ywjd%2F4X0l1AH4m5ogUnXqYhzO8fNJVnXNIOWf3tVHbVlVO1QWOBouOga5OUScLebSk3L%2FE%2BJQ0MxUUddBKSsJnhVQ0en2lJGd2czXZEq27BnHqLNJO4UgBF9vrX7qn%2BKlk7ldv2hBH%2BYXBPyhXr76wf%2Fe2JK44FoorViJpJPtTlCwxpa1X0utQAHzFIypIfL3GQ2CL0l4yyFtXdRH18RlK6FTesSmk0e%2BJKfhV2OKumVlRmAuLFKzRfnJpdLVH2sYih%2BmGXstcvTvRkCm4%2F3WJakeWNKIDADnbycFudoaK0KelMjyvM8j6xAHT2nOSg3M12m3k4%2FlmPHxFZdEb%2F%2BAl0qpCQ9F3gRyl83ZLSrHy9HeXx%2FEAGSeTC7oQ5Ghou6mNlPb2dCpAIWXv2dGffnqFKgToSo0ctnHuZhcoiqwi3c2rdaJA7t0J%2F6mZlf0hZ0hbWzeYKgCaCh0MdW3IcBRvZSXUyJowYir80DTWap6uFUNHXvU4bvh6BToSITq6nixc798B3nwbT4ajL%2FjHSVnHr%2Br%2BUIh90z%2F27me5xfoRpqwDplturfgzBKG1o%2Bf08bxWTRbu4rO5%2BWPh8%2BJwwMwbosL%2FYE0sac2BfdCV8LtG9MgpPvmlfrmmEtYfipaD1bo7qQFiJZ5PepYfTMfKWqp%2B%2BRmKqlBtvfyex0%2FayISwJQvUSNdYQ5ZYBVxsbGE%2F%2BFZI%2B6GvTD%2BF31NU6wRH0xUGTMp2B5%2BCemmC%2F%2FkojetE2XsWRvgxGKoma%2B0UE66d%2Fi5jKumNesmZaoyXdbHFVueo41lOz8BEzbLLq1LC6PBNdBsXeQxaZPji%2BUGSXSgnNrNHrSDOHQa8FNd8EyxIgKkyQeGSviVswX95wskoKHfagCVPhZf%2B5gJ0gEs85e2HRYdYrPOoLTRSF0jAMTcCwrfQmYUShUM4Cddg8BrSIWl6OOq1IpaP1eAzjxfb4QbYL1ShEccQsWpbHYD1qFmfFceECpZTuzE%2FtIujqV4IN1U9ljX3clG9nt0%2F%2FxfVOuVLSUa2WUebq1odEwDBCf1aEeUWnCQC3CWMo%2BRFM5IjCvskphRygs2LBvGJzkwgXUU3SA2Sksb7aPlhCUb7Px2DTw3myVzzwYTq5kBjCLU5YQtr0XCLtpM6MianVMhithFva4w7Y0HcRh%2FhnQlcDYM5YX7hVYYjPOpKaUX3FGG3urcUlpTcR2h%2FOOICfktIvgNcdbDF2qqwWyrZG68U2l5xD9qyn3A4Bm4r2zAnLjBix736bJOJisDZzAaGAD0C4UzT0ZRM4YLT%2Bil00nWRbTSe%2Bm0h0bvPmTlOacsgjNfEq2HDHMPDuWJaK39jD%2BmNrbLP429Iy6tqgzTNd8Y3dRqke%2BAvhDtJZC7Ft9VQGDmOtNnt3M%2Bc3zsLASKAfhIWXIZjQ5T930OgBKUpAgNRQJrm4CSEuutq2sVh8ko3wOlWGocLYn0vKo6zflxhdSM%2BftuFsE6PyhbBCzPQ91o5fxwZGQYyFmmwFf9cgjEt0BQ0ftU88yykhWrbbDkiB3vJlMbebBpjeSi9W5QAnu7pnyVCSrwCAz2%2BSLAiHuwMvrQG2Kw%2BLmq5hZ88PIERBRZUB5vaeeW%2B1etMq7w%3D,1,0,0,0,0,#451292962,NA,Kolke,KPP-063,NA,NA,NA,NA
386, Parlante Nordmende 6.5 15w Activo Led Fm 15 W Usb Sd Nnet ,83,NA,6,999,18 cuotas,167.38,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-449843831-parlante-nordmende-65-15w-activo-led-fm-15-w-usb-sd-nnet-_JM,NA,NA,NA,NA,NA,#449843831,NA,NA,NA,NA,NA,NA,NA
387, Parlante Bluetooth Jbl Xtreme 2x20w - Tienda Oficial Jbl ,489,NA,3,2,18 cuotas,986.15,NA,Entrega a acordar con el vendedor,NA,NA,4,10,http://perfil.mercadolibre.com.uy/PALACIO+DELAMUSICA?brandId=457,https://articulo.mercadolibre.com.uy/MLU-446715513-parlante-bluetooth-jbl-xtreme-2x20w-tienda-oficial-jbl-_JM,5,3,0,1,1,#446715513,40 W,JBL,Xtreme,Pasivo,2.1 kg,NA,NA
388, Parlante Bt Tela Colores Mp3 Aux Audio Ahorro Y Compras ,260,NA,9,191,18 cuotas,14.44,NA,Entrega a acordar con el vendedor,NA,NA,3,1,http://perfil.mercadolibre.com.uy/JESDEN+SA,https://articulo.mercadolibre.com.uy/MLU-456740443-parlante-bt-tela-colores-mp3-aux-audio-ahorro-y-compras-_JM,0,0,1,0,0,#456740443,NA,NA,NA,NA,NA,NA,NA
389, Parlantes Logitech Z537 2.1 120w 60w Rms Bluethoot Aux Rca ,105,NA,1,9,18 cuotas,211.75,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=47MVR9qY%2FcOeIYOTlm%2BMBFo2fxrboBnR70ErtM1y87JOP1G9NZsjF7SRd6ISBWg%2FMPmh%2BusURVntCtLB9YZWu8Cbdi3EnIMPfLvaNJgwxuaWmzOeOewA%2BP4Om5MpYniE2gHBIi7vwCL3k4xND5BdyMb24YuTGvQR0YMmCTlYqfhTbDTa8vpBGeGTSTFK59XC3zjC0H%2BAPng7Z7q7LTntV80OEyBYmWT5M0NX874Y46iFuFB3yGTrZlYtdrgBxWnVY860zCZAMeSEFiagd5kp4cAt7s72JlGOyN4SyA7ITMk8CFxsfaAkPv48UK26XQFaqTQ7%2BJJ7N01w%2BsbMkdGpiEqpFvNDTS3DV%2Bgl9%2BxC%2FDzxspLHqlaJ4MdnsMFzI8CQIkDOZqBg%2B%2Fc6lg3qmGH%2BCCcJni5S9%2BQIvah3LOYZAYJcC4nHeE9%2BWlncQ7bp0RPzWvf5900r2ALdk8wAvBOv1nsV3eDZ0nMnj2ZSv1Jy%2FXPtRM%2BJJ2IMjRX3YSucJMQWd%2F%2Ffb7Gme%2FbX3y7ooRY%2B8diBrKAXD0Bp0vgX%2FhToLXizF6TE5fRxAC%2BVI%2FpsWvHurBHdvpMkr%2FngkEmornb%2Bljl4yIaDcPTQNiPVPKwxBhvrFbwNHeJ2IwqyYK4J6rG7LS8dPJ1JcUA6TqgLIQFp5d%2BedygWC16aHxAQtFpSBqR9rjLCTqDS4j3UhA05WZautilVrs4A0W63ugwS57Bl5%2F155xrlPYDHUzmQTknFdVbg70sV1I2jpr0xgDAai4XY%2Bi%2F5ETzIkEx8m3BmqKA%2FuLlLkBuivH%2BIBC9XeV8u68TkPjUkOrY3coIaxZ1qnvXA13QTUG7f4LVgwsTFfgL57hf9ozf5j3IQQ%2BIXDHrLiKM%2F9B%2BWCECn76ptplzIZN3ZGheZujR%2BHGVfFPa5lefVRrIp67Ra%2FnqOk6utLkS9HNfXHQOOL5cLfLQfv3KVOdyBMVS1%2F2a22Z7sx1ru4zQo8RlRYuG55r2Lna1uVWcdxRTl6jsj2Biv8Q1fsWto5kezjcZgKQ1BIWx0C51hhRM1eFKkg4RUhmkDBm%2BuJ4%2BoWOAjNvSCS577rlOqBtip2dcYuB7Q%2FrMaP0jAVZyIl6ndBkWhn4ZxKJfyAMlJP35dZFQLAsxc1mTFzkZKYGow97dbfZLNH2l7tDEINfoSWzYxH55S0htEYoyUzlG3KGgCJAVgW06APi5kLZtF68M7ymTgdTRVsk%2F%2FbK9spR70TTbSC0TlsdFD0ctleuInKsMM%2F574%2FAbVxfVaNgniXntwcrpE1VpGf5ZBm%2FozLPsqh%2Bs%2BbITAjMBaHYvMbhpPK%2B5Cpvii%2F3RPuWY805DzPjq7bNGEqHbR5G8Qvok41VaQxsyf2oFbcWpdmlAx0JsAqP3d4IZymkPtJCNmAhgjK09LG9Xs7QOYGkggapxojatuvVmg9Qt4obpVUevi79Cbox%2BHq0Y6jaOs1VcV9prOW35a4QZyiSRGrEovBQUa03S%2FWzTw4sbwLpNajNIyGlkOlxMNu7yn5ZDwPz0b8WzRZyqTg6mVyiLdweHB6seFkaL9rfQSRSPV59NaHg0MmPSD0wrBEW61z2euOPjWaQ3FyjtMPXcY%2BYyubxVrQGBwyxbAWcCitTVTA0TQd3VHGBUFpt4GLuTpfjWGV0vC8EBtUUyHmA8ROotzY%2FjXZXWObJ288zjVdvbQnZSd47x%2BPxpl%2BtzGjXtGJe7Y,NA,NA,NA,NA,NA,#463354181,NA,Logitech,NA,NA,NA,RCA,NA
390, Parlante Energy Sistem Tower 8 2.1 100w Rms Bluetooth Tactil ,240,NA,4,19,18 cuotas,484.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-444691047-parlante-energy-sistem-tower-8-21-100w-rms-bluetooth-tactil-_JM,NA,NA,NA,NA,NA,#444691047,NA,Energy Sistem,NA,NA,NA,NA,NA
391, Parlante Bluetooth X25 Portable 3w Rms Mic Microsd Aux Loi ,297,549,1,999,18 cuotas,16.50,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-464590826-parlante-bluetooth-x25-portable-3w-rms-mic-microsd-aux-loi-_JM,NA,NA,NA,NA,NA,#464590826,3 W,NA,NA,NA,NA,NA,NA
392, Parlante Con Bt Porta Celular Mp3 Aux Usb Ahorro Y Compras ,330,NA,4,196,18 cuotas,18.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/JESDEN+SA,https://articulo.mercadolibre.com.uy/MLU-456740488-parlante-con-bt-porta-celular-mp3-aux-usb-ahorro-y-compras-_JM,NA,NA,NA,NA,NA,#456740488,NA,NA,NA,NA,NA,Auxiliar,NA
393, Home Theater Con Bluetooth Stil Equipo Musica O Smart Tv ,153,170,6,20,18 cuotas,308.55,NA,Envío gratis a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://articulo.mercadolibre.com.uy/MLU-460404590-home-theater-con-bluetooth-stil-equipo-musica-o-smart-tv-_JM,1,0,0,0,0,#460404590,NA,Thonet & Vander,Stil,NA,NA,NA,NA
394, Parlante Manija Kts 1018d Tipo Valija Usb Sd Fm Bluetooth ,399,499,1,2,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/UNIVERSO+BINARIO,https://articulo.mercadolibre.com.uy/MLU-464307439-parlante-manija-kts-1018d-tipo-valija-usb-sd-fm-bluetooth-_JM,NA,NA,NA,NA,NA,#464307439,NA,NA,NA,NA,NA,NA,NA
395, Parlante Portatil Con Bluetooth Jbl Go 2 Resistente Al Agua ,53,NA,5,994,18 cuotas,106.88,NA,Envío a todo el país,NA,NA,4.8,222,http://perfil.mercadolibre.com.uy/URU_WOOFER,https://articulo.mercadolibre.com.uy/MLU-455966724-parlante-portatil-con-bluetooth-jbl-go-2-resistente-al-agua-_JM,188,30,2,2,0,#455966724,3 W,JBL,GO 2,Activo,NA,NA,NA
396, Parlante Kolke Estilo Torre Bluetooth Radio Fm Usb Sonido ® ,1689,NA,0,1000,18 cuotas,93.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459954445-parlante-kolke-estilo-torre-bluetooth-radio-fm-usb-sonido--_JM,NA,NA,NA,NA,NA,#459954445,NA,Kolke,NA,NA,NA,NA,NA
397, Parlante Shower Bluetooth Resistente Al Agua Redondo Usb ,240,399,1,4,18 cuotas,13.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/UNIVERSO+BINARIO,https://articulo.mercadolibre.com.uy/MLU-464307337-parlante-shower-bluetooth-resistente-al-agua-redondo-usb-_JM,NA,NA,NA,NA,NA,#464307337,NA,NA,NA,NA,NA,NA,NA
398, Parlante Portátil Bazooka Bluetooth Usb - Impre$ionante ,695,NA,9,119,18 cuotas,38.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/IMPRESIONANTE+-KUSA,https://articulo.mercadolibre.com.uy/MLU-450449038-parlante-portatil-bazooka-bluetooth-usb-impreionante-_JM,NA,NA,NA,NA,NA,#450449038,NA,NA,NA,NA,NA,NA,NA
399, Parlante Portatil C/manija Microfono Fm Bluetooth ,116,NA,0,25,18 cuotas,233.93,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PERSONAL+COMPUTERS,https://articulo.mercadolibre.com.uy/MLU-449324200-parlante-portatil-cmanija-microfono-fm-bluetooth-_JM,NA,NA,NA,NA,NA,#449324200,NA,North Tech,NA,NA,NA,NA,NA
400, Parlante Bluetooth Con Radio Y Mp3 - Mi Compra ,590,NA,1,7,18 cuotas,32.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MI+-COMPRA,https://articulo.mercadolibre.com.uy/MLU-454744119-parlante-bluetooth-con-radio-y-mp3-mi-compra-_JM,NA,NA,NA,NA,NA,#454744119,NA,NA,NA,NA,NA,NA,NA
401, Parlante Jbl Boombox 2x30watts Bluetooth Sumergible Garantia ,809,NA,0,10,18 cuotas,1.631.48,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SMARTOPTION,https://articulo.mercadolibre.com.uy/MLU-462038495-parlante-jbl-boombox-2x30watts-bluetooth-sumergible-garantia-_JM,NA,NA,NA,NA,NA,#462038495,NA,JBL,Boombox,Activo,5.25 kg,NA,Negro
402, Parlante De Estudio Bose S1 Pro System Bluetooth Amv ,1119,NA,1,10,18 cuotas,2.256.65,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-455843386-parlante-de-estudio-bose-s1-pro-system-bluetooth-amv-_JM,1,0,0,0,0,#455843386,NA,Bose,S1 Pro,NA,NA,NA,NA
403, Parlante Portátil Bluetooth / Fm/ Usb/ Cafini Super Oferta ,649,NA,6,10,18 cuotas,36.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFOTOOLS-IT,https://articulo.mercadolibre.com.uy/MLU-457468424-parlante-portatil-bluetooth-fm-usb-cafini-super-oferta-_JM,NA,NA,NA,NA,NA,#457468424,NA,NA,NA,NA,NA,NA,NA
404, Inteligente Mini Maceta Piano Bluetooth Parlante ,690,NA,1,10,18 cuotas,38.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFOTOOLS-IT,https://articulo.mercadolibre.com.uy/MLU-454229060-inteligente-mini-maceta-piano-bluetooth-parlante-_JM,NA,NA,NA,NA,NA,#454229060,NA,NA,NA,NA,NA,NA,NA
405, Parlante Inalámbrico Aiwa Aw 31 Bluetooth Blanco Dcshop ,1570,NA,0,99,18 cuotas,87.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-463059412-parlante-inalambrico-aiwa-aw-31-bluetooth-blanco-dcshop-_JM,NA,NA,NA,NA,NA,#463059412,NA,Aiwa,NA,NA,NA,USB,NA
406, Parlante Bluetooth Anker Soundcore Autonomía 24 Hs ,65,NA,3,2,18 cuotas,131.08,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ZONAPHONEUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=pd%2B8Xn%2FVSV4IgxoW80tNCp8dO9H%2BANAwGIIyJcXqbz9L8Kys9JIw6PZWjibIWiYrGRwusW0EQdrT6%2BgOd3lAhmHt4R2lIswR0NsBvdixcbMe4yUalt1%2FgwAIk7%2Fwi%2FvCtyvnVcWf2btcm%2BPjIB9eYgzCunD%2BdTElZqwAxzon1iDwwa9gOFR0tX2CbVL3V7%2Btf60hInyYVwjOQy%2FvoYzyXNc7oT2OhdigbEVCwWgTNBze93h4t55nOZhXNp3g4BhcAVOR%2FyPzLDP7v33JDd8QVhqAeQYkvRySP0oSi46K7L8mY4KSda3MbfH2KRkncCF1RpHi1kRi%2BqVg2aMDwhN3aV%2FFR5MB6caYAmDUqO4M7bxmfI86iKyMhiHFfMwxup02eLDU%2FRra%2BbSGpGHjB6Z6qs30nEPdZbHfPN5bOZwuYPuvXSawYIjkbZTyGwrJkY3FQcMCM%2FJvXYBCgZp5PZXJ9hHYmwJrfvY1cHdqBhpPK2rXC7P8GMOyajxmSfJp8mlVfWDlLWNu2aW01%2BJ36pS6ubW6hXRDvorfaPEGu%2BD8bR9%2Bvx5dcJAUxp5j88Wm9Hwx9aA4uQxCOYV05ix61nJbQQ3jrQZcNauqqdtWWskG%2FgB1pnpFWjBHoOJOC60AHvpt2xOckf9QFkcbSX2%2B5%2ByYWdXPun8uskCrvRGkedRI9mHJ9IKa2fNngAY63azbYe88C7ytlvDMXk8S1j4yv8wCbbpTahwOMafjBE64nE7kWPVBVrCAlTfJS%2BJ%2FmnqlsQLi8iAEzLtdDI2pQXDKVwPA9nOwanl7NwcfQcpuk94B6%2FcQjhq9orK6EwLjk5C3yLoSuq6BPPXtg8JOVOf%2BmA7XmNvdNReCX%2BvLznopP2FadV1OgfXzPlw1nmJZwqiMsbht9IYc5YNjIIe7kkF8EugG06AFbIdVOxWyrnpuhwA2aIPQ2IEUzisok%2FVLVX0Tmzjc9PoiAKO%2BOrJAeZ7aIDHreYo8bm%2F%2BvSTTsn7OAir0awr%2BjHe0wgc%2FsnB4Y4V67erkthvfQ%2FSoUPBLDhoZoFekqdmbS37gnPS8COqItLAl%2F21GGz%2F91p4%2FCCqSLtx9yzqs7ue49irRTrXA7DJf4w2Khcgh0M0BIePcAUEkKXmGXdkec8K44o8u2jSAIw8YYi0YC4%2B%2Bl204O2eD6HM3CztbUE6%2FfANmN2VUgtHiw5dVP2TwYVs2EEexRKKAfklKX4fflwC7YUFGFtu2BUPode6PTETinVbVJvfRcDOi5VyaKh9LWraHfCBXfe76L%2BhjKnLlRKrEZGhRDSVgfQh0xDaYCJZUvBrFxCjq%2BsmYO0Iyv6UMsFjKkEOL5OjuFbGSLRWJjP4pRu1ePQpXrITuRRQCRGnvXElMytdRWyDfUFAOoJNYkmP37lpZv6ztq56brjqN6XEKQSgFyMjooshx8q15WBYe6Scw7meki3SN%2B0kt7NyqBHAFOtyU4KBx92gCBXqkxj5hvC3htQ2GznFK7DhavjF2WlbzoniVUJf%2FN5lbax4L6Sjzi2CKmxGWSAzUN62tdLTPWCwEjpwrOPcgPVoFlgXrpgjKtr%2Bpty4SpVm7iSQpL1V%2FCL0rsl3a5o2BoxbnV22lMrw6Aiiwt88psRSFKDlyO5Q9ncoFds5em573MJj4JwVTdVkcdpcoAgYR%2FuJl%2Bh9OLRuiKqwt5dHtlmhI1Ax9hSCVyOAWvUp4ejE%3D,NA,NA,NA,NA,NA,#450381471,NA,Anker,NA,NA,360 g,NA,Negro
407, Parlante Portatil Ledstar 8 Bluetooth Bateria Fm Color Dimm ,1879,NA,36,99,18 cuotas,104.39,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-460618660-parlante-portatil-ledstar-8-bluetooth-bateria-fm-color-dimm-_JM,NA,NA,NA,NA,NA,#460618660,NA,Energy Sistem,NA,NA,NA,NA,NA
408, Parlante Portátil Jbl Charge 3 Waterproof Bt Teal Zonatecno ,6099,6699,4,6,18 cuotas,338.83,NA,Envío a todo el país,NA,NA,4.6,23,http://perfil.mercadolibre.com.uy/ZONATECNO?brandId=628,https://articulo.mercadolibre.com.uy/MLU-458048069-parlante-portatil-jbl-charge-3-waterproof-bt-teal-zonatecno-_JM,16,5,2,0,0,#458048069,20 W,JBL,Charge 3,Pasivo,NA,NA,Agua
409, Parlante Bluetooth A Prueba De Agua Con Ventosa ,380,NA,2,10,18 cuotas,21.11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ACTIENDAELECTRONICA,https://articulo.mercadolibre.com.uy/MLU-456976824-parlante-bluetooth-a-prueba-de-agua-con-ventosa-_JM,NA,NA,NA,NA,NA,#456976824,3 W,Kolke,NA,NA,NA,NA,NA
410, Radio Reloj Parlante Bluetooth Despertador Fm Eclipse ,890,NA,18,8,18 cuotas,49.44,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/ECLIPSE+ELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-456176786-radio-reloj-parlante-bluetooth-despertador-fm-eclipse-_JM,1,1,0,0,0,#456176786,NA,NA,NA,NA,NA,NA,NA
411, Parlante Portátil Bluetooth / Fm/ Usb/ Sd Super Oferta!!!!!! ,649,NA,1,10,18 cuotas,36.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFOTOOLS-IT,https://articulo.mercadolibre.com.uy/MLU-457473811-parlante-portatil-bluetooth-fm-usb-sd-super-oferta-_JM,NA,NA,NA,NA,NA,#457473811,NA,NA,NA,NA,NA,NA,NA
412, Parlante Bulldog Bluetooth Inalámbrico Perro Speaker Colores ,1290,NA,1,999,18 cuotas,71.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/RIVEROVA+SRL,https://articulo.mercadolibre.com.uy/MLU-458881976-parlante-bulldog-bluetooth-inalambrico-perro-speaker-colores-_JM,NA,NA,NA,NA,NA,#458881976,NA,NA,NA,NA,NA,USB,NA
413, Parlante Con Ruedas + Control Remoto Kendal Gran Oferta ,269,NA,0,1000,18 cuotas,542.48,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://articulo.mercadolibre.com.uy/MLU-462032281-parlante-con-ruedas-control-remoto-kendal-gran-oferta-_JM,NA,NA,NA,NA,NA,#462032281,NA,NA,NA,NA,NA,NA,NA
414, Parlante Portátil Jbl Charge 4 Waterproof Bt Grey Zonatecno ,199,NA,1,3,18 cuotas,401.32,NA,Envío a todo el país,NA,NA,4.8,45,http://perfil.mercadolibre.com.uy/ZONATECNO?brandId=628,https://articulo.mercadolibre.com.uy/MLU-459796027-parlante-portatil-jbl-charge-4-waterproof-bt-grey-zonatecno-_JM,37,7,0,0,1,#459796027,30 W,JBL,Charge 4,Activo,NA,NA,Grey
415, Parlante Bluetooth Veladora Con Luces ,650,NA,3,197,18 cuotas,36.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MDEOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-450932887-parlante-bluetooth-veladora-con-luces-_JM,NA,NA,NA,NA,NA,#450932887,NA,NA,NA,NA,NA,NA,NA
416, Parlante Equipo Sony Mhc V71 Audio De Gran Potencia Mod 2019 ,780,NA,0,20,18 cuotas,1.573.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VENTASALBION,https://articulo.mercadolibre.com.uy/MLU-457075275-parlante-equipo-sony-mhc-v71-audio-de-gran-potencia-mod-2019-_JM,NA,NA,NA,NA,NA,#457075275,NA,Sony,NA,NA,NA,NA,NA
417, Parlante Sony Srs-xb10 - Bluetooth - Logikom ,2390,NA,1,NA,18 cuotas,132.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOGIKOM,https://articulo.mercadolibre.com.uy/MLU-460282337-parlante-sony-srs-xb10-bluetooth-logikom-_JM,NA,NA,NA,NA,NA,#460282337,NA,Sony,SRS-XB10,Activo,NA,NA,NA
418, Parlante Inalambrico Bluetooth 4.0 Usb Micro Sd Fm ,890,NA,1,4,18 cuotas,49.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIACELL848,https://articulo.mercadolibre.com.uy/MLU-448399037-parlante-inalambrico-bluetooth-40-usb-micro-sd-fm-_JM,NA,NA,NA,NA,NA,#448399037,NA,NA,NA,NA,NA,USB,NA
419, Parlante Torre Energy Sistem 5 Bluetooth Blanco 2.1 ,169,NA,0,5,18 cuotas,340.82,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://articulo.mercadolibre.com.uy/MLU-463335410-parlante-torre-energy-sistem-5-bluetooth-blanco-21-_JM,NA,NA,NA,NA,NA,#463335410,NA,Energy Sistem,5,NA,NA,NA,NA
420, Parlante Portátil Bluetooth Kolke Urban Karaoke ,2100,NA,1,2,18 cuotas,116.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FULLSHOP.UY,https://articulo.mercadolibre.com.uy/MLU-450023390-parlante-portatil-bluetooth-kolke-urban-karaoke-_JM,NA,NA,NA,NA,NA,#450023390,NA,Kolke,NA,NA,NA,NA,NA
421, Parlante Bluetooth Jbl Flip 4 - Tienda Oficial Jbl ,165,NA,47,1,18 cuotas,332.75,NA,Entrega a acordar con el vendedor,NA,NA,4.8,216,http://perfil.mercadolibre.com.uy/PALACIO+DELAMUSICA?brandId=457,https://articulo.mercadolibre.com.uy/MLU-446715268-parlante-bluetooth-jbl-flip-4-tienda-oficial-jbl-_JM,182,28,4,1,1,#446715268,16 W,JBL,Flip 4,"Activo, Bluetooth, Portatil",515 g,NA,NA
422, Parlante Ovalado Lectora Sd Fm Y Bluetooth ,450,NA,7,116,18 cuotas,25.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MDEOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-446348712-parlante-ovalado-lectora-sd-fm-y-bluetooth-_JM,NA,NA,NA,NA,NA,#446348712,4 W,NA,NA,NA,NA,NA,NA
423, Parlante Portatil Con Luces Mp3 Bluetooth Bateria ,45,NA,0,25,18 cuotas,90.75,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PERSONAL+COMPUTERS,https://articulo.mercadolibre.com.uy/MLU-449324215-parlante-portatil-con-luces-mp3-bluetooth-bateria-_JM,NA,NA,NA,NA,NA,#449324215,NA,North Tech,NA,NA,NA,NA,NA
424," Parlante Reproductor Portable Recargable Mp3, Bluetooth, Usb ",360,NA,3,97,18 cuotas,20.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MILOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-453142622-parlante-reproductor-portable-recargable-mp3-bluetooth-usb-_JM,NA,NA,NA,NA,NA,#453142622,NA,NA,NA,NA,NA,Auxiliar,NA
