search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Tipo de alimentación,Tipos de cabezales,Tiempo de funcionamiento,Cantidad de cabezales,Tiempo de carga,Peso
785, Pack Gama - Afeitadora Eléctrica Barba + Cortadora Patillera ,6776,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(1 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,28,https://perfil.mercadolibre.com.ar/COSMETIC+SOLUTIONS,https://articulo.mercadolibre.com.ar/MLA-785774624-pack-gama-afeitadora-electrica-barba-cortadora-patillera-_JM#position=43&type=item&tracking_id=c7c8aafc-d383-41ab-af8e-07fc784df6d3,16,10,0,0,2,#785774624,GA.MA,Afeitadora + Cortadora,Combo,NA,Corriente directa,Ergónomicos,NA,NA,NA,177 g
786, Afeitadora Philips Oneblade Pro Qp6510 Recorta Modela Afeita ,3799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				18
				vendidos
			
		",(888 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,2,https://perfil.mercadolibre.com.ar/TRES+MARES,https://articulo.mercadolibre.com.ar/MLA-720343727-afeitadora-philips-oneblade-pro-qp6510-recorta-modela-afeita-_JM#position=44&type=item&tracking_id=c7c8aafc-d383-41ab-af8e-07fc784df6d3,NA,NA,NA,NA,NA,#720343727,Philips,OneBlade,QP6510,QP6510/20,Batería,Removibles,60 min,NA,NA,NA
787, Afeitadora Philips S1030-04 Aquatouch Inalambrica ,2459,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,576,https://perfil.mercadolibre.com.ar/CONFORTDACARSRL,https://articulo.mercadolibre.com.ar/MLA-787967755-afeitadora-philips-s1030-04-aquatouch-inalambrica-_JM#position=45&type=item&tracking_id=c7c8aafc-d383-41ab-af8e-07fc784df6d3,389,125,39,13,9,#787967755,Philips,Afeitadora,Inalámbrica,S1030/04,Batería,Planos,Afeitadora,NA,10 h,NA
788, Kemei Rasuradora/afeitadora Semi Profesional Rostro/cabeza ,1385,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/PIDA1043871,https://articulo.mercadolibre.com.ar/MLA-787380382-kemei-rasuradoraafeitadora-semi-profesional-rostrocabeza-_JM#position=46&type=item&tracking_id=c7c8aafc-d383-41ab-af8e-07fc784df6d3,NA,NA,NA,NA,NA,#787380382,Kemei,Rasuradora,KM-1102,NA,Corriente directa,Flexibles,NA,NA,NA,NA
789, Combo Remington Afeitadora R0050 + Corta Mb4130 + Kit Corte ,4499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(24 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,13,https://perfil.mercadolibre.com.ar/0LIMPYA,https://articulo.mercadolibre.com.ar/MLA-788611452-combo-remington-afeitadora-r0050-corta-mb4130-kit-corte-_JM#position=47&type=item&tracking_id=c7c8aafc-d383-41ab-af8e-07fc784df6d3,8,3,1,0,1,#788611452,Remington,Flexible,R0050,NA,220,Flexibles,NA,NA,NA,NA
790, Afeitadora Multifunción Braun Mg5050 Afeita Recorta Perfila ,3450,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(10 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,16,https://perfil.mercadolibre.com.ar/HIPER-HOGAR,https://articulo.mercadolibre.com.ar/MLA-791987804-afeitadora-multifuncion-braun-mg5050-afeita-recorta-perfila-_JM#position=48&type=item&tracking_id=c7c8aafc-d383-41ab-af8e-07fc784df6d3,13,2,1,0,0,#791987804,Braun,GROOMER,MG5050,NA,Batería,Ergónomicos,NA,NA,NA,NA
791, Afeitadora Cabeazal Waterproof Gama Gsh930 Resits Agua *8 ,5267,5999,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(8 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,42,https://perfil.mercadolibre.com.ar/CONFORTSURSA,https://articulo.mercadolibre.com.ar/MLA-678975481-afeitadora-cabeazal-waterproof-gama-gsh930-resits-agua-8-_JM#position=49&type=item&tracking_id=c7c8aafc-d383-41ab-af8e-07fc784df6d3,27,10,4,0,1,#678975481,GA.MA Italy,Waterproof,GSH 930,NA,Batería,NA,70min,NA,NA,NA
792, Afeitadora Ga.ma. Gsh860 Con Patillero 3cab Recargb Electro5 ,1853,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(18 disponibles),12 cuotas,NA,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/ELECTRO_5,https://articulo.mercadolibre.com.ar/MLA-767049793-afeitadora-gama-gsh860-con-patillero-3cab-recargb-electro5-_JM#position=50&type=item&tracking_id=c7c8aafc-d383-41ab-af8e-07fc784df6d3,NA,NA,NA,NA,NA,#767049793,GA.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793, Afeitadora Philips Resistente Al Agua Qs6141/32 Styleshaver ,7799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(495 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MEIMPORTO,https://articulo.mercadolibre.com.ar/MLA-697190438-afeitadora-philips-resistente-al-agua-qs614132-styleshaver-_JM#position=51&type=item&tracking_id=c7c8aafc-d383-41ab-af8e-07fc784df6d3,NA,NA,NA,NA,NA,#697190438,Philips,StyleShaver,QS6141/32,NA,NA,NA,NA,NA,NA,NA
794, Cortabarba Beardtrimmer Philips Bt1209/15 Ahora 12 ,1584,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(11 disponibles),6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,64,https://perfil.mercadolibre.com.ar/TIOMUSA+AHORA12,https://articulo.mercadolibre.com.ar/MLA-807005442-cortabarba-beardtrimmer-philips-bt120915-ahora-12-_JM#position=52&type=item&tracking_id=c7c8aafc-d383-41ab-af8e-07fc784df6d3,40,19,3,0,1,#807005442,Philips,Series 1000,BT1209/15,BT1209/15,NA,NA,NA,NA,NA,NA
795, Trimmer De Precision Braun En10 Ergonomico Elimina Vello ,999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				14
				vendidos
			
		",(6 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/TIOMUSA,https://articulo.mercadolibre.com.ar/MLA-621555016-trimmer-de-precision-braun-en10-ergonomico-elimina-vello-_JM#position=53&type=item&tracking_id=c7c8aafc-d383-41ab-af8e-07fc784df6d3,NA,NA,NA,NA,NA,#621555016,Braun,Ear&Nose,EN10,NA,220V,Pivotantes,60,NA,NA,NA
796, Depiladora Electrica Gama Skin Lady Passion Pinzas Afeitador ,3399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				23
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Llega gratis mañana,NA,NA,4.2,30,https://perfil.mercadolibre.com.ar/RAMONA+NET,https://articulo.mercadolibre.com.ar/MLA-647481706-depiladora-electrica-gama-skin-lady-passion-pinzas-afeitador-_JM#position=1&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,16,8,4,0,2,#647481706,GA.MA Italy,NA,Skin Lady Passion,NA,NA,Removible,NA,NA,NA,NA
797, Cortabarba Remington Vpg6530 Lithiuim Con Aspirador ,1559,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/CADIACONFORT,https://articulo.mercadolibre.com.ar/MLA-667341471-cortabarba-remington-vpg6530-lithiuim-con-aspirador-_JM#position=2&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,NA,NA,NA,NA,NA,#667341471,Remington,Lithium,VPG6530,VPG6530,Corriente directa,Planos,Inalámbrico,NA,NA,NA
798, Afeitadora Recargable Patillero S1520/42 Philips Gtia Oficial ,4599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,4,https://perfil.mercadolibre.com.ar/LACASAGARCIA,https://articulo.mercadolibre.com.ar/MLA-782980532-afeitadora-recargable-patillero-s152042-philips-gtia-oficial-_JM#position=3&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,2,2,0,0,0,#782980532,Philips,Series 1000,S1520/42,NA,Corriente directa,Giratorios,45 m,NA,NA,NA
799, Afeitadora Electrica Philips Recargable S1520/02 Patillero ,3599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				12
				vendidos
			
		",(30 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,56,https://perfil.mercadolibre.com.ar/TECH_SOURCE,https://articulo.mercadolibre.com.ar/MLA-668694779-afeitadora-electrica-philips-recargable-s152002-patillero-_JM#position=4&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,41,11,3,0,1,#668694779,Philips,Shaver,S1520/02,NA,NA,NA,45min,NA,NA,NA
800, Afeitadora Rotativa Remington Xr1400 Rasura Corta Limpia Fs ,2499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13
				vendidos
			
		",(9 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,7,https://perfil.mercadolibre.com.ar/FSCOMPUTERS,https://articulo.mercadolibre.com.ar/MLA-724957278-afeitadora-rotativa-remington-xr1400-rasura-corta-limpia-fs-_JM#position=5&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,5,2,0,0,0,#724957278,Remington,Hyperseries,XR1400,XR1400,Batería,Giratorios,LithiumPower ? 45min de uso,NA,NA,NA
801, Braun Pt5010 Recortadora Precisión Barba Inalámbrica Trimmer ,1311,NA,"
			
			
				
				1
				vendido
			
		",(7 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/PEDIDOSFARMA?brandId=1359,https://articulo.mercadolibre.com.ar/MLA-773275897-braun-pt5010-recortadora-precision-barba-inalambrica-trimmer-_JM#position=6&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,NA,NA,NA,NA,NA,#773275897,Braun,Recortadoras y perfiladoras,PT5010,NA,NA,Planos,120 Minutos,NA,NA,NA
802, Body Groomer Sport Gama Gr500 Recorta Rasura Cuerpo ,2695,3210,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(10 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,37,https://perfil.mercadolibre.com.ar/GASTRO+HOGAR,https://articulo.mercadolibre.com.ar/MLA-646554229-body-groomer-sport-gama-gr500-recorta-rasura-cuerpo-_JM#position=7&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,20,10,4,1,1,#646554229,GA.MA,Body Groomer,GR 500,NA,Batería,Planos,50 min,NA,NA,119 g
803, Cuchilla T-outliner Acero Inoxidable Única En El Pais! ,5999,NA,"
			
			
				
				4
				vendidos
			
		",(96 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/IPFIJO?brandId=573,https://articulo.mercadolibre.com.ar/MLA-723678710-maquina-afeitadora-remington-xr1430-hyperseries-recargable-_JM#position=8&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,NA,NA,NA,NA,NA,#723678710,Remington,Hyperflex Aqua,XR1430,NA,Batería,Rotativos,hasta 50 min de uso continuo,NA,NA,NA
804, Maquina Afeitadora Remington Xr1430 Hyperseries Recargable ,3036,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(1 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,16,https://perfil.mercadolibre.com.ar/PELOMANIA3277,https://articulo.mercadolibre.com.ar/MLA-801049975-afeitadora-multi-funcion-braun-mg5050-afeita-recorta-perfila-_JM#position=9&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,13,2,1,0,0,#801049975,Braun,Multi Groomer,MG5050,NA,Recargable,NA,NA,NA,NA,NA
805, Afeitadora Multi Función Braun Mg5050 Afeita Recorta Perfila ,2299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(887 disponibles),6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,64,https://perfil.mercadolibre.com.ar/TRES+MARES,https://articulo.mercadolibre.com.ar/MLA-727952157-cortabarba-beardtrimmer-philips-bt1209-recargable-_JM#position=10&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,40,19,3,0,1,#727952157,Philips,Beartrimmer,BT1209/15,NA,Recargable,NA,30 min,NA,NA,NA
806, Cortabarba Beardtrimmer Philips Bt1209 Recargable ,10999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				100
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,63,https://perfil.mercadolibre.com.ar/TECH_SOURCE,https://articulo.mercadolibre.com.ar/MLA-715259500-afeitadora-electrica-philips-8-movimientos-s9031-top-de-gama-_JM#position=11&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,42,12,6,1,2,#715259500,Philips,Series 9000,S9031/13,NA,220v,NA,NA,NA,NA,NA
807, Afeitadora Electrica Philips 8 Movimientos S9031 Top De Gama ,1998,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	",12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/RELOJES+MIGMAR,https://articulo.mercadolibre.com.ar/MLA-778923105-afeitadora-winco-w814-trimmer-corta-pelo-barba-nariz-oido-_JM#position=12&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,NA,NA,NA,NA,NA,#778923105,Winco,AFEITADORAS,W814,NA,NA,NA,NA,NA,NA,NA
808, Afeitadora Winco W814 Trimmer Corta Pelo Barba Nariz Oido ,1749,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(17 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,64,https://perfil.mercadolibre.com.ar/PHOTOSTORE,https://articulo.mercadolibre.com.ar/MLA-726342367-philips-bt1209-cortabarba-recargable-usb-autoafilable-inox-_JM#position=13&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,40,19,3,0,1,#726342367,Philips,Beardtrimmer,BT1209,NA,Batería,Planos,30 minutos,NA,NA,NA
809, Afeitadora Electrica Gama Gsh 895 3 Cabezales Barba Patilla ,419,NA,"
			
				Nuevo
			
			
				
					 - 
				
				15
				vendidos
			
		",(2 disponibles),6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ESMRECARGABLE,https://articulo.mercadolibre.com.ar/MLA-648667349-bateria-para-afeitadora-remington-philips-24v-aa-900mah-_JM#position=14&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,NA,NA,NA,NA,NA,#648667349,Remington,NA,"2,4v 900mah",NA,Batería,NA,NA,NA,NA,NA
810, Philips Bt1209 Cortabarba Recargable Usb Autoafilable Inox ,2199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(7 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,1,https://perfil.mercadolibre.com.ar/PHOTOPRINT_STORE,https://articulo.mercadolibre.com.ar/MLA-791458940-afeitadora-rotativa-remington-pr1330-_JM#position=15&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,NA,NA,NA,NA,NA,#791458940,Remington,Power Fex,PR1330,NA,Batería,Flexibles,NA,3,NA,NA
811," Bateria Para Afeitadora Remington Philips 2,4v Aa 900mah ",2999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,576,https://perfil.mercadolibre.com.ar/RADARLP,https://articulo.mercadolibre.com.ar/MLA-792177251-afeitadora-philips-s103004-3-cabezales-inalambrica-_JM#position=16&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,389,125,39,13,9,#792177251,Philips,AquaTouch,S1030/04,NA,Batería,Flexibles,NA,NA,NA,NA
812, Afeitadora Rotativa Remington Pr1330 ,2399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				39
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,100,https://perfil.mercadolibre.com.ar/RAMONA+NET,https://articulo.mercadolibre.com.ar/MLA-669648307-afeitadora-inalambrica-gama-gsh860-corta-patillas-y-bigote-_JM#position=17&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,48,36,13,2,1,#669648307,GA.MA Italy,Inalambrica,GSH 860,NA,Batería,NA,50 m,NA,NA,NA
813, Afeitadora Philips S1030/04 3 Cabezales Inalambrica ,4799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(10 disponibles),18 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,4,https://perfil.mercadolibre.com.ar/LHCONFORT,https://articulo.mercadolibre.com.ar/MLA-775369252-afeitadora-inalambrica-philips-s152042-recargable-lh-cuotas-_JM#position=18&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,2,2,0,0,0,#775369252,Philips,s,S1520/42,NA,Batería,Giratorios,45 min.,NA,NA,NA
814, Afeitadora Inalambrica Gama Gsh860 Corta Patillas Y Bigote ,2449,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,576,https://perfil.mercadolibre.com.ar/RADARLP,https://articulo.mercadolibre.com.ar/MLA-792177087-afeitadora-philips-s103004-3-cabezales-inalambrica-_JM#position=19&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,389,125,39,13,9,#792177087,Philips,AquaTouch,S1030/04,NA,Batería,Flexibles,NA,NA,NA,NA
815, Kit Barberia Andis ,11999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(8 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FYLAX.COM.AR,https://articulo.mercadolibre.com.ar/MLA-788495817-andis-shaver-profoil-afeitadora-original-cuotas-sin-interes-_JM#position=20&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,NA,NA,NA,NA,NA,#788495817,Andis,Titanium Foil Shaver,Pro Foil,NA,Corriente directa,Flexibles,NA,NA,NA,NA
816, Afeitadora Inalámbrica Philips S1520/42 Recargable Lh Cuotas ,6999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				58
				vendidos
			
		",(15 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,129,https://perfil.mercadolibre.com.ar/TIOMUSA,https://articulo.mercadolibre.com.ar/MLA-665864925-afeitadora-electrica-philips-shaver-s731012-tio-musa-_JM#position=21&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,84,30,11,2,2,#665864925,Philips,Series 7000,S7310/12,S7310/12,220V,NA,45,3,1 m,NA
817, Afeitadora Philips S1030/04 3 Cabezales Inalambrica ,3853,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(7 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.8,5,https://perfil.mercadolibre.com.ar/TIOMUSA,https://articulo.mercadolibre.com.ar/MLA-679384919-afeitadora-philips-s131002-inalambrico-cuotas-_JM#position=22&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,2,1,1,1,0,#679384919,Philips,Shaver Series 1000,S1310/02,S1310/02,220V,Giratorios,35,NA,NA,NA
818, Andis Shaver Profoil Afeitadora Original Cuotas Sin Interés ,2699,NA,"
			
			
				
				2
				vendidos
			
		",(7 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,24,https://perfil.mercadolibre.com.ar/RICARDOHERREROEHIJOSRL?brandId=251,https://articulo.mercadolibre.com.ar/MLA-789214288-afeitadora-electrica-braun-series-1-130s-_JM#position=23&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,15,4,3,0,2,#789214288,Braun,Shaver,130,NA,Corriente directa,foil,NA,NA,NA,NA
819, Afeitadora Electrica Philips Shaver S7310/12 Tio Musa ,3999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(6 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/GENESIOHOGAR,https://articulo.mercadolibre.com.ar/MLA-712918884-multigroom-philips-mg773015-barba-cabello-y-cuerpo-16-en-1-_JM#position=24&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,NA,NA,NA,NA,NA,#712918884,Philips,Series 7000,MG7730/15,MG7730/15,Batería,Removibles,120,NA,NA,NA
820, Afeitadora Philips S1310/02 Inalambrico Cuotas ,2549,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(24 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/0LIMPYA,https://articulo.mercadolibre.com.ar/MLA-790894675-combo-remington-afeitadora-r0050-kit-corte-5-en-1-pg181-_JM#position=25&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,NA,NA,NA,NA,NA,#790894675,Remington,Flexible,R0050,NA,220,Flexibles,NA,NA,NA,NA
821, Afeitadora Eléctrica Braun Series 1 130s ,1869,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(1 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/OTERO+HOGAR,https://articulo.mercadolibre.com.ar/MLA-788805116-cortacabello-philips-hc541015-24-posiciones-otero-hogar-_JM#position=26&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,NA,NA,NA,NA,NA,#788805116,Philips,Cortacabello,HC5410/15,HC5410/15,NA,NA,NA,NA,NA,NA
822, Multigroom Philips Mg7730/15 Barba Cabello Y Cuerpo 16 En 1 ,3699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(1 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,33,https://perfil.mercadolibre.com.ar/LHCONFORT,https://articulo.mercadolibre.com.ar/MLA-676069198-afeitadora-electrica-gama-gsh1000-recargable-digital-lh-_JM#position=27&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,19,5,6,1,2,#676069198,GA.MA,Shavers,GSH 1000,NA,Corriente directa,Giratorios,70min,NA,NA,NA
823, Combo Remington Afeitadora R0050 + Kit Corte 5 En 1 Pg181 ,1519,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(29 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,26,https://perfil.mercadolibre.com.ar/NIXOSHOP,https://articulo.mercadolibre.com.ar/MLA-775979664-winco-afeitadora-electrica-recargable-corta-patillas-lavable-_JM#position=28&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,15,5,3,0,2,#775979664,Winco,Hombre,W-812,NA,Batería,Pivotantes,NA,NA,NA,NA
824, Cortacabello Philips Hc5410/15 24 Posiciones Otero Hogar ,5499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,33,https://perfil.mercadolibre.com.ar/TIENDARAMONA+BAIRES,https://articulo.mercadolibre.com.ar/MLA-661161760-afeitadora-cortadora-gama-gsh1000-trimmer-nariz-y-patillas-_JM#position=29&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,19,5,6,1,2,#661161760,GA.MA Italy,Inalambrica,GSH 1000,NA,Batería,Ergónomicos,70 m,NA,NA,NA
825, Afeitadora Eléctrica Gama Gsh1000 Recargable Digital Lh ,1619,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(24 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,13,https://perfil.mercadolibre.com.ar/0LIMPYA,https://articulo.mercadolibre.com.ar/MLA-721770317-afeitadora-rotativa-remington-r0050-doble-hoja-de-corte-_JM#position=30&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,8,3,1,0,1,#721770317,Remington,Hyperseries,P0050,NA,220,Pivote,1,NA,NA,NA
826, Winco Afeitadora Electrica Recargable Corta Patillas Lavable ,3958,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(99 disponibles),6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FULL_PROF,https://articulo.mercadolibre.com.ar/MLA-756353480-set-peluqueria-barberia-gama-afeitadora-barba-secador-_JM#position=31&type=item&tracking_id=64a44af6-e619-4cd8-8b82-fdbbf891037d,NA,NA,NA,NA,NA,#756353480,GA.MA,ITALY PROFESSIONAL,TRAVEL TRIMMER GT 420 / EOLIC POCKET,NA,NA,NA,2 PILAS AA NO INCLUIDAS,NA,NA,65 g
