search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Cor,Potência de saída (RMS),Formato do alto-falante,Conectores de entrada,Sensibilidade de entrada,Largura,Profundidade,Altura,Peso,Linha,Voltagem,Tipos de alto-falante,Tipos de filtros do alto-falante,Lugares de colocação,Configuração de canais,Quantidade de alto-falantes,Resposta máxima em frequência,Resposta mínima em frequência
2080, Radio Caixa De Som Vintage Retrô Bluetooth Com Usb Sd ,169,NA,1,1,12x,14.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RONC.,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Bmx6pLHfPUJqUgSuUnbZ3lPq%2FlkDsmT2t1k7gMIWaGF4TV3Yyj5BKllDbpDxX0JXSws4QQgeYTdM3lez6zo59tpfVUO5YsbkXJs4niWdvdwWSTOtERhOQR5f2ZgEb0HWi7ZVccNcKq72YDdnj2dGrlti6al3i9%2BYxbXTtXWV6GSXaqZjG%2BLzL5SA2kpDk7khtgqk2cmeKqzAAzMAq8xT1PJsKHtxuu0iH7HbWn9YRaqjm8lciEVFzOoQfZhE58n6ejIGE%2FrNLBtauMi6CSt4Yzt4A2KT0QcDf8xGoRGR8lVeXPZsfRYBDGJjmVUQDyXtSZ0aAj%2BU%2BUbVrVf0AJX2qAdOn6Qlkum12CyufjRhVQMl9DOMtvvrAjfP9G%2B57PiVb%2FqeFG6bFpmtmB8gynD9er74wMrKWBI6rhbuFGt8dXzab7A5foUv7%2FLbzzeS0AIf3AH3LnCPB%2BO4SxI3lFTdkJSLwCYiGoUpzYBMTxyY9vIMGwFOcESmUWNK0Lq6ANnCyS6YnYpzQcB6MG%2Fvd97yP0QeyNJPWHXk4g7bG2zC9qp7GAMiWXfW8KWjJ5YSMGnwFW3eg8M%2BbG0TLIZDWQJ1c1XOw5%2F4u0iQd3NvgRaJBtaOiTjuid5f%2Fv24iW2%2BPT%2Fp7oVpfZYmSK%2FMYKhnlhIZzI%2BVNIyM5ZyXezF3clM%2B6FEH4JNpzWRSL1gD1fe0AlZ6OrJaQqJfr8j9ypGbKjZ7PZKDSbuZyb0m7Zsmp9tgXX309LkVrRaQklcMmov8bQMAI3O2Qak4urn6qyH5WRPtljoNLxIWz51R4h4fHJ1K%2FtTTESkGx32%2BDmr0sDvyMYF%2FXDrLosSuE6Rk8zpJGv8utpTGhLufppLaOCvND9Nerg0Ndn2G4IZofzrIdciTOknr5kPVm2Q0WSgTUaId9VrRbb6wAjEAInESIfpoDo%2F3khlY7qn4%2FFubsPlTmME4sDbdLymk5Go7faKf2U4DYbcm39tRs7Vt1vYsUgoW8Fc4GBYhGPyXgSMjU9hLoLQMWBhrAlwUSqDVeMSo%2F1GM%2FVuU1lGjpQk0zfAMxNGC47i35qTwLE%2FkkQEc2su0siGkNEGHMqMI0NYa%2FRWp8bfbazNYHssve07tmQHe5voZ65EPYVnPJ%2B6KXeyVkuwLSCKJ7MbQnpGI4mA4C5%2BHcRG8WdkUWRtDtDlbAy4l1RhIHvvPXP5CpR4li3wqiJvL8nrsvtGT5qhh8hPsUHcSiIWEfvYna84meh%2F18Wn4Nd4b8V3WsATMw45RZjZzglfIA3Z1Ygxa72RoT3yVCUf5%2F9hM3jUBqORQZJUadIWIRkKnXR%2Fy7tYTMKQbOCawbxxd8pzN89zD%2F0WRL%2FoJH0A7aIIW3tsodQwzGhFgCLYXJDTgOP5l1R1Mhttjde02%2FpVOb0bbujFWVRBCSk3%2FO9KftyXAE7KuwLDKJe8qX9Jei%2FDD5%2FUfZCjoXkSBjyoXFC8FyAI%2Fr1bobCgPQBDDm4BeBICLhnx8muePqOh25PeBGXXorngWG5YSYZyK4B9YzRGB4H6l0iIYW86QTh%2BBMoYZbSk9FeaZVZkQuHe5wjnWQSP%2B%2BSkgMiMvHikIOqhXXUxoDQIq%2B6YtdHLVoB2Q3Kg6SgFFvDMk5TaQKPzuJ%2FxHW3vLQSBxWCcC6%2F0UF77rGpXwtYfA%2FYINfoWo13gbEHotePRRyl4%2BH77kLZDq846fA51QqhG%2BKEl%2BBfavjtQxLSD8qBJx3CwAAopYR6iZmxfd2l7l2q%2BcD9A3a2K2lMAKcGfwGzq2uNzg7e%2BeQeMuDSX08LkiNbgEO4j9FH4TR97FbQWCZQrBfMes95Xvmufx9Dg%2BQjX5%2But7%2BXMqHusbSJKOzgIUO1oULw496EVHToEaennzkocIQbgbRboCRFU0a9QtvfShEayoLnOA3Zihm7H8bck%3D,NA,NA,NA,NA,NA,#1299282814,Grasep,D-BH2026,NA,8 W,Caixa,NA,NA,NA,NA,NA,NA,NA,NA,Tweeter,Tweeter,mesa,2.1,NA,NA,NA
2081, Caixa De Som Jbl Go 2 Vermelha Bluetooth 3w Original ,154,NA,3,2,12x,12.91,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,1587,https://perfil.mercadolivre.com.br/AEFOTOGRAFIA,https://produto.mercadolivre.com.br/MLB-1101694406-caixa-de-som-jbl-go-2-vermelha-bluetooth-3w-original-_JM,1456,101,19,5,6,#1101694406,JBL,GO,NA,3 W,Caixa,NA,80 dB,NA,NA,NA,184 g,NA,NA,Woofer,Ativo,ambientes domesticos,5.1,1,20 kHz,180 Hz
2082, Caixa De Som Portátil Com Ventosa -bluetooth À Prova D´água ,56,59,10,2,10x,5.60,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FELIPESANTOS+9999,https://produto.mercadolivre.com.br/MLB-1256679647-caixa-de-som-portatil-com-ventosa-bluetooth-prova-dagua-_JM,NA,NA,NA,NA,NA,#1256679647,Importada,Portátil e à Prova D´água,NA,5 W,Redondo,USB,80 dB,NA,NA,NA,NA,NA,NA,Subwoofer,Ativo,De parede,2.1,NA,NA,NA
2083, Caixa De Som Jbl Xtreme 2 Camuflada 40w Orig Nfe Garantia ,1322,NA,1,1,12x,110.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,1948,https://perfil.mercadolivre.com.br/SRB+STORE,https://produto.mercadolivre.com.br/MLB-1255002704-caixa-de-som-jbl-xtreme-2-camuflada-40w-orig-nfe-garantia-_JM,1256,337,187,69,99,#1255002704,JBL,Xtreme,NA,40 W,acustico,NA,80 dB,NA,NA,NA,2.393 g,NA,NA,NA,caixa,mesa,NA,1,20 kHz,70 Hz
2084, Caixa De Som Harman Kardon Onyx Studio 5 Bluetooth Portátil ,1275,NA,2,2,12x,106.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,14,https://perfil.mercadolivre.com.br/SULMART+BR,https://produto.mercadolivre.com.br/MLB-1114751983-caixa-de-som-harman-kardon-onyx-studio-5-bluetooth-portatil-_JM,13,1,0,0,0,#1114751983,Harman Kardon,Onyx Studio 5,NA,50 W,Caixa,NA,NA,NA,NA,NA,2.98 kg,NA,NA,"Woofer, Tweeter",Ativo,NA,NA,NA,NA,NA
2085, Caixa Som Banheiro Prova Dágua Bluetooth ,19,NA,6,94,3x,6.91,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVA+BAISEC,https://produto.mercadolivre.com.br/MLB-1208841266-caixa-som-banheiro-prova-dagua-bluetooth-_JM,NA,NA,NA,NA,NA,#1208841266,Baisec,caixinha de som,NA,10 W,NA,NA,NA,NA,NA,NA,NA,NA,NA,redondo,NA,Variado,NA,NA,NA,NA
2086, Caixa Som Portátil Karaoke Recarregavel 50w Multiuso ,230,NA,24,40,12x,19.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,4,https://perfil.mercadolivre.com.br/SANTECH+INFORMATICA,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=upKzt3JWBzUyW9dbKC1UaMmzuA4OFXusDi%2BMtbqwZ6ZMqoLY5AtJn18BJhEiQuOktkI7AocEeE74NZscmtCfsB21BOayYmTctdIsTZ5UJct6lRxBaRs0AMnZ%2FFAkitmuekMwkoUGzhEhPwjXwiGg7FBroGPc9MnGRR%2BxpF5wy3dRhBygw0iCe9bwp2c06fFvzKFMN7WSdqLzJLbiTErtup4yIlAGW3435qKnaacYf953KwxC%2Bt5L6DuqiSVuyalwpwJdgnwlzN2RfYsWB8rwHwLB%2FdMDdnRvqlUFEMzQ4J0GuU934jRkUyzRKsjnYuXw3eULzO%2F87u4RMzO25k%2BW%2FlnIf%2FuPlocsz9pGy5xOCyytn%2Bx1LP9WUtPPXFJcb0Z25lziClqhgyX25bAikgl9OdoJNbG7oGi067OGRh%2FhIvbmL1vXOzriRacYe44AmXuV4OPu3EfM3LxtIIkJjDjDDeNIPUiANJQl7jRlxyMZlbC1%2F2rQZcZ%2B67A7omO%2FJc%2FwyOKDte7NWDqCAxYk1bYaKI0CP2wr9t8iqLEmw0Czrcgsjy75KiJwdv%2FEBjf95ky54EEmI9O5lp2mdnDAqtyEt2zq7cC%2BO89azCg8BjkaaI1T1Ul0vLZh0RJED6FERcPCvTIFttmhSduCyi9mWvLqB%2F7hOeVGDPtHcX9hFcYxf6zPH%2Fqm4t6eAAKiYVe8EqSiJ4g3W56pcdfE72oR1Yi5yj7NdEtIPekFdhNhrCl22P0yWYyDW%2F1lJFqWQtY1nNXVkD1mdMffxXvgOLl9jZLjVdnVhtRON2yCfSjdZy%2FbJF9367oZLE6bZjdtgxb5wxj9xDmF1bo%2F7wlM%2B%2BAIOL8CI9fjLKqRXugJYS1pgNo4XyYtF5mK56LfmoluGeYVo68G0P3PG6%2BiqXok2%2B%2B2kh4BrpZtzQpiZlDQS9sMUFTZQF10RC7jMLSNNT35UhBtbQ7lAkR5ya%2FXztD8gIsbLOBzPFbuNVx0kZqYh9Z5fnNF%2F6D%2Fn%2BpwHng4jPMoN5%2BY5NAVKhWy%2FLinwLdEvA6h1a4l%2Boo%2BfutLsrNF4Rwr%2BW3DzCGAlJvrIGZwcnrvKaTe3oQW%2FK4x6wBE0ARilkYzS6J%2FZywhdBUj9H%2FN4UuTvmKDvQ6BfmcqlolmitFHvlniUuuQn7p7SidVol5EIyRQmiJoOQy9kF%2F0brRl1FX6ds54bVCSdVoGqE1wSi95F4uTj%2FYNHLvJH8vZfWDp%2FA%2BAbaVR0Gw0OrpZhMKTrb9HlyK3%2BQpH%2FfAsx5yepfRXAu9E%2BblDTGoQfQ9M%2B3%2Fz0pcgLAVbOZmCikDbBnQsaoVkQpNR1%2FqJ%2F8ZoFy2yz54tXhvgMRsOLOkmIJ%2BeKO2EXhTHDll73jJ%2FWgERdAY9MvF%2BgX0dpRTIp3Kw5JEnWokKdJlC0cka4jLuyXTXr4D6giNAnT7bidFhnRrNbq1Rzk%2B06yIaFaZwtYrXUSJ%2FxJ87dfG%2BzeV9C9I5fioyN2Q4gMkWD570nBB5jb012jO9aos7e2SxSlW7jaS7oEihvHONaGvXeywlUkPGHuOLgIZWevZkzSYFevcGmkFbNduv686%2FlkBxwkVQBYVrSh0%2BFw846iytmtORPilx4mweu31tp5fwgxG2tw3UdZEP6jJ855p1tB3FS203Oe07dq2lXoYLDE52QGkltdKJyozsWavbbVi4M2fC66XBTe5uG3jx3KDL6m6H4Nc5mbREC96vlFngaYCZCeizIiIJEt73QCfgLzhhPZ29m2T3kZPRmvGxxACsJlwpcr8WHDW%2F7tGx8oWqDfp62wGIQQuSsKHko6XmD2CeXHbPF876IJHWUQhMmw4ExCPQlLR8NeYHIwFwDrQFfjo57DGMd09YMrm0ub2ZVg2xjCOO2eECNGP9I%2F5F9tQLsmnqZ77S4eefuP6UtJwZ,3,1,0,0,0,#895901841,Taicon,ta-s2020,NA,50 W,NA,"USB, Auxiliar, Microfone, Fone, Bluetooth",NA,NA,NA,NA,2.4 kg,Portatil,NA,NA,Ativo,Portatil,2.1,NA,NA,NA
2087, Caixa De Som Bluetooth Portátil Microfone Md884 ,133,NA,5,95,12x,12.81,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/VENDAS.MIX.OFERTAS,https://produto.mercadolivre.com.br/MLB-1274250249-caixa-de-som-bluetooth-portatil-microfone-md884-_JM,NA,NA,NA,NA,NA,#1274250249,Infokit,RADIO Bluetooth,NA,12 W,oval,NA,NA,NA,NA,NA,NA,NA,NA,torre,imbutido,portatil,nao,NA,NA,NA
2088, Caixa Som Portátil S Fio 25w Bluetooth Sd Usb C/ Mic Karaoke ,179,NA,3,27,12x,17.20,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,168,https://perfil.mercadolivre.com.br/MLC.ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1209356134-caixa-som-portatil-s-fio-25w-bluetooth-sd-usb-c-mic-karaoke-_JM,117,27,14,6,4,#1209356134,Briwax,FBX-103,NA,25 W,Caixa,USB,NA,NA,NA,NA,NA,NA,NA,NA,Subwoofer,NA,NA,NA,NA,NA
2089, Jbl Go 2 Bluetooth Original! Varias Cores! ,140,NA,239,5,12x,11.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,1587,https://perfil.mercadolivre.com.br/FASTMIXSHOP,https://produto.mercadolivre.com.br/MLB-1074270529-jbl-go-2-bluetooth-original-varias-cores-_JM,1456,101,19,5,6,#1074270529,JBL,GO 2,NA,3 W,Caixa,NA,80 dB,NA,NA,NA,184 g,NA,NA,PORTATIL,Ativo/Passivo,PORTÁTIL,1,1,20 kHz,180 Hz
2090, Caixa Som Bluetooth Amplificada 750w Turbo Rms Usb Sd Led Fm ,1008,NA,1,1,12x,84.01,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MCACESSORIO,https://produto.mercadolivre.com.br/MLB-1235012301-caixa-som-bluetooth-amplificada-750w-turbo-rms-usb-sd-led-fm-_JM,NA,NA,NA,NA,NA,#1235012301,Amvox,ACA 750 TURBO PRETO BIVOL,Preto,750 W,Torre,NA,NA,NA,NA,NA,17.155 kg,NA,110/220V (Bivolt),Subwoofer e Tweeter,Ativo,"De piso, De mesa",2.1,NA,NA,NA
2091, Caixa De Som Portatil 147bt Mp3 Entrada Usb Pen Drive Radio ,61,NA,67,34,12x,5.84,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,5,https://perfil.mercadolivre.com.br/MAGAZINEHELENA,https://produto.mercadolivre.com.br/MLB-935455103-caixa-de-som-portatil-147bt-mp3-entrada-usb-pen-drive-radio-_JM,2,3,0,0,0,#935455103,Yes,MS-147BT,Preto,NA,Caixa,USB,NA,NA,NA,NA,NA,Mobile Multimedia Speaker,NA,NA,Ativo,NA,NA,2,NA,NA
2092, Caixa De Som Amplificada Frahm Mf 12v Bt Bluetooth Usb Sd Fm ,946,NA,2,97,12x,90.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/VSSOM+BTOS,https://produto.mercadolivre.com.br/MLB-744819879-caixa-de-som-amplificada-frahm-mf-12v-bt-bluetooth-usb-sd-fm-_JM,NA,NA,NA,NA,NA,#744819879,Frahm,MF12VBT,NA,120 W,NA,USB,NA,NA,NA,NA,10.6 kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
2093, Rádio Boombox 20w Rms Sp181 Bco Multilaser Cd/usb/sd/fm/aux ,274,NA,23,5,12x,22.91,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,2,1,https://perfil.mercadolivre.com.br/AJPACESSORIOS,https://produto.mercadolivre.com.br/MLB-903697507-radio-boombox-20w-rms-sp181-bco-multilaser-cdusbsdfmaux-_JM,0,0,0,1,0,#903697507,Multilaser,SP181,NA,20 W,Caixa,USB,NA,NA,NA,NA,1.4 kg,NA,NA,NA,Ativo/Passivo,NA,NA,NA,NA,NA
2094, Caixa Som Amplificada Bluetooth Bateria + Microfone Karaokê ,299,NA,3,995,12x,24.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EMP%C3%93RIO-VIRTUAL,https://produto.mercadolivre.com.br/MLB-1177066352-caixa-som-amplificada-bluetooth-bateria-microfone-karaok-_JM,NA,NA,NA,NA,NA,#1177066352,Grasep,DBH8104,NA,40 W,NA,USB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2095, Caixa De Som Sumay Karaoke Bateria Mic S/fio Bluetooth ,799,NA,14,8,12x,76.36,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,72,https://perfil.mercadolivre.com.br/TRINITY+IMPORTS,https://produto.mercadolivre.com.br/MLB-1002912914-caixa-de-som-sumay-karaoke-bateria-mic-sfio-bluetooth-_JM,53,10,6,1,2,#1002912914,Sumay,Thunder - SM-CAP12T,NA,400 W,Caixa,NA,NA,NA,NA,NA,11.2 kg,NA,NA,Ativos,falante 12+corneta,Diversos,5.1,NA,NA,NA
2096, Caixa De Som Bluetooth Portátil Usb Resistente A Água Charge Mini 3+ Pronta Entrega S/juros ,59,NA,22,4982,10x,5.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/PRODUTO+CERTOBRASIL,https://produto.mercadolivre.com.br/MLB-1243937206-caixa-de-som-bluetooth-portatil-usb-resistente-a-agua-charge-mini-3-pronta-entrega-sjuros-_JM,0,1,0,0,0,#1243937206,JBL,Charge Mini 3 +,NA,20 W,Caixa,NA,80 dB,NA,NA,NA,400 g,NA,NA,Woofer,Ativo/Passivo,De piso,4.1,2,20 kHz,65 Hz
2097, Caixa De Som Portátil Bluetooth Jbl Wind Resistente A Água ,169,NA,2,8,12x,14.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,922,https://perfil.mercadolivre.com.br/FLUIR+OFICIAL,https://produto.mercadolivre.com.br/MLB-1241212448-caixa-de-som-portatil-bluetooth-jbl-wind-resistente-a-agua-_JM,745,120,39,6,12,#1241212448,JBL,JBLWIND,NA,3 W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ativo,NA,NA,NA,NA,NA
2098, Caixa Som Bluetooth 1000w Rms Ativa Passiva Mp3 Fm Usb Led ,1195,NA,1,1,12x,114.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JDCOMERCIALRA,https://produto.mercadolivre.com.br/MLB-1188291861-caixa-som-bluetooth-1000w-rms-ativa-passiva-mp3-fm-usb-led-_JM,NA,NA,NA,NA,NA,#1188291861,Amvox,ACA 1010 TWIN PRETO BIVOL,Preto,1000 W,Caixa,Entrada para Microfone,NA,NA,NA,NA,27.5 kg,NA,110/220V (Bivolt),Subwoofer e Tweeter,Ativo/Passivo,"De piso, De mesa",2.1,NA,NA,NA
2099, Jbl Flip 4 Bluetooth Speaker Original Nova Lacrada ,385,NA,280,1,12x,36.84,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,2934,https://perfil.mercadolivre.com.br/SUPER-1000,https://produto.mercadolivre.com.br/MLB-862785687-jbl-flip-4-bluetooth-speaker-original-nova-lacrada-_JM,2666,189,38,11,30,#862785687,JBL,Flip,NA,16 W,Caixa,NA,NA,NA,NA,NA,815 g,Flip,NA,jbl,Ativo,jbl,NA,NA,NA,NA
2100, Caixa De Som Bluetooth Kaidi Kd813 Amarelo ,149,NA,3,3,12x,12.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/T.K.S.,https://produto.mercadolivre.com.br/MLB-1206798054-caixa-de-som-bluetooth-kaidi-kd813-amarelo-_JM,NA,NA,NA,NA,NA,#1206798054,Kaidi,KD813,NA,4.5 W,Caixa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2101, Receiver Taramps Ths 3600 + Caixa Trio Pioneer + Microfone ,970,NA,1,9997,12x,80.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/OESTESOM,https://produto.mercadolivre.com.br/MLB-1220682522-receiver-taramps-ths-3600-caixa-trio-pioneer-microfone-_JM,NA,NA,NA,NA,NA,#1220682522,OESTESOM,CAIXA BLUETOOTH,NA,550 W,12,NA,NA,5.9 cm,14.2 cm,38.6 cm,NA,NA,NA,Subwoofer,NA,NA,NA,NA,NA,NA
2102, Caixa De Som Portátil Charge Mini Bluetooth Todas Cores ,44,NA,5,197,6x,8.29,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOALTOYS,https://produto.mercadolivre.com.br/MLB-1275048272-caixa-de-som-portatil-charge-mini-bluetooth-todas-cores-_JM,NA,NA,NA,NA,NA,#1275048272,JBL,Som Charge mini,NA,20 W,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,Passivo,NA,2.1,NA,NA,NA
2103, Caixa De Som Pulse Bluetooth/radio/sd/usb 40w Bazooka- Sp265 ,297,NA,4,4,12x,28.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TEXAS+SHOPP,https://produto.mercadolivre.com.br/MLB-1262314464-caixa-de-som-pulse-bluetoothradiosdusb-40w-bazooka-sp265-_JM,NA,NA,NA,NA,NA,#1262314464,Multilaser,SP265,NA,40 W,Caixa,USB,NA,NA,NA,NA,NA,NA,NA,NA,Ativo/Passivo,NA,2.1,NA,NA,NA
2104, Caixa Som Bluetooth Portátil Rádio Fm Usb Mic Sd 8w Auxiliar ,59,NA,3,93,10x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1038944126-caixa-som-bluetooth-portatil-radio-fm-usb-mic-sd-8w-auxiliar-_JM,NA,NA,NA,NA,NA,#1038944126,Móbile,NA,NA,8 W,NA,NA,NA,NA,NA,NA,300 g,NA,NA,NA,NA,NA,NA,NA,NA,NA
2105, Mini Caixa Caixinha Som Portatil Bluetooth Mp3 Fm Sd Usb Hi ,65,NA,19,36,12x,5.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/SELETOSTORE,https://produto.mercadolivre.com.br/MLB-941337122-mini-caixa-caixinha-som-portatil-bluetooth-mp3-fm-sd-usb-hi-_JM,2,0,0,0,0,#941337122,Yes,MS-316BT,Preto,8 W,Caixa,Auxiliar,NA,NA,NA,NA,NA,Mobile Multimedia Speaker,NA,NA,Ativo,NA,NA,2,108 MHz,87.5 MHz
2106, Caixa Som Amplificada Portatil Bluetooth Potente Rd106 ,64,NA,11,47,12x,5.37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAGAZINEHELENA,https://produto.mercadolivre.com.br/MLB-916822213-caixa-som-amplificada-portatil-bluetooth-potente-rd106-_JM,NA,NA,NA,NA,NA,#916822213,Yes,MS-140BT,NA,NA,NA,USB,NA,NA,NA,NA,NA,NA,110V/220V (Bivolt),NA,NA,NA,NA,NA,NA,NA
2107, Caixa Som Ambiente Jbl Selenium C621b Branca (par) - Loja ,519,NA,12,36,12x,49.60,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CASAR%C3%83O+SOM3,https://produto.mercadolivre.com.br/MLB-1010014245-caixa-som-ambiente-jbl-selenium-c621b-branca-par-loja-_JM,NA,NA,NA,NA,NA,#1010014245,JBL,C621b,NA,50 W,NA,NA,NA,NA,NA,NA,NA,Ambientare,NA,Não se aplica,NA,NA,NA,NA,20 kHz,20 Hz
2108, Caixa De Som Portátil Jbl Wind Moto Bike Bluetooth Original ,171,NA,1,133,12x,14.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,922,https://perfil.mercadolivre.com.br/PRIMEINHP,https://produto.mercadolivre.com.br/MLB-1270195163-caixa-de-som-portatil-jbl-wind-moto-bike-bluetooth-original-_JM,745,120,39,6,12,#1270195163,JBL,18747,NA,3 W,Caixa,NA,80 dB,NA,NA,NA,0.185 kg,NA,NA,Portátil,Ativo,"mesa, bike, bicicleta, moto",NA,NA,NA,NA
2109, Caixa De Som Bluetooth Speaker Spool Cinza Sk410 Oex 20w Rms ,189,NA,5,2,12x,18.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EMPORIO+WEBSHOP,https://produto.mercadolivre.com.br/MLB-977582500-caixa-de-som-bluetooth-speaker-spool-cinza-sk410-oex-20w-rms-_JM,NA,NA,NA,NA,NA,#977582500,Sony,SK410 OEX,NA,20 W,Caixa,USB,NA,NA,NA,NA,NA,SPEAKER SPOOL,NA,Woofer,NA,Portatil,NA,NA,NA,NA
2110, Caixa Amplificada Ca150 Bt Usb Fm Com Controle 50wrms Frahm ,429,NA,3,16,12x,35.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TJG+SOMEEVENTOS,https://produto.mercadolivre.com.br/MLB-1186666667-caixa-amplificada-ca150-bt-usb-fm-com-controle-50wrms-frahm-_JM,NA,NA,NA,NA,NA,#1186666667,Frahm,CA150BT,NA,50 W,Caixa,USB,NA,35.1 cm,21.8 cm,48 cm,6.3 kg,NA,NA,Woofer,Woofer,"chão, ambiente, casa",5.1,NA,NA,NA
2111, Transmissor Audio Bluetooth Som Tv Para Caixa Fone Bluetooth ,199,NA,5,45,12x,16.62,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ELETROLIFE,https://produto.mercadolivre.com.br/MLB-1149461384-transmissor-audio-bluetooth-som-tv-para-caixa-fone-bluetooth-_JM,NA,NA,NA,NA,NA,#1149461384,JBL,BTI-029,NA,NA,NA,NA,NA,NA,NA,NA,1.36 oz,NA,NA,NA,Ativo,NA,NA,NA,NA,NA
2112, Caixa De Som Speaker Google Home Mini Wi-fi Charcoal - Novo ,204,NA,7,3,12x,17.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REBECA+LAYANE,https://produto.mercadolivre.com.br/MLB-1213978153-caixa-de-som-speaker-google-home-mini-wi-fi-charcoal-novo-_JM,NA,NA,NA,NA,NA,#1213978153,Google,Google Home Mini,Cinza,3 W,NA,NA,NA,3.85 polegadas,3.85 polegadas,1.65 polegadas,0.38 lb,NA,NA,NA,Ativo,NA,NA,NA,NA,NA
2113, Nova Mini Caixa Som Bluetooth Bts-06 Portatil A Prova Dágua ,24,NA,21,89,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/Z-ROSE,https://produto.mercadolivre.com.br/MLB-959666582-nova-mini-caixa-som-bluetooth-bts-06-portatil-a-prova-dagua-_JM,NA,NA,NA,NA,NA,#959666582,Bluetooth Speaker,BTS-06,NA,6 W,Caixa,NA,80 dB,NA,NA,NA,NA,NA,NA,Mini tweeter,NA,De parede,NA,NA,NA,NA
