search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Marca,Modelo,Material
247, Otterbox Symmetry Series Estuche Para iPhone 8 Plus Y Iph ,280,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436949301-otterbox-symmetry-series-estuche-para-iphone-8-plus-y-iph-_JM#position=47&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#436949301,NA,NA,OtterBox,NA,NA
248, Protector iPhone 7 / 8 Plus Premium Case Aluminio + Vidrio ,99,NA,"
			
				Nuevo
			
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CYSCORP,https://articulo.mercadolibre.com.pe/MPE-426110338-protector-iphone-7-8-plus-premium-case-aluminio-vidrio-_JM#position=48&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#426110338,Apple,NA,NA,NA,Acrílico
249, Protector Ultra Híbrido [2ª Generación] iPhone 8 Caso Plu ,194,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965565-protector-ultra-hibrido-2-generacion-iphone-8-caso-plu-_JM#position=49&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#436965565,NA,NA,Spigen,NA,NA
250," Estuche Para iPhone 8 Plus, Estuche Para iPhone 7 Plus, I ",232,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965250-estuche-para-iphone-8-plus-estuche-para-iphone-7-plus-i-_JM#position=50&type=item&tracking_id=1d11b708-8466-4602-98de-ec7694462212,NA,NA,NA,NA,NA,#436965250,NA,NA,Incipio,NA,NA
251," Estuche Para iPhone 7 Plus, Estuche Para iPhone 8 Plus, E ",215,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965410-estuche-para-iphone-7-plus-estuche-para-iphone-8-plus-e-_JM#position=1&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#436965410,NA,NA,SUPCASE,NA,NA
252, Cocomii Iron Man Armor - Carcasa Rígida Para iPhone 8 Plu ,152,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437342707-cocomii-iron-man-armor-carcasa-rigida-para-iphone-8-plu-_JM#position=2&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#437342707,NA,NA,NA,NA,NA
253, Cover Protector iPhone 7 U 8 Plus Transparente Nuevo ,20,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROB4830,https://articulo.mercadolibre.com.pe/MPE-436700439-cover-protector-iphone-7-u-8-plus-transparente-nuevo-_JM#position=3&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#436700439,Apple,NA,NA,NA,Silicona
254," Triomph Brazal Para iPhone 8 Plus, 7 Plus, 6 Plus, 6s Plu ",173,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436949026-triomph-brazal-para-iphone-8-plus-7-plus-6-plus-6s-plu-_JM#position=4&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#436949026,NA,NA,Triomph,NA,NA
255," Estuche Supcase Para iPhone 7 Plus, Estuche Para iPhone 8 ",221,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965274-estuche-supcase-para-iphone-7-plus-estuche-para-iphone-8-_JM#position=5&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#436965274,NA,NA,SUPCASE,NA,NA
256," Aikendo iPhone Running Pouch Belt 8 Plus, Adjustable Runn ",162,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437726074-aikendo-iphone-running-pouch-belt-8-plus-adjustable-runn-_JM#position=6&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#437726074,NA,NA,NA,NA,NA
257, Case Protector Duty Triple Capa Contra Golpes iPhone 8 Plus ,45,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432215169-case-protector-duty-triple-capa-contra-golpes-iphone-8-plus-_JM#position=7&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#432215169,Apple,NA,NA,NA,NA
258, Case Protector Duty Triple Capa Contra Golpes iPhone 8 Plus ,40,NA,"
			
				Nuevo
			
			
		",(14 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-434123285-case-protector-duty-triple-capa-contra-golpes-iphone-8-plus-_JM#position=8&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#434123285,Apple,NA,NA,NA,NA
259, Case Protector 360 iPhone 7 8 Plus Textura Mate + Vidrio ,40,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432215177-case-protector-360-iphone-7-8-plus-textura-mate-vidrio-_JM#position=9&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#432215177,Apple,NA,NA,NA,NA
260, Case Funda Resistente Color Camaleón Para iPhone 8 Y 7 Plus ,49,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-434939776-case-funda-resistente-color-camaleon-para-iphone-8-y-7-plus-_JM#position=10&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#434939776,Apple,Azul oscuro,Apple,Case Back Cover,NA
261, Case Funda Mickey Mouse iPhone 6 Plus/6s Plus/7 Plus/8 Plus ,39,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CRUIZ145,https://articulo.mercadolibre.com.pe/MPE-432069539-case-funda-mickey-mouse-iphone-6-plus6s-plus7-plus8-plus-_JM#position=11&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#432069539,Apple,NA,NA,NA,NA
262," Funda Cases Protector 360 + Mica iPhone 7, 7 Plus, 8, 8 Plus ",45,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ASMOBILEACCESORIES,https://articulo.mercadolibre.com.pe/MPE-433060220-funda-cases-protector-360-mica-iphone-7-7-plus-8-8-plus-_JM#position=12&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#433060220,Apple,NA,NA,NA,NA
263, Case Funda Protector 360 iPhone 8 + Plus - Acrilico + Vidrio ,38,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUAN556,https://articulo.mercadolibre.com.pe/MPE-433685774-case-funda-protector-360-iphone-8-plus-acrilico-vidrio-_JM#position=13&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#433685774,Apple,NA,NA,NA,Acrílico
264, iPhone 8 Plus Funda Iface Ring Holder Cover Forro Case ,59,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435716157-iphone-8-plus-funda-iface-ring-holder-cover-forro-case-_JM#position=14&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#435716157,Apple,NA,NA,NA,NA
265, Case Mate Waterfall iPhone 6 6s 7 8 Y Plus Funda + Glass 3d ,109,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-437404549-case-mate-waterfall-iphone-6-6s-7-8-y-plus-funda-glass-3d-_JM#position=15&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#437404549,Apple,NA,Case Mate,Waterfall,PC (cuerpo) y TPU (bordes)
266, Funda Audio Multifuncional Para Iphone 7/8 & 7/8plus Baseus ,100,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434476549-funda-audio-multifuncional-para-iphone-78-78plus-baseus-_JM#position=16&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#434476549,NA,NA,NA,NA,NA
267, Funda Silicona Para iPhone ,20,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437294003-funda-silicona-para-iphone-_JM#position=17&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#437294003,iPhone,NA,Iphone,"8, 8 Plus, X, Xs, Xs Max y Xr",Silicona
268," Funda Para iPhone 8plus ,8 Y X ",33,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOSRONALTORRESBANDA,https://articulo.mercadolibre.com.pe/MPE-432879313-funda-para-iphone-8plus-8-y-x-_JM#position=18&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#432879313,Apple,NA,NA,NA,NA
269, Funda 3d Para iPhone ,25,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437294317-funda-3d-para-iphone-_JM#position=19&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#437294317,iPhone,NA,IPHONE,"8, 8 Plus y X",Silicona
270, Case/funda Para iPhone 7 Plus/ iPhone 8 Plus ,25,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437808736-casefunda-para-iphone-7-plus-iphone-8-plus-_JM#position=20&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#437808736,NA,NA,NA,NA,NA
271, Case/funda Para iPhone 7 Plus/ iPhone 8 Plus ,20,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437808773-casefunda-para-iphone-7-plus-iphone-8-plus-_JM#position=21&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#437808773,NA,NA,NA,NA,NA
272, Case/funda Para iPhone 7 Plus/ iPhone 8 Plus ,20,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437808782-casefunda-para-iphone-7-plus-iphone-8-plus-_JM#position=22&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#437808782,NA,NA,NA,NA,NA
273, Case/funda Para iPhone 7 Plus/ iPhone 8 Plus ,23,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437808797-casefunda-para-iphone-7-plus-iphone-8-plus-_JM#position=23&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#437808797,NA,NA,NA,NA,NA
274, Case iPhone Fresco 6/6plus 7/8 7/8plus X/xs Max /xr / Xs /6s ,29,NA,"
			
				Nuevo
			
			
		",(24 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAROLD25X,https://articulo.mercadolibre.com.pe/MPE-436848561-case-iphone-fresco-66plus-78-78plus-xxs-max-xr-xs-6s-_JM#position=24&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#436848561,Apple,NA,NA,NA,NA
275, Protector Otterbox Simmetry Para iPhone 7 Plus Y 8 Plus ,120,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-425826915-protector-otterbox-simmetry-para-iphone-7-plus-y-8-plus-_JM#position=25&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#425826915,Apple,NA,OtterBox,NA,NA
276, Case Bumper Protector Ringke Maximo iPhone 7/8 & 7/8 Plus ,85,NA,"
			
				Nuevo
			
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434476028-case-bumper-protector-ringke-maximo-iphone-78-78-plus-_JM#position=26&type=item&tracking_id=336c4ea7-a945-4c38-82a6-10b89d89f5c7,NA,NA,NA,NA,NA,#434476028,NA,NA,NA,NA,NA
