search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Modelo,Tipo de casco,Línea,Tipo
35, Soporte Para Casco De Moto O Bici ,70,NA,1,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FADA492667,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=P4Ge7f2DFyBYenrWDoPSRwAzkU8bd8btqpja1Yg8iCbIVWhRoe4qYd9BEV9zEMwWn32plZiW4Y7RzRx2Pd1PjbY2C%2FXCXvaoXqt7wYDQ5Wec3vd6Yeo6nkMSYqd2xJwpd3jVAWW9Et57bPuL9rgqHCtgSB1PSqCnnBFu2n3LRq0qS7ipuKduAwyLhFDCjs3YTDJhW2hSxCGhgEbv3iRQ0Y8ygM2txc9z%2BonDZa0UxjCk49vodtjqxVDoh4c56WOL1VvN0IdlVk7%2Bts928szZhZrRwEclhSOBZYQiPjnRpRzSYjzwzTUrnllrLVZ4gIs6wF3R2Ht8Fa5lnHogD59V%2FbyTxZJg9KHxrhtUe0rjPSbZBaUmFqZJHzeNb4SI6IhzFol2s5B%2BR%2B26FBaMEZF%2F0JFV58pX6UpznHNugo9cLpYEmvR4m5kbrPwcfKPRs9P1x2CqXOBgh29bvwDWhiaONdLYPmGtxVKN0hTh3EwKDY1ojD4gAqFBIuUEFiC1tfWG%2FeG0CEUV1Hl0DaCXjBj5vIKWXLUPnD7CUXcBf5rBUulkBaf9ggt4SPocrPAJMmoOUGyqcmJ6gTGQoWXq%2BYe7Qyj4hXfc7mSc1UxNeE8AzD9i%2FmFTrI33%2FFohGL0oCc1GS8gA6xOGQXNbs02tvhW8R1vrMy4W01n%2Fn7PTQxj0wVRLJ0Br1HkvH98MxB4YdRuxwLGjn%2FXaTjjkZPK1p2FiV61WIemIdZFCgcLMrBKLMPMjVZGG3t3r4WzET8gCmBooazxp9p5of5ZP5pyfY5jC%2FsnHL2mg9%2BGUyZx4gFJ9csmUYV%2B3v58DJkH5y6ZCWaxmUWlq1KhDtrKu375%2FVVYCbxW6DoOquUZdDOk%2BZNXybWSl%2BYi8KsYMKp2JqC1qg9CA75VzPt6yNMdROpH33o5Y6l8vIZ2IND87dLrRNZT%2BYWmxpX18lfV6q2qDHYZUpltqM80sspVQAD6vZvJ6cTRKsAmkS9VptLblW3Ze3IY%2Bn%2FogCkQO%2Bsh3htPArPaQr%2Fm8cgaJJZjXn9wvabIH95sxA6cq5GfVN9o4lW69DYcFZ6Eg6dugxKZY8hxM8Q3R3MiiwG2X2dhMamXiOJ%2F35GZQ2s97vo%2BFlsF8olythjtD96CfW%2Fd3F6jxBHFNzVzYv8fiCZfcsoFcGWVfcOPsVDxNSBFMszAvQB%2F9oQeyWV15kCjm1xJSKbbVKoYb9t9s%2F2Q8lD%2Fq2F0O%2Bkj8jrAb33sA1cHsEXjpkvLwH361vW%2FA5FP6IV9siO0jBH%2BvC2tD0A1i27M6tOBo%2FlX76Ia0WmUdGity79yDveOgdZOTA1FRQkqAK11a059WOJbqAW0r9OozuBqlRWs0tMEH5FODzjiAD4GVXqXvSXcNp8nJFqLxTBsilbGIynG9zam57SB4kY69iQiZ%2Fj0AbVkwrHRyJSq%2FYcjoixVJO%2FXgqnaIJgWPaUs207L6vW5scjEv5ZiQxigWMSf8WStAQBkayh66B2mjXJV0DBNf2mLUyNnGSAq8s4619o9z9m0PoTtVELGTr%2BV17y%2BgGQQK71b%2F%2FRoG%2BHMV4%2Bu8lySGkKEZdMjdcuJtdTJ1WLuVPK1FNyeDSNEAKHTcSESGXkvZT%2BL5FGoBlxKNtrGOSC7DWcwhQ0Ze1Qd7tgOymanPfBmKdoVwny4JzYPlaDMiWRUc6GfOS9ciUwGZjPUhBFJTRsKrJcbHJ2uMY9UFWS%2F5YwGHDT%2FW9Lc7UgYxDL7xf7RAEKdXW7X%2Fvz88vstIqcwB9M0lTF%2FkAcRujA11fogyhewFU3JrCiMUKMyr82Y03vjA1QS5Zc4dU29RSk%2FirwY%2FX9Zk2ALGEHc9%2BEBtfYGCtq0BnCnX2c9lVXAQEulIe5j5glVSvw%3D%3D,NA,NA,NA,NA,NA,#509412490,Gris oscuro,Two Wheels Designs,Two Wheels Designs,2019,Integral,NA,NA
36, Casco Para Moto Certificado Ich 501 ,109.5,NA,18,142,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFMPUNTO2,https://articulo.mercadolibre.com.co/MCO-456213910-casco-para-moto-certificado-ich-501-_JM#position=36&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,NA,NA,NA,NA,NA,#456213910,"S,M,L,XL",,ICH,501,Integral,NA,NA
37, 2 Cascos Moto Certificados Abatible Ich Dot Gratis Placas ,189.9,249.9,22,992,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LUJOACCESORIOS,https://articulo.mercadolibre.com.co/MCO-472138403-2-cascos-moto-certificados-abatible-ich-dot-gratis-placas-_JM#position=37&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,NA,NA,NA,NA,NA,#472138403,"S-S,M-M,L-L,XL-XL,S-M,S-L,S-XL,ML,M-XL,L-XL",,ICH,3110,Rebatible,NA,NA
38, Casco Moto Integral Mt Certificado Europeo *5 Diseños - As ,299.99,360,18,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ADRIAN%60S+STORE,https://articulo.mercadolibre.com.co/MCO-447470688-casco-moto-integral-mt-certificado-europeo-5-disenos-as-_JM#position=38&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,NA,NA,NA,NA,NA,#447470688,NA,S / M / L / XL,MT,Thunder 3,Integral,NA,NA
39, Tula Para Casco - Porta Casco - Impermeable Forro De Casco ,25,NA,54,18,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.6,11,https://perfil.mercadolibre.com.co/SIABATO25,https://articulo.mercadolibre.com.co/MCO-467268961-tula-para-casco-porta-casco-impermeable-forro-de-casco-_JM?searchVariation=36452563975#position=39&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,8,2,1,0,0,#467268961,Negro,NA,NA,NA,NA,NA,NA
40, Casco Icon Alliance Dark Certificado Envio Gratis ,459,NA,10,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,11,https://perfil.mercadolibre.com.co/RADICAL+HELMETS,https://articulo.mercadolibre.com.co/MCO-507687297-casco-icon-alliance-dark-certificado-envio-gratis-_JM?searchVariation=34388758109#position=40&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,9,1,1,0,0,#507687297,Negro Matte,"S,L,XL",Icon,ALLIANCE DARK,Integral,Alliance,NA
41, Casco Ich Abatible Doble Visor Certificado Dot Gratis+placas ,109.9,159.9,86,115,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.4,9,https://perfil.mercadolibre.com.co/LUJOACCESORIOS,https://articulo.mercadolibre.com.co/MCO-451663775-casco-ich-abatible-doble-visor-certificado-dot-gratisplacas-_JM?searchVariation=21233702252#position=41&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,5,3,1,0,0,#451663775,"Rojo,Amarillo neón,Azul,Fucsia,Gris,Naranja,Negro,Rojo,Verde","S,M,L,XL",ICH,3110,Rebatible,NA,NA
42, Mascara Careta Modular Moto Cafe Racer Casco Open Face ,78.99,NA,41,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,3,https://perfil.mercadolibre.com.co/EDINSONCARDENAS,https://articulo.mercadolibre.com.co/MCO-468514904-mascara-careta-modular-moto-cafe-racer-casco-open-face-_JM?searchVariation=22910708379#position=42&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,3,0,0,0,0,#468514904,Plateado,NA,NA,NA,NA,NA,NA
43," Tornillo O Boton Visor Casco Shaft 821,581,525,519w ",12,NA,129,17,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,5,https://perfil.mercadolibre.com.co/ROME1416,https://articulo.mercadolibre.com.co/MCO-467407647-tornillo-o-boton-visor-casco-shaft-821581525519w-_JM?searchVariation=22225665737#position=43&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,5,0,0,0,0,#467407647,Negro,Shaft,Shaft,Tornillo ó Botón Shaft  821 - 581 - 525,Integral,NA,NA
44, Casco Moto Integral Ls2 Certficado Ece + Pinlock Gratis - As ,279.99,NA,25,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/ADRIAN%60S+STORE,https://articulo.mercadolibre.com.co/MCO-455631278-casco-moto-integral-ls2-certficado-ece-pinlock-gratis-as-_JM#position=44&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,1,0,0,0,0,#455631278,Varios,NA,LS2,FF 353,Integral,NA,NA
45, Tira De Luz Led 2 Und Casco De Motocicleta Señal Luminosa ,55,NA,8,7,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMPORTKEYS,https://articulo.mercadolibre.com.co/MCO-511561086-tira-de-luz-led-2-und-casco-de-motocicleta-senal-luminosa-_JM?searchVariation=36373755123#position=45&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,NA,NA,NA,NA,NA,#511561086,Rojo,Audew,Audew,Led,NA,NA,NA
46, Casco Certificado Icon Airform Integral Dot Ece Envio ,484.5,NA,6,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,2,https://perfil.mercadolibre.com.co/RADICAL+HELMETS,https://articulo.mercadolibre.com.co/MCO-510032420-casco-certificado-icon-airform-integral-dot-ece-envio-_JM?searchVariation=35535981609#position=46&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,2,0,0,0,0,#510032420,Verde,"M,L,XL",Icon,Operator,Integral,Alliance GT,NA
47, Cascos Moto Abatible Certificado Ich Dot Gratis Placas ,109.9,NA,153,392,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,21,https://perfil.mercadolibre.com.co/LUJOACCESORIOS.,https://articulo.mercadolibre.com.co/MCO-448492936-cascos-moto-abatible-certificado-ich-dot-gratis-placas-_JM?searchVariation=19428028569#position=47&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,18,2,1,0,0,#448492936,"Rosa,Amarillo neón,Azul,Gris,Naranja,Negro,Rojo,Rosa,Verde","S,M,L,XL",ICH,3110,Rebatible,NA,NA
48, Casco Kontrol Certificación Dot/ Ntc/ Knt Rare No Shaft ,147,NA,6,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMCOVALLE+SAS,https://articulo.mercadolibre.com.co/MCO-515316174-casco-kontrol-certificacion-dot-ntc-knt-rare-no-shaft-_JM?searchVariation=37909109837#position=48&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,NA,NA,NA,NA,NA,#515316174,Multicolor,"TALLA L,M",KONTROL,RARE,Integral,NA,NA
49, Casco Abatible Certificado Ich Verde Policía ,99.9,149.9,42,36,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,3,https://perfil.mercadolibre.com.co/LUJOACCESORIOS,https://articulo.mercadolibre.com.co/MCO-454482599-casco-abatible-certificado-ich-verde-policia-_JM?searchVariation=17287461092#position=49&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,3,0,0,0,0,#454482599,Verde,"S,M,L,XL",ICH,3110,Rebatible,NA,NA
50, Casco Agv K1 Negro Original Certificado ,595,NA,4,16,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CAMILOANDRESPEAURREA,https://articulo.mercadolibre.com.co/MCO-513597949-casco-agv-k1-negro-original-certificado-_JM#position=50&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,NA,NA,NA,NA,NA,#513597949,"XS SM MS ML,LG XL 2XL",,AGV,k1,Integral,K-1,NA
51, Cinta Termica Dorado Moto Carro Exostos Mofle (5cmx5mt) ,65.99,NA,39,9,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.3,3,https://perfil.mercadolibre.com.co/EDINSONCARDENAS,https://articulo.mercadolibre.com.co/MCO-469026034-cinta-termica-dorado-moto-carro-exostos-mofle-5cmx5mt-_JM#position=51&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,2,0,1,0,0,#469026034,Dorada,NA,NA,NA,NA,NA,NA
52, Casco Moto Abatible Ich Certificado Dot Gratis Placas ,99.9,NA,69,393,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,6,https://perfil.mercadolibre.com.co/LUJOACCESORIOS.,https://articulo.mercadolibre.com.co/MCO-450624523-casco-moto-abatible-ich-certificado-dot-gratis-placas-_JM#position=52&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,4,2,0,0,0,#450624523,Negro Mate plano,"S,M,L,XL",ICH,3110,Rebatible,NA,NA
53, Casco Icon Alliance Dark Certificado Entrega Inmediata ,484.5,NA,4,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,11,https://perfil.mercadolibre.com.co/RADICAL+HELMETS,https://articulo.mercadolibre.com.co/MCO-507686866-casco-icon-alliance-dark-certificado-entrega-inmediata-_JM?searchVariation=34388664811#position=53&type=item&tracking_id=81a17a18-e0ed-4900-b4ba-ae82ab96a756,9,1,1,0,0,#507686866,Matte black,"S,M,L",Icon,ALLIANCE DARK,Integral,Alliance,NA
54, Casco Moto Integral Ls2 Certficado Ece + Pinlock Gratis - As ,374.99,NA,4,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ADRIAN%60S+STORE,https://articulo.mercadolibre.com.co/MCO-503913172-casco-moto-integral-ls2-certficado-ece-pinlock-gratis-as-_JM?searchVariation=33161478565#position=1&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,NA,NA,NA,NA,NA,#503913172,Negro mate,M / L / XL,LS2,Varios,Integral,NA,NA
55, Casco Integral Ls2 320 Hunter Negro Mate Gris Titanio ,360,NA,9,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AOLMOTO,https://articulo.mercadolibre.com.co/MCO-503400592-casco-integral-ls2-320-hunter-negro-mate-gris-titanio-_JM#position=2&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,NA,NA,NA,NA,NA,#503400592,NEGRO MATE - TT,"M,XL",LS2,320,Integral,NA,NA
56, Cinta Termica Negra Exostos Mofle Moto Carro (5cmx5mts) ,65.99,NA,24,1,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/EDINSONCARDENAS,https://articulo.mercadolibre.com.co/MCO-468532319-cinta-termica-negra-exostos-mofle-moto-carro-5cmx5mts-_JM#position=3&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,NA,NA,NA,NA,NA,#468532319,Negra,NA,NA,NA,NA,NA,NA
57, 2 Cascos Abatible Ich Certificados Super Combo ,279.9,329.9,7,746,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LUJOACCESORIOS,https://articulo.mercadolibre.com.co/MCO-501432423-2-cascos-abatible-ich-certificados-super-combo-_JM?searchVariation=32120154733#position=4&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,NA,NA,NA,NA,NA,#501432423,Negro,"S-S,S-M,S-L,S-XL,M-M,ML,M-XL,L-S,L-M,L-L,L-XL,XL-S,XL-M,XL-L,XL-XL",ICH,3110,Rebatible,NA,NA
58, Cascos Mountain Steelpro Tipo 2 ,54.2,NA,42,28,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,5,https://perfil.mercadolibre.com.co/PROTSEG.CO,https://articulo.mercadolibre.com.co/MCO-453449231-cascos-mountain-steelpro-tipo-2-_JM?searchVariation=21074262377#position=5&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,5,0,0,0,0,#453449231,Blanco,STEELRPO,Steelpro,MOUNTAIN Tipo II,Integral,NA,NA
59, Casco Moto Ich Integral 503 Certificado Gratis Placas Dot ,109.9,NA,15,77,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LUJOACCESORIOS.,https://articulo.mercadolibre.com.co/MCO-465166847-casco-moto-ich-integral-503-certificado-gratis-placas-dot-_JM?searchVariation=40122459512#position=6&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,NA,NA,NA,NA,NA,#465166847,Negro,"S,M,L,XL",ICH,503,Integral,NA,NA
60, Malla O Pulpo Elástico Para Cascos Moto Y Bicicletas - As ,7.99,10,27,3,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/ADRIAN%60S+STORE,https://articulo.mercadolibre.com.co/MCO-448683222-malla-o-pulpo-elastico-para-cascos-moto-y-bicicletas-as-_JM?searchVariation=20979454368#position=7&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,1,0,0,0,0,#448683222,Negro,NA,NA,NA,NA,NA,Integral
61, Casco Integral Certificado Moto Ls2 320 Stream Retake ,319.9,NA,1,21,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AOLMOTO,https://articulo.mercadolibre.com.co/MCO-524999069-casco-integral-certificado-moto-ls2-320-stream-retake-_JM?searchVariation=40645394218#position=8&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,NA,NA,NA,NA,NA,#524999069,Gris,"S,L,XL",LS2,STREAM RETAKE,Integral,NA,NA
62, Casco Moto Integral Mt Doble Visor Europeo *9 Diseños - As ,327.99,NA,3,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ADRIAN%60S+STORE,https://articulo.mercadolibre.com.co/MCO-503254473-casco-moto-integral-mt-doble-visor-europeo-9-disenos-as-_JM?searchVariation=32915362675#position=9&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,NA,NA,NA,NA,NA,#503254473,Negro mate,"M , L , XL",MT,Thunder 3 SV,Integral,NA,NA
63, Casco Moto Integral Mt Revenge Certificado Europeo Ece - As ,379.99,NA,12,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4,1,https://perfil.mercadolibre.com.co/ADRIAN%60S+STORE,https://articulo.mercadolibre.com.co/MCO-446786264-casco-moto-integral-mt-revenge-certificado-europeo-ece-as-_JM?searchVariation=36667927116#position=10&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,0,1,0,0,0,#446786264,Negro mate,NA,MT,Revenge,Integral,"Negro, Blanco Brillante",NA
64, Cascos Moto Cross Certificado Hro Mx330 Int +obsequio ,167.9,NA,14,8,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/AFMPUNTO2,https://articulo.mercadolibre.com.co/MCO-509436403-cascos-moto-cross-certificado-hro-mx330-int-obsequio-_JM#position=11&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,1,1,0,0,0,#509436403,"S,M,XL",,HRO,MX330,Integral,MX330,NA
65, Casco Certificado Abatible Para Moto Ich 3110 Negro ,114.9,NA,29,4,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/LARECOMPRA.COM,https://articulo.mercadolibre.com.co/MCO-487676452-casco-certificado-abatible-para-moto-ich-3110-negro-_JM?searchVariation=37050321075#position=12&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,1,0,0,0,0,#487676452,Negro,"M,L",NA,ICH 3110,Rebatible,ICH 3110,NA
66, Casco Certificado + Guantes + Impermeable + Regalo ,165.15,NA,26,174,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFMPUNTO2,https://articulo.mercadolibre.com.co/MCO-464919966-casco-certificado-guantes-impermeable-regalo-_JM#position=13&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,NA,NA,NA,NA,NA,#464919966,"S,M,L,XL",,ICH,501,Integral,NA,NA
67, Soporte Para Casco De Moto ,25,NA,4,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FADA492667,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=OOZN5XUng06SIs3t9BgO9R7avrsfy81pNYvWhUgbXcwJuv7Hy2Zc3p07Wsu0nCqLD6dCDmRZmjL5iOqwRIMCbWGALsEjjGtsDjA4BUmapVibwhGp5T60a8qUxh1Ps1kdLDQKKcK4y79XRYSjrYxtozKZiRavU%2FdWh96iDxx3CzoQBSjO6shwiiomn5FDLcad656VY0YP6wEK5bjAW2OaD9jEIn39nTDBdxAbA7%2Fd806vJBHGesdbCRXS36igK6PhXlhbAPhELBNxGVhzp7MUCgp%2BEMgMujr5Dx2zgPPu36ZVKAuXN2oozzx7bAopQUHcc42Bi8CETORFC%2BHnMxf2XVCQrSggbuCPqSMfUwqIrxKnmMwMZkwWDbw15igjoG36VSOPXTO4Q38VfC2v0Mk2nNC5hhuGtHWBVTsY%2BY1jrz1nQUrkLzxOD30Cs8K1Qe2gzKDXNvsseLzWxN2KaQ9f%2FohpCDpo2%2Fj7IvFYjwdUUMpk8D80WNVDgpl6yD5j8sVne%2Bg2MMt5INBpxbS3Ae9Mj6OHF4xT9KIFSkcBlIdpkGclUeTHBtMwl%2BZNUk0neKpf7RhIE7DQPle%2FReIksEkfLAhIXYdeL7aP9FTR3z0AmhHfhDr0T8bCj9Dv%2B6%2F%2FkhzNo7RWgce9NzAZv0hGrpifKclwh0LS7L6fGUoACqCVzayIR6pIb%2BxPwzvT0iokhOkeeGkkADloIb9Y2yyPF%2FdaGcs2CkQSMTVsmBB%2Frlgv43w6FiQSW3LuhC6NGk8B5hMXaVgWf381Ur5uZqH%2Fh2L%2FwXLGUz98vQ559bJSRgds49V%2FDoQo8i4FFHgBCi4bivTZDslwCFFHWJiDKx97fli1gBNwjj3eSJXF%2BpkOlKk0t8l%2B6B4x2HqqBj0zHugoa%2BQ10LPJpTF7OVxH6g1%2Fuwzsg%2B%2FG6ObBHXDuKU4hgZk%2FtgCEGFfmkTttIGRmQBCQwV8x5kWNdjEu%2FKZ%2Bb%2F3dCgHr%2F5sFpc28TV51iW%2F8Th1uvDHaem2I6tC64Vu%2Fnb9C01BCjLHypkTcUfY3izjq9qvrSRvpDGgzanUT8Dvb1kZ12i61w%2Bi5Wb6oSjApv4ks%2BTCOU954XZrySli51qwkBLbgxl7huPMTY31ftdqdpgRP2IfciK28qyqFha1Zkv7JnsHAUvUkRLFCl4HXoPo4C1uLPjnMmZj83OZK91vbOOCw4M5K5bqDWs3mq0fanpPeVl5oo9V3wN2lI6lB8t6ky1vQlHiTbMqOeWnQS4gz7sYoCjridiixE%2FoyZcouxC8uSiwIxGYJAlQ6Q4ZFi%2FSpSw2JTy8jMbveDgsmX2XY2tBKC7liGbO%2BOOOd5uteskIMD8ufWi0bdabcxZHE5OsttSt3nfaeay13TCPmui1h%2BkMKV89VuAFlF9icw3r6NyjClW49Id7ELqmxJ7TqRy0ZHQoc5iU7Gn%2BA82m7XvAzzWQWiJRKbFEtN1R8PdameE5hVe34mWZbZ2cOxbe4bCzZwQNUg%2FMB5Nrs9MO0rKKUIdUk3lkuKGEZspkuoRfwHMn096XeDac8idY0P9DvM%2FYV4JDuBjcdXhroPoBnacM8dzHvbXVMHvmNME4GA4oL2myhD4C5Iy0OaZHIaWfHkPhpOosDgNOlz%2Fugry4L%2F4uXhXwZ8X%2BuZrXWmyFYSsJTuD3mu%2FZy%2Ftedpy9TI98OzuscCmTsA5MOIMz3DmN4Xcz27JWY8zWMv4DaoMuwKaxU9BnsUtN5vatpGiAzLUL7MHqmisijfNv3UYqxd1TyEzx5PWbcO320p09smb3kKaget2O2DWeQxz%2F%2BNWYNAaRrmEx%2FDgL1p%2F9mtsiaxdqNnCUpnp8lreh7ZeF3DKGjsYtVja%2F7%2BygwJWBEOIUvDaSp6cil3ZArZmT1asaCeF0eva%2FOauOz,NA,NA,NA,NA,NA,#509412648,Gris oscuro,Two Wheels Designs,Two Wheels Designs,2019,NA,NA,NA
68, Soporte Para Casco Moto Doble ,35,NA,33,15,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.7,3,https://perfil.mercadolibre.com.co/WAGNERPARTS,https://articulo.mercadolibre.com.co/MCO-498445648-soporte-para-casco-moto-doble-_JM?searchVariation=32461741565#position=15&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,2,1,0,0,0,#498445648,Negro,NA,NA,NA,NA,NA,NA
69, Casco Moto Integral Mt Thunder 3 Doble Visor Certficado - As ,327.99,360,8,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ADRIAN%60S+STORE,https://articulo.mercadolibre.com.co/MCO-467198216-casco-moto-integral-mt-thunder-3-doble-visor-certficado-as-_JM#position=16&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,NA,NA,NA,NA,NA,#467198216,Varios,L - XL,MT,Thunder 3 SV,Integral,Thunder 3,NA
70, Cascos Para Moto Certificado Hro Mx330 Integral +obsequio ,167.9,NA,4,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFMPUNTO2,https://articulo.mercadolibre.com.co/MCO-530230739-cascos-para-moto-certificado-hro-mx330-integral-obsequio-_JM#position=17&type=item&tracking_id=5bf51169-0f39-4c7f-bd37-7d5ec553179b,NA,NA,NA,NA,NA,#530230739,NA,S,HRO,MX330,Integral,MX330,NA
