search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Lugares de colocación,Formato del parlante,Configuración de canales,Conectores de entrada,Peso,Tipos de parlante,Voltaje,Altura
229, Philco Tap250 Parlante Torre Power 2500w Mp3 Bluetooth Fm ,7999,NA,84,36,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,13,https://perfil.mercadolibre.com.ar/PHOTOSTORE,https://articulo.mercadolibre.com.ar/MLA-681187653-philco-tap250-parlante-torre-power-2500w-mp3-bluetooth-fm-_JM,8,4,1,0,0,#681187653,Philco,TAP,TAP250,2500 W,Columna,habitacion,Columna,"3,0",NA,NA,torre,220,NA
230, Torre Audio Bluetooth Panasonic Ua70 1700w Usb Aux Optico ,25499,NA,10,5,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/DEPOT+CENTRO,https://articulo.mercadolibre.com.ar/MLA-768703127-torre-audio-bluetooth-panasonic-ua70-1700w-usb-aux-optico-_JM,NA,NA,NA,NA,NA,#768703127,Panasonic,NA,SC-UA70PR,1700 W,Activo,De piso,Caja,2.1,USB,NA,Subwoofer,NA,NA
231, Parlante Jbl Charge 4 Bluetooth Sumergible Original Oferta! ,9549,NA,52,4,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,636,https://perfil.mercadolibre.com.ar/TECNO-DHARMA,https://articulo.mercadolibre.com.ar/MLA-760857903-parlante-jbl-charge-4-bluetooth-sumergible-original-oferta-_JM,553,75,6,1,1,#760857903,JBL,NA,Charge 4,30 W,Portátil,NA,NA,NA,NA,NA,NA,NA,NA
232, Parlante Bluetooth Mini Manos Libre Usb 3w ,342,NA,30,40,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/GLOBALFHASTEC,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=rWwa338l%2B2dgIqWjzx348n58lZRL8ZBHi%2F5osvnjgvei2gjtQz1AWElWqId2%2B2INEu07fP2KRjHvvev40C07RGoiX0ESjU8O3iqusaQECk%2Ba4XDVKSQH7VSXNZaFPSyIC%2B5l%2BJ6%2FAl9mVS9UsTovFtl7ggLkjUA4ykjyO6r0WcES1Xl40wMpFWnJondIsjyXpkBPOBjpx9gijudPj%2BnDDaaIG5a9JhSC7imGmK%2FbHXZ12QHzs3lAMZHr0xrGq77LonMscAhf3JBK8fwF83hB%2FAGFOOCLxayBGKonlxw57SWzNGnrm4O2xRV8IMbytFbwwU%2Bhfk2c0HXAzZnLNVrJt7INFJK8iqGuW%2FnYXmYLVjVYyqbOfRllqay0U2qV3nn3X0Sa5sJEk3%2FQh8VqMFfSeVdHvSUATulohTgBhUK2bPbXEy8Xbvof8euAv2kLShvJW6x2692Kd7YfYv9dG4%2BGNcB0wiikRJR%2FccYF5I7D3Yhzof8Fy1wtYjYPhomhhzfeyhqjyAVGw7x3VeN2woBE%2FiXv%2BfDqgD0Vq8D%2BoABdW43WqcJ8H74vT8npv0mgx5aXiGFoCK93hC%2BQUdd7EGiA8ldSjCIe7ElyufJC0PACb0XRU3Z3V9WdKMfdPb3BlIB7FnVv%2B4lDStyQscGZdFw3nBfs1VrhO7nMrbIXEJN5VRxtvAU3cwX%2BCHBm1fU4ScvrQlGN075FsgomN4wd8%2BRtudzj%2B9fJkk7YEZAHkH5Nhygf5RjCNgOPOsPbFqitXJ%2FuamqW%2BCuZ%2F1n%2FBI04NJLvh68TCAJTzp9%2BN%2BHOLOv29d7JmRAE3Rva%2F3GsTNYWRLBB1m6d3V8Ej3DznU%2FoYnceCsARSjPShjQFUbzxbybnij%2F9c3BmhAAxqpvNwUR1ktLfYiMHsmuxgLFGqO%2BjMY27mHoqJAtssUHzXzRhASXoNih9i1s67xtv20WIyk7OdWDLXoyoC0Kt%2FWNUQZuplkcZu6FANsUGdW2korN4YUin%2F2rDtXwD9d2xdA%2BG81E3okDoJbhndv6czhOI9UJGLVF3ay1v0IGVZkRMCXIOBc2C1wzSkmpUpzAE3Vdn9CAeYzDlV2kN3b%2BHefYsQsDEjiT3fe2myMbq8lgJcGau3QeL1EBxF%2FxdyGmc6iiKVopzJASF2ZarK4BL9vNwhj1o0L%2FGApeKNWJFbL%2B2Qt046TorvZKZWob%2FHmqI%2FN1DypWrEplnk5JxbzOsQg0zlpW0s%2BAK4WYRDT1RbMfV6V03%2FKV50tk5uFmPb4jEm6qOTHmeA1iKlQT9qZj%2BcVYWLFLZ7%2BNPkYDF0MaJveFyRZaLLQ1JyJFZsXN%2FqnHArxTXijOgG1xmDUIJfN%2F%2FJHahcSOPi5gZ3F5QrbfEuZJgQE6klLRA14Ti2emtd9LW2Pj1hoQH8ObjjtcmwfE7OQGqXwv4ZtwUPnZa64fg1i5Ub30MBNuiN96ksOs1dgEMMrCDlnYe%2F3eljYsBO00tKUYh8W1UfkRw86fZ7Q3A9s32OfVvvYse8pc0TokIdAzy1PmYh1aGi%2BBkHPwD45k2u7H7gtoTQdxALijCDLsNzchYAKiIMdYtUQyttR0YkbcqX8RMCIKc%2BIr0%2B4CDKT0HvfYUPloMHO5P5lv6tqRFSA3maEOhCUsMe0474p2gNPkrawiBjULDP7yxb4uelg%3D%3D,NA,NA,NA,NA,NA,#752648732,Flashtec,NA,FSP-022,NA,Woofer,Celular ideal,Caja,NA,NA,80 g,NA,DC5V23:51,NA
233, Parlante Usb Sd Mp3 Bluetooth Radio Fm Luz ,576,NA,35,31,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/LOOKINGLOOKING,https://articulo.mercadolibre.com.ar/MLA-743991815-parlante-usb-sd-mp3-bluetooth-radio-fm-luz-_JM,1,0,0,0,0,#743991815,Portatil,NA,KTS- 943A,5 W,Portátil,todos,rectangular,NA,Auxiliar,NA,NA,NA,17 cm
234, Parlante Inalambrico Bluetooth Philips Bt25w Recargable ,1299,NA,311,63,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,6,https://perfil.mercadolibre.com.ar/PHILIPS_VISION_SOUND?brandId=821,https://articulo.mercadolibre.com.ar/MLA-753800150-parlante-inalambrico-bluetooth-philips-bt25w-recargable-_JM,5,1,0,0,0,#753800150,Philips,Audio,BT25W/77,2 W,Bluetooth Portátil BT25W,Casa O exteritores,Portátil,0,Auxiliar,90 g,Inalambrico portatil,NA,NA
235, Parlante Inalambrico Karaoke Noga Fm Usb Sd + 2 Mic Cuotas ,5099,NA,20,1,6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,17,https://perfil.mercadolibre.com.ar/DALECL%C3%8DCK,https://articulo.mercadolibre.com.ar/MLA-758385448-parlante-inalambrico-karaoke-noga-fm-usb-sd-2-mic-cuotas-_JM,11,4,2,0,0,#758385448,Noga,One Party,NG-1P,45 W,Portátil,NA,Caja,2.1,NA,NA,NA,NA,NA
236, Parlante Jbl Charge 4 Bluetooth 4.2 30w Sumergible Original ,9399,NA,25,2,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,636,https://perfil.mercadolibre.com.ar/TECNOPARAVOS,https://articulo.mercadolibre.com.ar/MLA-759901172-parlante-jbl-charge-4-bluetooth-42-30w-sumergible-original-_JM,553,75,6,1,1,#759901172,JBL,Charge Series,Charge 4,30 W,Portátil,NA,NA,NA,NA,965 g,Portatil,NA,NA
237, Parlante Jbl Original Portatil Bluetooth Xtreme 2 Sumergible ,19999,NA,7,471,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,164,https://perfil.mercadolibre.com.ar/PUNTO_+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-771151755-parlante-jbl-original-portatil-bluetooth-xtreme-2-sumergible-_JM,129,23,6,0,6,#771151755,JBL,NA,Xtreme 2,40 W,Pasivo,NA,NA,NA,NA,NA,NA,NA,NA
238, Parlante Portatil Bluetooth Gadnic Luces Xbs10 ,2749,4450,21,735,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SALES+COM?brandId=945,https://articulo.mercadolibre.com.ar/MLA-784919627-parlante-portatil-bluetooth-gadnic-luces-xbs10-_JM,NA,NA,NA,NA,NA,#784919627,Gadnic,NA,XBS10,2400 W,"Parlante Portatil, Parlante Bluetooth, Parlante Con luces, Parlante Wireless","Eventos, Cumpleaños, Casas, Departamentos",Trolley,NA,Entrada para Micrófono,NA,Karaoke,NA,NA
239, Parlante Jbl Go 2 Bluetooth Portátil Sumergible Original Go2 ,2299,NA,134,20,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,729,https://perfil.mercadolibre.com.ar/PUNTO_+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-720314776-parlante-jbl-go-2-bluetooth-portatil-sumergible-original-go2-_JM,605,109,14,1,0,#720314776,JBL,NA,GO 2,3 W,Pasivo,NA,NA,NA,Auxiliar,NA,NA,NA,NA
240, Parlante Portátil Bluetooth Inalámbrico Con Led Rx-942 ,951,NA,38,962,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MONA-FELISA+OPORTUNIDADESVIP,https://articulo.mercadolibre.com.ar/MLA-783315420-parlante-portatil-bluetooth-inalambrico-con-led-rx-942-_JM,NA,NA,NA,NA,NA,#783315420,Genérico,NA,RX-942,10 W,NA,De piso,Columna,5.1,USB,NA,NA,NA,NA
241, Parlante Bluetooth Recargable Para La Ducha Resistente Agua! ,250,NA,111,13,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3,4,https://perfil.mercadolibre.com.ar/LOOKINGLOOKING,https://articulo.mercadolibre.com.ar/MLA-717521384-parlante-bluetooth-recargable-para-la-ducha-resistente-agua-_JM,1,0,2,0,1,#717521384,Looking,NA,Bluetooth,5 W,Portátil,"baño, cocina, pieza, exterior, interior",redondo,NA,NA,NA,NA,NA,10 m
242, Parlante Logitech Ue Wonderboom Bluetooth Colores Sumergible ,3487,NA,37,4,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,2,https://perfil.mercadolibre.com.ar/INSUMOS_ACUARIO,https://articulo.mercadolibre.com.ar/MLA-745539411-parlante-logitech-ue-wonderboom-bluetooth-colores-sumergible-_JM,1,1,0,0,0,#745539411,Logitech,NA,WONDERBOOM,8.5 W,NA,NA,NA,NA,NA,NA,NA,NA,NA
243, Parlante 15 Portatil Gran Potencia 10000w 450rms Bluetooth ,11999,NA,120,406,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,54,https://perfil.mercadolibre.com.ar/BLUEWAYBLUE,https://articulo.mercadolibre.com.ar/MLA-655186040-parlante-15-portatil-gran-potencia-10000w-450rms-bluetooth-_JM,42,10,2,0,0,#655186040,Winco,pROFESIONAL,W1928,450 W,Woofer,Centro,Caja,Mp3 usb,NA,NA,Woofer,220V,NA
244, Parlante Portatil Bateria +12v Usb Bluetooth 5000w Radio Mic ,5499,NA,508,544,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,107,https://perfil.mercadolibre.com.ar/BLUEWAYBLUE,https://articulo.mercadolibre.com.ar/MLA-611396471-parlante-portatil-bateria-12v-usb-bluetooth-5000w-radio-mic-_JM,69,26,12,0,0,#611396471,Winco,Bateria Portatil,W239,100 W,Woofer,Centro,Inyectado,MP3,NA,NA,Woofer,220v 12v,NA
245, Parlante Bluetooth Inalambrico 3w Usb ,338,NA,433,44,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,3,https://perfil.mercadolibre.com.ar/JBD-HITECH,https://articulo.mercadolibre.com.ar/MLA-690001056-parlante-bluetooth-inalambrico-3w-usb-_JM,2,0,1,0,0,#690001056,Music,NA,XC35,6 W,Bluetooth,portatil,PORTATIL,NA,USB Y MICRO SD,NA,INALMBRICO PORTATIL,NA,NA
246, Torre Parlante Bluetooth 4000w Karaoke luces + 2 Micrófonos ,5190,NA,15,981,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/ALCLICK+ML,https://articulo.mercadolibre.com.ar/MLA-774147667-torre-parlante-bluetooth-4000w-karaokeluces-2-microfonos-_JM,1,0,0,0,0,#774147667,Winco,NA,W248,4000 W,Activo,NA,Caja Portátil,NA,"Bluetooth, USB, AUX, Micrófono x 2.",NA,Woofer,NA,NA
247, Parlante Portatil Bluetooth Bose Be8 Micro Sd iPhone Samsung ,3599,NA,28,9971,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/PANDASHOP_ARG,https://articulo.mercadolibre.com.ar/MLA-758593519-parlante-portatil-bluetooth-bose-be8-micro-sd-iphone-samsung-_JM,8,2,1,0,0,#758593519,Bose,SoundLink,Be8,8 W,Activo,Interior,Caja,NA,Auxiliar 3.5mm,NA,Tweeter,NA,NA
248, Parlante Bluetooth Madera Kugel Con Parlante Portatil Gratis ,26998,NA,93,99,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,30,https://perfil.mercadolibre.com.ar/THONETANDVANDER?brandId=370,https://articulo.mercadolibre.com.ar/MLA-604311862-parlante-bluetooth-madera-kugel-con-parlante-portatil-gratis-_JM,18,11,1,0,0,#604311862,Thonet & Vander,NA,Kind,140 W,Caja,Living,Caja,2.0,NA,NA,NA,100VAC ? 240VAC,NA
249, Parlante Portátil Karaoke Fiesta Bluetooth Usb Graba + Mic ,2490,NA,33,9975,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.3,3,https://perfil.mercadolibre.com.ar/ALCLICK+ML,https://articulo.mercadolibre.com.ar/MLA-755179606-parlante-portatil-karaoke-fiesta-bluetooth-usb-graba-mic-_JM,1,1,0,0,1,#755179606,Otras Marcas,MOSKU DX,SP-KJA16E,500 W,Activo,NA,Caja Portátil,NA,"Bluetooth, USB, microSD, AUX, Micrófono",NA,Woofer,220,NA
250, Parlante Potenciado Winco W234 Bt Usb + Micrófono + 6 Cuotas ,9990,NA,10,980,6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4,1,https://perfil.mercadolibre.com.ar/ALCLICK+ML,https://articulo.mercadolibre.com.ar/MLA-789595023-parlante-potenciado-winco-w234-bt-usb-microfono-6-cuotas-_JM,0,1,0,0,0,#789595023,Winco,NA,W-234,NA,Activo,NA,Torre Portátil,NA,"Bluetooth, USB, microSD, AUX, Micrófono x2.",NA,NA,NA,NA
251, Parlante Portátil Bluetooth Ducha Resistente Agua Led Luces! ,559,NA,85,3,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,5,https://perfil.mercadolibre.com.ar/KA-MAS,https://articulo.mercadolibre.com.ar/MLA-713845233-parlante-portatil-bluetooth-ducha-resistente-agua-led-luces-_JM,3,1,1,0,0,#713845233,Parlante,NA,Ducha Luces FM,3 W,Portátil,"Piso, Mesa, Pared",Portatil,1,NA,NA,NA,NA,5 cm
252, Parlante Bluetooth Recargable Moweek Ducha Resistente Agua ,499,NA,65,3,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,5,https://perfil.mercadolibre.com.ar/TECNOTIPS,https://articulo.mercadolibre.com.ar/MLA-754134293-parlante-bluetooth-recargable-moweek-ducha-resistente-agua-_JM,3,2,0,0,0,#754134293,Moweek,NA,C6,5 W,NA,NA,NA,NA,NA,NA,portatil bluetooth,NA,NA
253, Parlante Bluetooth Resistente Al Agua + Envio Incluido ,1489,NA,24,50,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.3,3,https://perfil.mercadolibre.com.ar/TPSHOP_BAIRES,https://articulo.mercadolibre.com.ar/MLA-763643942-parlante-bluetooth-resistente-al-agua-envio-incluido-_JM,0,1,2,0,0,#763643942,Universal,NA,Extreme,40 W,Activo,NA,Columna,5.1,NA,NA,Woofer,NA,NA
254, Parlante Portatil Bluetooth Mini Hongo 3w Manos Libres Usb ,349,NA,588,2994,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,17,https://perfil.mercadolibre.com.ar/N2M-ELECTRONICA,https://articulo.mercadolibre.com.ar/MLA-708125402-parlante-portatil-bluetooth-mini-hongo-3w-manos-libres-usb-_JM,9,4,2,1,1,#708125402,N2M Electrónica,Audio/Parlante,Portátil,3 W,Mini tweeter,De mesa,Hongo,2.1,NA,NA,Mini tweeter,5V,NA
255, Parlante Portatil Bluetooth Noga Ngs-310 Led Colores Gtia ,275,NA,800,32,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,66,https://perfil.mercadolibre.com.ar/DALECL%C3%8DCK,https://articulo.mercadolibre.com.ar/MLA-626717890-parlante-portatil-bluetooth-noga-ngs-310-led-colores-gtia-_JM,35,17,7,4,3,#626717890,Noganet,Go!,NGS-310,3 W,Pasivo,NA,Caja,1,Auxiliar,NA,Tweeter,NA,NA
256, Parlante Portatil Usb Sd Mp3 Bluetooth Karaoke + Microfono ,2099,NA,1081,22,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,198,https://perfil.mercadolibre.com.ar/ELECTROCENTER1,https://articulo.mercadolibre.com.ar/MLA-620560877-parlante-portatil-usb-sd-mp3-bluetooth-karaoke-microfono-_JM,137,42,15,1,3,#620560877,Oryx,NA,MJ,9 W,Woofer,"Pared, De piso",Caja,1,Auxiliar,NA,Woofer,5V,NA
257, Parlante Portatil Bluetooth Bateria Karaoke Con Mic Sp 3048 ,2000,NA,225,10,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,6,https://perfil.mercadolibre.com.ar/DGO-TECH,https://articulo.mercadolibre.com.ar/MLA-614710514-parlante-portatil-bluetooth-bateria-karaoke-con-mic-sp-3048-_JM,5,1,0,0,0,#614710514,Panacom,Trip Sound,3048,30 W,Portátil,"Living, Quincho, Casa, Donde quieras,",Portatil,NA,"Auxiliar, USB, SD",NA,NA,NA,NA
