search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Peso,Tipos de filtros del parlante,Conectores de entrada
1951, Jbl Xtreme Altavoz Bluetooth Inalámbrico Portátil (negro) ,275.374,NA,0,NA,6,45.896,NA,Envío gratis a todo el país,NA,NA,5,3,https://perfil.mercadolibre.cl/AKAESCHILESPA,https://articulo.mercadolibre.cl/MLC-470782652-jbl-xtreme-altavoz-bluetooth-inalambrico-portatil-negro-_JM,3,0,0,0,0,#470782652,JBL,Xtreme,40 W,NA,Pasivo,NA
1952, Parlante Mini Bluetooth Prosound Tv10a Azul Proglobal ,15.99,NA,0,3,6,2.665,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROGLOBALCHILE,https://articulo.mercadolibre.cl/MLC-477046641-parlante-mini-bluetooth-prosound-tv10a-azul-proglobal-_JM,NA,NA,NA,NA,NA,#477046641,Prosound,TV10A,NA,NA,NA,NA
1953, Parlante 16w + Audífonos Motorola Sphere Plus + Envío Gratis ,99.99,NA,0,2,6,16.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CHARLYS_SHOP,https://articulo.mercadolibre.cl/MLC-496750877-parlante-16w-audifonos-motorola-sphere-plus-envio-gratis-_JM,NA,NA,NA,NA,NA,#496750877,Motorola,Sphere Plus,NA,NA,NA,NA
1954, Parlante Karaoke Klipx 6000 W C/2mic/control Bluetooth Led ,221.99,272.990,0,7,6,36.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ONDAPROCL,https://articulo.mercadolibre.cl/MLC-479061973-parlante-karaoke-klipx-6000-w-c2miccontrol-bluetooth-led-_JM,NA,NA,NA,NA,NA,#479061973,NA,NA,NA,NA,NA,NA
1955, Parlante Bluetooth Lg Ph4 360ë Degree Led Splashproof (black ,109.634,NA,0,99,6,18.272,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480671520-parlante-bluetooth-lg-ph4-360-degree-led-splashproof-black-_JM,NA,NA,NA,NA,NA,#480671520,LG,PH4,16 W,NA,Activo,NA
1956, Parlante Bluetooth Sony Srsx2 Ultra-portable Nfc Wireless ,89.782,NA,0,99,6,14.964,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480687456-parlante-bluetooth-sony-srsx2-ultra-portable-nfc-wireless-_JM,NA,NA,NA,NA,NA,#480687456,Sony,SRS-X2,NA,NA,NA,NA
1957, Altavoz Bluetooth Portátil Naturaleza Madera Audio Sonar Es ,41.544,NA,0,50,12,3.462,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-463611001-m9-altavoz-mifa-m9-sin-hilos-bluetooth-blanco-_JM,NA,NA,NA,NA,NA,#463611001,NA,M9,NA,NA,NA,NA
1958, Altavoz Jbl Charge 3 Waterproof Bluetooth W/powerbank (rojo) ,149.99,NA,NA,2,6,24.998,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/REIFSTORE?brandId=265,https://articulo.mercadolibre.cl/MLC-469358502-altavoz-jbl-charge-3-waterproof-bluetooth-wpowerbank-rojo-_JM,2,0,0,0,0,#469358502,JBL,Charge 3,20 W,NA,Pasivo,NA
1959, Parlante Bluetooth Maxbass Boombox. Potente- Electroacustic ,14.9,NA,0,NA,12,1.242,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIAL+ELECTROACUSTIC,https://articulo.mercadolibre.cl/MLC-482468059-parlante-bluetooth-maxbass-boombox-potente-electroacustic-_JM,NA,NA,NA,NA,NA,#482468059,NA,NA,NA,NA,NA,NA
1960, Lp-09 Barra De Sonido Subwoof Altavoz Bluetooth Home Tv Echo ,10.395,NA,0,6,12,866,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAYUNJIACL,https://articulo.mercadolibre.cl/MLC-463900316-altavoz-bluetooth-portatil-naturaleza-madera-audio-sonar-es-_JM,NA,NA,NA,NA,NA,#463900316,NA,F4,NA,NA,NA,NA
1961, Parlante Bluetooth Recargable ,12.5,NA,0,1,6,2.083,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VENTAMYH,https://articulo.mercadolibre.cl/MLC-494240864-parlante-bluetooth-recargable-_JM,NA,NA,NA,NA,NA,#494240864,Megabass,NA,NA,NA,NA,NA
1962, Parlante Bluetooth Portatil Fm Audio P-35 11002 / Fernapet ,8.99,NA,0,100,6,1.498,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FERNAPET,https://articulo.mercadolibre.cl/MLC-459923993-parlante-bluetooth-portatil-fm-audio-p-35-11002-fernapet-_JM,NA,NA,NA,NA,NA,#459923993,NA,NA,NA,690 g,NA,USB
1963, Logitech Parlante Bluetooth Estéreo Z207 Negro - Logitech ,30.99,36.990,2,3,6,5.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=85,https://articulo.mercadolibre.cl/MLC-475432355-logitech-parlante-bluetooth-estereo-z207-negro-logitech-_JM,NA,NA,NA,NA,NA,#475432355,Logitech,Z207,10 W,0.99 kg,No aplica,NA
1964, Parlante Karaoke Bluetooth Marca Monster Audio ,39,NA,0,2,6,6.500,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MENE8438213,https://articulo.mercadolibre.cl/MLC-474624532-parlante-karaoke-bluetooth-marca-monster-audio-_JM,NA,NA,NA,NA,NA,#474624532,NA,NA,NA,NA,NA,NA
1965, Portable Speakers Jbl Pulse Wireless Bluetooth Sp Buho Store ,178.353,NA,0,NA,12,14.863,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BUHOSTORE.COM,https://articulo.mercadolibre.cl/MLC-456298441-portable-speakers-jbl-pulse-wireless-bluetooth-sp-buho-store-_JM,NA,NA,NA,NA,NA,#456298441,JBL,Pulse,NA,NA,NA,NA
1966, Lp-09 Barra De Sonido Subwoof Altavoz Bluetooth Home Tv Echo ,53.717,NA,0,22,12,4.476,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-463985595-lp-09-barra-de-sonido-subwoof-altavoz-bluetooth-home-tv-echo-_JM,NA,NA,NA,NA,NA,#463985595,No Brand,NA,NA,NA,NA,NA
1967," ¿parlante Bluetooth Ducha , Parlante Inalambrico. ",3.99,NA,0,NA,6,665,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SANMARTINJAI2012,https://articulo.mercadolibre.cl/MLC-490762268-parlante-bluetooth-ducha-parlante-inalambrico-_JM,NA,NA,NA,NA,NA,#490762268,NA,NA,NA,NA,NA,NA
1968, Parlante Bluetooth Utek Portatil 3w Ut-bt2030 / Fm Aluminio ,6.99,NA,0,NA,6,1.165,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EGOUT+SPA,https://articulo.mercadolibre.cl/MLC-440178320-parlante-bluetooth-utek-portatil-3w-ut-bt2030-fm-aluminio-_JM,NA,NA,NA,NA,NA,#440178320,NA,NA,NA,NA,NA,NA
1969, Parlante Bluetooth Recargable Fiddler Con Radio Usb Microsd ,7.99,NA,32,68,12,666,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECNOFACTORY_CHILE,https://articulo.mercadolibre.cl/MLC-444424765-parlante-bluetooth-recargable-fiddler-con-radio-usb-microsd-_JM,NA,NA,NA,NA,NA,#444424765,NA,NA,NA,NA,NA,NA
1970, Audífonos Inalámbricos Bluetooth De Baja Latencia Matrix. ,100.581,NA,0,NA,6,16.764,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILESPA,https://articulo.mercadolibre.cl/MLC-468710599-audifonos-inalambricos-bluetooth-de-baja-latencia-matrix-_JM,NA,NA,NA,NA,NA,#468710599,MEE audio,NA,NA,NA,NA,NA
1971, Samsung Parlante Level Box Slim Negro Eo-sg930cbegww ,59.99,NA,2,NA,6,9.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALSAMSTORELTDA,https://articulo.mercadolibre.cl/MLC-448453988-samsung-parlante-level-box-slim-negro-eo-sg930cbegww-_JM,NA,NA,NA,NA,NA,#448453988,Samsung,NA,NA,236 g,NA,USB
1972, Bolsa De Viaje Para Jbl Boombox Altavoz Bluetooth Portátil P ,110.99,NA,0,3,12,9.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-474795803-bolsa-de-viaje-para-jbl-boombox-altavoz-bluetooth-portatil-p-_JM,NA,NA,NA,NA,NA,#474795803,JBL,Boombox,NA,2.6 lb,NA,NA
1973," Parlante Activo De 120 W Rms Con Reproductor Mp3, Bluetooth ",105.9,NA,0,NA,6,17.650,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TESLADELTA,https://articulo.mercadolibre.cl/MLC-436296750-parlante-activo-de-120-w-rms-con-reproductor-mp3-bluetooth-_JM,NA,NA,NA,NA,NA,#436296750,NA,NA,NA,NA,NA,NA
1974, Aiwa Parlante 5w Pop-b18 / Superstore ,12.39,NA,0,22,6,2.065,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SUPERSTORECHILE,https://articulo.mercadolibre.cl/MLC-457328101-aiwa-parlante-5w-pop-b18-superstore-_JM,NA,NA,NA,NA,NA,#457328101,Aiwa,NA,NA,NA,NA,NA
1975, Parlante Karaoke Pingüino Portátil Para Niños Azulv ,29.99,49.990,3,10,6,4.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MACROTEL+STORE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=%2FbT18CqAHLnBOrckJcaa2MGaHSazCs5U9Jd5t%2FKC50vQx%2FvYaF%2BuN3sMEKP9Mn1KZElMwCetENMxxOJabV8sm0WuC22Tl%2FbxSPID8tJEBNEjjFlLQl%2FDB5wbDX2Hvx9Rz%2BB6H0CPU7suTrBDNNWn9oP0UTVSZm6nI1Jo9Dy2%2BNQlN5ADlLMdm5VIc2plSaCWfxSo2RrKaXhTffpIBScIyE9MidicfuIbw3bANenuMEifeIdQSHwUyiA93oi0sv%2BCLEbSxeJyveXUr07mzFY9HxNMrb3Xa3ZA0PfHqkolDh1ctqVTkQKCJbS6%2FaBxeS2mR8UWupX9eDsyNuGV0w2y6ttDvjVPTlihSk%2BCxmTXmpgUc8zCYvnX8ULyUvpxTzz6%2FqLDK5WgQRughJn8yOtE4fCVHgIUqV1HbATQQ02ZkYm%2B0lWZ6D6ABd5lR5rIdoxyqKL4UORgecdvlkM5nyn4siMSLqON6IIkb4mI8BReYRhg2t5i0BkYtnDc6CQ97Tn%2Bg7p2wQ5XaQmxhCYo5k8dlrAonqzzZkNs%2F08SUFfG4yP1m4JaRFwlp%2B7Avq%2Bx2w93jSK%2FfroMUeDx9OdC4QwtQcbvrsMxCHLuomKP58YEwU9MvLZHQUTRv7cX4eT7B20Shc0ypPVd%2BZY1tVhdjR8Lgcivad%2BwlhH5cg3LaAp7Z5uSElZKYrdJS2FIFkAZPIZxFFfLfJjDaHgIdmoB%2FARrsfy85oYpfDv%2FtnczX3z3fqqO%2Buq3z2in5mDSkZycyNvrFxV5UADtm02fVWKnA7%2BRdx3R19c88%2BZIj%2FDt1M7fLbqDP3hmCKg7lGhF%2B0%2FZdsnzpDM1pMctk1ajWJBzJeuwGVVZFnYM3thdZPcwMq6c4opoC2%2F0Kj85vqqEDnJT8hn4ZVmIQ64ZBdkdUgfxTizrHsndCLQesSM0OvzHSPQaIyXAk8VJBw6J4XBQfa8B4WKYR9pQtC0nvxxwiESkgQX6MfPl%2BdpJpMi7fzZLPu9a1uhz3hTOZddlAWKYfVleU21OrpL9uKmvd9l9xIo9tEMC%2Flm2hHKLKjSW2NjWp9xwT9WK5S%2BnupQD1XQAeGDVJK5whryK5n000GGlPzEtUOO5UVVWJeJvalnqsV0U4kOMH%2Fb8ER9DpiI7RIQRblp8KKBZBLC8uOxpEPMYVFb%2FfgiO%2Fb1HEEZUcC9iGXOSV%2ByVu0EI73IrqkKXDg%2F0EBr8NR7Yes4vuSOgg6l8P0V742%2F%2FyQ23PjRNI6q0D2InmfgGN7a0yOhSnq6SUb8iX%2FHhGRnKvwtI56usPxFZ6j9etyDhmAqzwL%2B9Kvq4EkAt2e9x3DIrhQsfxnG2oaXfOJa29tjZfRs%2FFFV%2BF3%2BFa8ypaoDSdCU0o7Vmz0JW%2Fppt8vcsv9MeHFw%2FBSuZ7k4eiYenmKexxj4KLDmq9WdaaFvA9Diez30uBGEkyzUgfIFRR7rnGgo73TyCGacTmQXTCLYQOVIsTGfTZqVk9xT9PfvdQiaI0zAUINMQhKQYT7WrKdzgfEBywcT%2FtNTJwFHurdxLBO4xK%2FcWdCWMBoadH%2Fbn3BQNorx1%2BLj2XLFzxO8ZwIjpkUv2IOzAFSRO5%2F36TPdNl%2BzJqZlw6KRnbp6tv%2Bj7,NA,NA,NA,NA,NA,#455683561,Fiddler Kids,FDK-2014BL,NA,NA,NA,USB
1976, Pack 2 Parlante Portatil 2800w Bluetooth Con Microfono ,89.99,NA,0,10000,6,14.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECHNO+SOULESS,https://articulo.mercadolibre.cl/MLC-464694976-pack-2-parlante-portatil-2800w-bluetooth-con-microfono-_JM,NA,NA,NA,NA,NA,#464694976,NA,NA,NA,NA,NA,NA
1977, Mochila Para Altavoces Bluetooth Con Altavoces De 15 Vatios ,144.99,NA,0,3,12,12.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470938859-mochila-para-altavoces-bluetooth-con-altavoces-de-15-vatios-_JM,NA,NA,NA,NA,NA,#470938859,NA,NA,NA,NA,NA,NA
1978, Parlante Bazooka Recargable 25w Audiopro Puntostore 01017 ,24,NA,0,100,6,4.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PUNTOSTORECHILE,https://articulo.mercadolibre.cl/MLC-469229629-parlante-bazooka-recargable-25w-audiopro-puntostore-01017-_JM,NA,NA,NA,NA,NA,#469229629,NA,NA,25 W,NA,NA,Auxiliar
1979, Parlante Karaoke Pingüino Portátil Para Niños Negro ,29.99,49.990,2,10,6,4.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MACROTEL+STORE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=O3EvGXXBxA%2FaSJzlmajhZe%2FFwFlL6sPy9pV87PFdbyhOy3IJyzjRzrPgRhjiPapZf2ocNNaEmUe6aQvQDnHAikEm5ZXb0wuICSnoK7e4tUo9PlwkiKMZ4dChM%2BEFIYMp%2FmcgzWW%2BNUoEB4kirsk7gD7An1hagcSychfZgsC0DWdxH7GSzd4Bz45GgL1TpJlSwMqjrEND4MnLmwOQdf7uZGCZYoRknEm1DgIp3bqIrbmsSYH6LZ7vS3iEx8OiE0faGGgatqwQVh4ziqUf3vvy6jaPB2b%2B0Nt6sKxvSY84KiIoWH8s0IVL%2FXr5VNCtI55U%2Fkuw8IRSd56TmGS3gaFzdeChjEA5%2BXlHi0DzGrWQLlXoNdF7jmPawg3MKnJhBKdnWvxcfrJ%2BJjodEYnJdAjY31FtwFIN7wVwcxS8JK0QVm%2FNx9oKsCOAQo9sC%2BeDtlLlPTthUs814XSRwZlCrhcnitS%2B8%2F3AAA9RjxzbbwG3nN7OuG%2Fv0aj%2FQzMj%2BndZeqv9i%2F2uN1j3quJlfEyPqEexVKZF7bTJuKZOkoYOZCbEI8JFO0ASjKppwODDuA5F%2BMAXVn6aPjvqrhR%2FKNGBWprf%2B6Aie%2B%2FVxN93p8DGrtOZil16rw0%2F%2BKeFwLpxXuJrssoxz8HBY8pDTr3Yc0gYF9CAr9dj9tVrC8uayMVEU7xaDkJMZu2UqxqL%2FjBlqI3i3oLzJbMJgAxwYqiawszcQx5D35Duo3Em1OsYF5WCGPNlINiZAhMVdb9U%2BuWCGomcInbf5AVtWvGhhMAdVuWdt1QTALpnSFglWctmVhBkb5nRMLVpRtWR6jAcfP6mpheFFof2pjtD0xF8j53y5z3Taeye%2FlRozVLDGQFqOQrQs4lsXr9ozgjMaoRXDuyXQR0Fqm9Ou1Og5cCr4RoZNPZ%2BSecWTXYUUGfWDAA%2FCrfEY9uaQVp9HYxUP%2Fvh%2B5YVRXV6%2Bv%2BYlPHYdtftEToyah%2FLjYJYy%2F2LCwkrN2cMa%2BXw2aPutWE0yvdk%2FHf%2BvmXB8DFKtqPvF1f7lQlXhnEW8QDq84RUIwLZqU%2BvRhunxslYn7mJuzXKK0C3E9MNQRrBbUiSgeKHbdSxja8Ruh%2FzS%2BLoghM2LSabBNafUISFp0hcv%2FXE68nOOXIIRQBb1P%2B7YRspyi7HONBBIylMKIeC6rwgH2uxBDI8jRZdHp2vc3%2FEFgGC3tKQ41wErAPpn1RaDH1NGkiqSXDNJkwzgHZoXjR0fHyUDpqyyxqImaT%2Bln9XvoJgrynbeBddzR1zy1IBMngijX6PJpq5ce9sCjVySFRtAov26DvzsDVgCdQuH8NhPLT9iHYXWLgayQ40LvlDXDexvGaCmH6Zsv3n1B12QDJ4CnupgImKh%2Fo1iw9FhQ3gq%2BRN2WTRwJO6tY8L000nRAeJu1QygVI%2Fc24xrBV68QV0DdJ5fXEAsrp5JoZFXnZEh8uRuFVFCIvD%2B9VwvCbLuB4Ym0Bh%2BqjjWWPfaEiHg6ML3EbWSUPpGM1QEFxArEvaa2jFREbNeZ0oWsPiRs%2FJVKiyhIW5PFz4xO1zvWboluBA2wzdLW9Bi7Fbu2eApRu9pBI56nlsfveL4OMO6uhHHOXbtOPYOPkSfGPpOmro2nZp,NA,NA,NA,NA,NA,#455684047,Fiddler Kids,FDK-2014BK,NA,NA,NA,USB
1980," Parlante Bluetooth Portable , Soundcore Flare Wireless By ",89.834,NA,0,99,6,14.972,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-469253495-parlante-bluetooth-portable-soundcore-flare-wireless-by-_JM,NA,NA,NA,NA,NA,#469253495,NA,NA,NA,NA,NA,NA
1981, Jbl Xtreme Altavoz Inalámbrico Portátil Bluetooth... ,310.99,NA,0,9999,6,51.832,NA,Envío gratis a todo el país,NA,NA,5,4,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-447007519-jbl-xtreme-altavoz-inalambrico-portatil-bluetooth-_JM,4,0,0,0,0,#447007519,JBL,Xtreme,NA,NA,NA,NA
1982," Polk Audio Am6119-a Altavoz Woodbourne Inalámbrico, Color Bl ",611.99,NA,0,3,12,50.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470946160-polk-audio-am6119-a-altavoz-woodbourne-inalambrico-color-bl-_JM,NA,NA,NA,NA,NA,#470946160,Polk,NA,NA,NA,NA,NA
1983, Parlante Bluetooth Toshiba Ty-gc1000 High Resolution Google ,76.644,NA,0,99,6,12.774,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-469262109-parlante-bluetooth-toshiba-ty-gc1000-high-resolution-google-_JM,NA,NA,NA,NA,NA,#469262109,NA,NA,NA,NA,NA,NA
1984, Pack 2 Microfono Con Parlante Bluetooth Karaoke Inalambrico ,22.99,NA,2,506,6,3.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CUPOCLICKCHILE,https://articulo.mercadolibre.cl/MLC-467796164-pack-2-microfono-con-parlante-bluetooth-karaoke-inalambrico-_JM,NA,NA,NA,NA,NA,#467796164,NA,NA,NA,NA,NA,NA
1985, Parlante Portátil De Mesa Blaupunkt ,99.9,NA,0,3,6,16.650,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALOMEGALTDA,https://articulo.mercadolibre.cl/MLC-473730330-parlante-portatil-de-mesa-blaupunkt-_JM,NA,NA,NA,NA,NA,#473730330,NA,NA,NA,NA,NA,NA
1986, Pack 5 Parlante Inalámbrico Bluetooth Doble Speaker Estéreo ,40.99,NA,0,50,12,3.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DISPAROTIENDACL,https://articulo.mercadolibre.cl/MLC-476185237-pack-5-parlante-inalambrico-bluetooth-doble-speaker-estereo-_JM,NA,NA,NA,NA,NA,#476185237,NA,NA,NA,NA,NA,NA
1987, Parlante Portátil Jbl Alternativo ,15,NA,0,NA,12,1.250,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPERIOGAMERS+PE%C3%91AFLOR,https://articulo.mercadolibre.cl/MLC-477041060-parlante-portatil-jbl-alternativo-_JM,NA,NA,NA,NA,NA,#477041060,JBL,NA,NA,NA,NA,NA
1988, Mackie Cr4bt 4 Multimedia Monitor Par Con Bluetooth Y Acces ,294.99,NA,0,3,12,24.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-473482590-mackie-cr4bt-4-multimedia-monitor-par-con-bluetooth-y-acces-_JM,NA,NA,NA,NA,NA,#473482590,Mackie,NA,NA,NA,NA,NA
1989, Jbl Clip + Altavoz Portátil Bluetooth A Prueba De Salpicadur ,86.99,NA,0,3,12,7.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-456259468-jbl-clip-altavoz-portatil-bluetooth-a-prueba-de-salpicadur-_JM,NA,NA,NA,NA,NA,#456259468,JBL,NA,NA,NA,NA,NA
1990, Parlante Marshall Stanmore Airplay/bluetooth Multiroom Black ,419.99,NA,NA,NA,6,69.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/REIFSTORE?brandId=265,https://articulo.mercadolibre.cl/MLC-480536644-parlante-marshall-stanmore-airplaybluetooth-multiroom-black-_JM,NA,NA,NA,NA,NA,#480536644,NA,NA,NA,NA,NA,NA
1991, Marshall Parlante Woburn Bluetooth Crema / 12 Cuotas ,409.99,539.990,0,900,12,34.166,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-454077910-marshall-parlante-woburn-bluetooth-crema-12-cuotas-_JM,NA,NA,NA,NA,NA,#454077910,Marshall,Woburn,NA,NA,NA,NA
1992, Parlante Bluetooth Reserwa S With Bike Mount Ipx7 Waterproo ,23.881,NA,0,99,6,3.980,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480684750-parlante-bluetooth-reserwa-s-with-bike-mount-ipx7-waterproo-_JM,NA,NA,NA,NA,NA,#480684750,NA,NA,NA,NA,NA,NA
1993, Parlante Bluetooth Sony Srs-xb10 Portable Wireless (red) W/ ,89.834,NA,0,99,6,14.972,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480687457-parlante-bluetooth-sony-srs-xb10-portable-wireless-red-w-_JM,NA,NA,NA,NA,NA,#480687457,NA,NA,NA,NA,NA,NA
1994, Auriculares Bluetooth Ultraligeros Creative Sound Blaster Ja ,54.2,NA,0,100,6,9.033,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-474664339-auriculares-bluetooth-ultraligeros-creative-sound-blaster-ja-_JM,NA,NA,NA,NA,NA,#474664339,Soundbot,NA,NA,NA,NA,NA
1995, Funda Protectora De Bolsa De Altavoz Para Jbl Flip 4 Altavoz ,2.177,NA,0,199,12,181,NA,NA,NA,NA,5,3,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-474595909-funda-protectora-de-bolsa-de-altavoz-para-jbl-flip-4-altavoz-_JM,3,0,0,0,0,#474595909,JBL,Flip 4,16 W,62 g,Activo,NA
