search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Peso,Color,Conectores de entrada
1160, Parlante Activo Recargable Ailiang Uf 3512 Dt Usb Bluetooth ,59,NA,0,20,18 cuotas,121.31,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TIO+JUAMPA,https://articulo.mercadolibre.com.uy/MLU-456420578-parlante-activo-recargable-ailiang-uf-3512-dt-usb-bluetooth-_JM#position=47&type=item&tracking_id=6e173496-f10e-4ad3-8509-4d396bcadfaf,NA,NA,NA,NA,NA,#456420578,AiLiang,NA,NA,NA,NA,NA,NA,Entrada para Micrófono
1161, Parlantes Klip Xtreme Kws-651 2.1 Bluetooth 60w Rms Usb Sd ,109,NA,0,100,18 cuotas,224.12,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-464620694-parlantes-klip-xtreme-kws-651-21-bluetooth-60w-rms-usb-sd-_JM#position=48&type=item&tracking_id=6e173496-f10e-4ad3-8509-4d396bcadfaf,NA,NA,NA,NA,NA,#464620694,Xtreme,NA,NA,NA,NA,NA,NA,NA
1162, Parlante Portatil Bluetooth Jbl Go2 Zonalaptop ,1999,NA,0,10,18 cuotas,111.06,NA,Envío a todo el país,NA,NA,4.8,235,http://perfil.mercadolibre.com.uy/ZONALAPTOP+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463520247-parlante-portatil-bluetooth-jbl-go2-zonalaptop-_JM#position=49&type=item&tracking_id=6e173496-f10e-4ad3-8509-4d396bcadfaf,198,32,2,2,0,#463520247,JBL,NA,GO 2,3 W,Activo,NA,Rojo,USB
1163, Parlante Activo Top Digital Tn15 Usb Sd Bluetooth Luces Led ,198,290,NA,315,18 cuotas,407.93,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LIBRERIASDELLITORALSA?brandId=564,https://articulo.mercadolibre.com.uy/MLU-458527531-parlante-activo-top-digital-tn15-usb-sd-bluetooth-luces-led-_JM#position=50&type=item&tracking_id=6e173496-f10e-4ad3-8509-4d396bcadfaf,NA,NA,NA,NA,NA,#458527531,NA,NA,NA,NA,NA,21.5 kg,NA,Entrada para Micrófono
1164, Parlante Activo Xion Audio Profesional 10 X 2 Microfono Led ,499,NA,0,9999,18 cuotas,1.026.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRESERVI+PASO,https://articulo.mercadolibre.com.uy/MLU-459764653-parlante-activo-xion-audio-profesional-10-x-2-microfono-led-_JM#position=51&type=item&tracking_id=6e173496-f10e-4ad3-8509-4d396bcadfaf,NA,NA,NA,NA,NA,#459764653,Xion,NA,NA,NA,NA,NA,NA,NA
1165, Parlante Portátil Jbl Go 2 Bluetooth ,56,NA,NA,28,18 cuotas,115.14,NA,Envío a todo el país,NA,NA,4.8,235,http://perfil.mercadolibre.com.uy/LIBRERIASDELLITORALSA?brandId=564,https://articulo.mercadolibre.com.uy/MLU-465421956-parlante-portatil-jbl-go-2-bluetooth-_JM#position=52&type=item&tracking_id=6e173496-f10e-4ad3-8509-4d396bcadfaf,198,32,2,2,0,#465421956,JBL,GO,GO 2,3 W,Activo,184 g,NA,NA
1166, Parlantes Jvc N 527 Bu Megastore Virtual ,229,NA,0,NA,18 cuotas,470.85,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGASTORE_VIRTUAL,https://articulo.mercadolibre.com.uy/MLU-460328933-parlantes-jvc-n-527-bu-megastore-virtual-_JM#position=53&type=item&tracking_id=6e173496-f10e-4ad3-8509-4d396bcadfaf,NA,NA,NA,NA,NA,#460328933,NA,NA,NA,30 W,NA,NA,NA,NA
1167, Micrófono Karaoke Bluetooth Inalámbrico Parlante Usb- Sertel ,690,NA,9,35,18 cuotas,38.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SERTEL_SHOP,https://articulo.mercadolibre.com.uy/MLU-456785954-microfono-karaoke-bluetooth-inalambrico-parlante-usb-sertel-_JM#position=1&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#456785954,Knup,NA,KP-537BT,NA,NA,NA,"Rosado, oro, negro.",NA
1168, Parlante Ledstar Caja Activa 8 Encontrala En Nario Hogar ,99,NA,0,3,18 cuotas,203.55,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FATIMA+NARIO,https://articulo.mercadolibre.com.uy/MLU-450620020-parlante-ledstar-caja-activa-8-encontrala-en-nario-hogar-_JM#position=2&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#450620020,Ledstar,NA,NA,NA,NA,NA,NA,NA
1169, Parlante Portátil Aiwa Aw-hd200bt Bluetooth Usb Amv ,69,NA,0,10,18 cuotas,141.87,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-461794215-parlante-portatil-aiwa-aw-hd200bt-bluetooth-usb-amv-_JM#position=3&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#461794215,Aiwa,NA,NA,NA,NA,NA,Negro,NA
1170, Parlante Portatil Bluetooth Logitech Wonderboom Envio Gratis ,91,NA,0,10000,18 cuotas,187.11,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-455819955-parlante-portatil-bluetooth-logitech-wonderboom-envio-gratis-_JM#position=4&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#455819955,Logitech,NA,NA,NA,NA,NA,NA,NA
1171, Parlante Inteligente Amazon Echo Dot 2da Asistente Bluethoot ,65,NA,0,10,18 cuotas,133.65,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-463648561-parlante-inteligente-amazon-echo-dot-2da-asistente-bluethoot-_JM#position=5&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#463648561,Amazon,NA,NA,NA,NA,NA,NA,NA
1172, Parlante Bluetooth Portatil Xtech Floyd Celular iPhone Febo ,700,NA,0,99999,18 cuotas,38.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-462037589-parlante-bluetooth-portatil-xtech-floyd-celular-iphone-febo-_JM#position=6&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#462037589,NA,NA,NA,3 W,NA,5.1 oz,Negro,NA
1173, Parlante Portatil Jbl Boombox Bluetooth 2x30 Watts ,31426,NA,0,99,18 cuotas,1.745.89,NA,Envío a todo el país,NA,NA,4.2,5,http://perfil.mercadolibre.com.uy/SIRIOURU,https://articulo.mercadolibre.com.uy/MLU-462194408-parlante-portatil-jbl-boombox-bluetooth-2x30-watts-_JM#position=7&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,3,0,2,0,0,#462194408,JBL,NA,Boombox,NA,Activo,5.25 kg,Negro,NA
1174, Parlantes Edifier 2.0 R1080bt En Madera Bluetooth Negro Mfsh ,4385,NA,0,5,18 cuotas,243.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-465182011-parlantes-edifier-20-r1080bt-en-madera-bluetooth-negro-mfsh-_JM#position=8&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#465182011,Edifier,NA,NA,NA,NA,NA,NA,NA
1175, Parlante Bluetooth Radio Retro ,2200,NA,NA,6,18 cuotas,122.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MISPETATES?brandId=425,https://articulo.mercadolibre.com.uy/MLU-464852470-parlante-bluetooth-radio-retro-_JM#position=9&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#464852470,NA,NA,NA,NA,NA,NA,NA,NA
1176, Parlante Portatil Bluetooth Usb Sd Display Ldstar Mp3 Usb Fm ,31,33,8,5,18 cuotas,63.74,NA,Retiro gratis en tienda del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-452007266-parlante-portatil-bluetooth-usb-sd-display-ldstar-mp3-usb-fm-_JM#position=10&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#452007266,Ledstar,NA,NA,NA,NA,30 kg,NA,NA
1177, Parlante Bluetooth Para Hogar Excelente Sonido | Caribesur ® ,550,NA,0,10,18 cuotas,30.56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CARIBE+SUR,https://articulo.mercadolibre.com.uy/MLU-461793723-parlante-bluetooth-para-hogar-excelente-sonido-caribesur--_JM#position=11&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#461793723,NA,NA,NA,NA,NA,NA,NA,NA
1178," Parlante/bafle Portátil 12p ,batería, Micrófono, Etc - Baiz! ",122,NA,0,30,18 cuotas,250.85,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BAIZ+ELECTRONICA,https://articulo.mercadolibre.com.uy/MLU-463173973-parlantebafle-portatil-12p-bateria-microfono-etc-baiz-_JM#position=12&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#463173973,NA,NA,NA,NA,NA,NA,Negro,NA
1179, Parlante Portatil Jbl Charge 4 Bluetooth Rojo Dcshop ,226,NA,0,99,18 cuotas,465.40,NA,Envío gratis a todo el país,NA,NA,4.6,27,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-463061550-parlante-portatil-jbl-charge-4-bluetooth-rojo-dcshop-_JM#position=13&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,20,6,0,0,1,#463061550,JBL,NA,Charge 4,30 W,Activo,0.96 kg,Rojo,NA
1180, Bose Soundtouch 10 Parlante Wireless 10w ,399,NA,1,NA,18 cuotas,820.39,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALIRICOURDANETA,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=ScP5DYCCSwsGo9J8p4qRBQCdwRTTxZO2vKGwyUtXDLYbuTHyeNXxIrOn7hG4XxJijd3D3BcO71Drg%2FKwLNr%2FoLTzpRbUVDEaYDd4vzWOPgte4%2FOdh6GWseJ4ZUBjBSAWqUxZSFTyaJ0b79p%2BohltGYznOleBqxPPVjnD1SRdpjT5jq5weoPru78ZvbE7V%2F2J2k39SA6oBgEfswXzwprtdjZ7t9Dzmc%2FUex%2B3ZNuE4Co3FGn11sAW8l3Bu6YSeO9GYDDfigGbpjb8frYXqdJwDAOtBsQrPAF416H%2FoDryEt6T%2F68X7vwMoPRHbwNkkLihJE42Z1QkjCfnd7NWyYZMoh2bHfqkCFI4QjdIJmPFxDn1PKJuI660SgR2ZU%2BJzTTF9GLqI8O%2Bvm5a2AJaQHjJBJqqxYbSfiHITU5eUQORV1MngES%2BowE60E93mKtpwOHJy0vEm%2BqDjs84TO9WShJ5jmCLun89m9HmYg8WSrY1wuL41zuxt%2BYKpFddJ3VlXRYCzQk9%2BOI13ay1S5JCkGUHeyG63Q5zGEXLL4q6CCc4tXlrH5Hdw0gySt43gfve4wwCA1GduPY3LPuZA%2BiJc2sz%2FbxYrlL%2Fu3gCkBHFncPw7afLbXJXoPB3ys84CW36nlGoP6g5A9UDyzxinLh0E%2F1wcR4U15CS%2FnuIZvyWscN708VtnZc98F4zVwyttOLs4NM08wwmWQtNw9nsDc7050tbRWVj1rcHrbRGWYdb08oRSa%2BwwC3XDTrM65%2BlYjrlJfQutF5ngPbmaoy2tOYWRor5f%2BqipAfntMhWlRUOLaqGE1AiN0cGRGOJ2N%2BQQJYLjfUgc7ziqfjfuI%2BOH1tSMmG%2FaZnCUywJoBtJ00LD3OyS%2FC9AkEWLunjxY84A%2BZdPMpg7Y7ltHGjgRQ0flFcB2koSE66lHhevy4j5b6qbdswA3cSqsy8RxgAVeKzbRDLF1PXq5znywyTBLG3RUts1WXfCquBcxX7iFDFNaOqITL4xZewIarOwLVkXwECJiUNyKWvrWJF1GPDamNnOSiu5oK6vI4EJWQUlB3165VJtHjJbFlj1zpcTZiy%2Ffln0qwp4a4nj%2BXRP3k8iDJ2EKNGIDGmCUM0kt1V4h21E2M3hdHDtz21lXtnus%2BtRgiP7oVwAaadX10yZ6cpPX4YmNCbkH3Tfw9ajTUisBCcZAKHizoEFPXm1N0zFA5CGTW7VVx%2F29tLNrvI6Le7FRoNKL%2BXs%2BArCg4lrYQmqFe2t9GIsDxMn0ahAwoHdXw%2BotSyNJ2XM9J0aAgfF%2BQao1PpKIu3JSQUlSOoOi1M%2FQkYGhz1l2qUuvCJ2kck8GRQQ6ka46PGTFoBBhHgAkxt8Cas5gQWqnCBAaEiPQ5VBC8cgvFg9wStLwxVvgZ1glvNpTRtqGV0P1MaceSB0BRTUcKoPZeWtsxwjpPk7hNm19z%2FFQW8fEauht2aIsZdezc%2F7d1keWs0KVAJaaijeEkcRyHA8ul%2Fx5heOGkiSt%2F0r%2FZzA%2B%2Bnv9Y%2FDYxWugXm7s%2BrW%2BYHvxgRID4Sue3H2EPfWogAxsAOfBnpbCE8%2Ft7HdAZCYFdlH1cUnQ%2BMhWnTYdjVuT43lG3xaTxVmGI1KbCC9%2BoSj6%2Bl6jU4KCdyJZIyguymy6fdYR2XVcPm9qgfaaaP5cg9GrQnqbNMrptrb6Gwyiy4KR%2BQUIfGeSmgVlE88B7fxZEP1TSKSYb%2F3yB2HML%2FZjoiE1pFcXAzJ1UCy3vI8DdgFpFRwA7g2RLQuO3iLPoYR5ClGia4rOryMcC2XklwkKI0QbrLjxWLh2%2FhTisPjONlkeerVDQ%3D%3D,NA,NA,NA,NA,NA,#451973925,Bose,SoundTouch,10,10 W,Activo,NA,NA,USB
1181, Parlante Portable Punktal 2500w Dcshop ,55,NA,0,99,18 cuotas,114.40,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-463055741-parlante-portable-punktal-2500w-dcshop-_JM#position=15&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#463055741,Punktal,NA,NA,NA,NA,NA,NA,NA
1182, Parlante Bluetooth Music Box B2 Rojo - Encontralo.shop - ,29,NA,0,10,18 cuotas,59.63,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://articulo.mercadolibre.com.uy/MLU-447775087-parlante-bluetooth-music-box-b2-rojo-encontraloshop--_JM#position=16&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#447775087,Energy Sistem,Music Box,Box B2,6 W,NA,NA,NA,NA
1183, Parlante Sharp Gx-bt7 Bluetooth Usb Nfc 20w Rms Aux ,165,NA,2,NA,18 cuotas,339.26,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-445752215-parlante-sharp-gx-bt7-bluetooth-usb-nfc-20w-rms-aux-_JM#position=17&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#445752215,NA,NA,NA,NA,NA,NA,NA,NA
1184, Parlante Portable Jbl Go2 Bluetooth 3w Color Champagne ,41,NA,0,100,18 cuotas,84.30,NA,Envío a todo el país,NA,NA,4.8,235,http://perfil.mercadolibre.com.uy/DEACOSRL,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=TwyN0NOq5oFWnkHUw5A%2BrefQoRk7gPmSnvA7MW0fPEHgjDgSOnlZhLgggdiN4H3%2FZKUDMK9IB98tj2c%2FXV9ZkAP%2Fgdh0YrEumcrsQbR2alnmZsp%2BjGfBNh3inBSUnX5OdF3Nf%2BE1M6U%2BYu5SmAFFKhSp3zgKl8q20TO8CtTLtm2GpfDLPhcJMa7e6OZrrkZ10T2koRD0f7B3iZsQASBBakFPv%2ByofQdfKXz6nSXyABg7415InHBQ%2FOMosq%2Fv7NE8vc2yZfj5aGBqAfjqBIKSUmw5LWxjZvTSuAY4zuIpD58c6Ty5kxLB%2FDVLeNoAP1kjaPmQUziTLD4RBpUyoBwVhvOHzrkxmcn6iO47A9B%2F4meWdQgpE4odSiY3VRtYSfnAxy4UjRZEq1KAAQa8vqp%2B3tANTTfSffiOLk7KX5XblUZgcMIB4sgc6xIZI%2Bmz%2BT8YcWMmz%2BXY%2F8lBfuv5ZQ%2BM62h8oYIZ80LAXl4PmzDjeb5dgc6Sw5sliF878pLrRumQ%2FLeF2W0cz8moTxjNj6GOy5hOo2Fc%2BhtB8pxc45AJ0sHWJq5d067mEwIvMufeYb2ZibvJLYwNjL5zircjkLZUCwzuS9QdvjCkdAWdbFGPcE8kViH%2BA%2BK%2BilakdWQkwcfb20%2B2TL1tPh%2FOeTQoj6MeeBLDhNnag50iuSDk%2Fj0122NJUKZS%2FercZb8S8PszsgPulriTzJ%2FoHLMhgJ7K7Q09IeRdgchG5dFvb%2FJB5q6NmAqUVoroYD77vBPxF4er5Yv8txq6jDurCifCrYG1aHv98iig9NMpb1AYBteqLtZ%2FBEtc6KnCRPLTvkJ49bXso96xXdc3QeBTMe53JZFzIwqVKgn7F4%2F6WoZ1cyX49D8r4MBwrVylkiXk1%2FoKDsDPMPG7X00%2Fxr7F3B%2BCHGfeg%2Bl%2BMVURFYqghkc%2FQtFjRfzgsDlMMoZ1jWkdPqOVfPmToNroh9zZeqHbFKw7nj8fyrZ8M7fHpybD928qchxdhYihQC5Ql9XND5MihIBhm%2BQVvUta7eGDkpMN6PavQN9bn8N2SB7keyvoP5Iqml4GBkZ9c7u%2BV0BNvgD%2Fgvn408oZer7Vvu76VdZE%2FDMqEwq4MuJR2gR05UD5e5Ydt1hOHQ%2FN7SMJAGibcmBLGElisB2SCh9YjsLBeh%2BlD%2FgT7FMkkVzO0lUMUKztT4VTC%2BjAdYg%2B5is%2FkGSQ8zJyP4wRamP5vN30ADiio82TpXgnzXaEa7k5PPKAZY23vQZCUVCoSFhReDYJfIRvLJIK%2BV8a2de%2BIkSMcYy2VAMpORP7IXvSkaR6r0AOCIHAgtFp2gTTjjhdLuxWp844dUl%2Brz9BCxH%2Fql0x6JfllLa1RJhxwTcwdbNRjpaE3BVBy11Tf9KEeMhioA%2B%2B3NqBEwGkEmAGLIg12M1WXcHjiBZ4JSNAq3e8NSRSOueNpveiIbnMoos%2BoFVV0%2FiSZ63aSrkqXf4rz0VGTqIx3RsoY0kisfmQEaVycW486Bd0y1DlGg22d7EzbgRgozkc3I3RSpbLB5FDMrwczxRsoP4KnRUyfuN5W2uY6esCWclIRuMHrGz6jIA%2BkJMA6r%2FYBoNr4zLsTm8WJuouwgQMtZdhZklJ%2F0HvB1YTHyFskFzu2AvpKkOrvLlC0gosVjaY9PCN%2FhGlomFWQ3y5I0xPN3gWiaTL5023U0ZjVS8n6CeP2uYCphuI0Om0BrYe%2FG5mBWBmns6bobHuqfLV5Yb%2FfwfsD4bRR2z57VPIU%2B7HNFcaZ3zjJLS95tY78hLxtq9GEk6lqGTl6ULQS46UCnmTUDxTcf1iQPDznjGHyddzArl1UE348gdJcdYK,198,32,2,2,0,#464615835,JBL,NA,GO 2,3 W,Activo,184 g,NA,NA
1185, Trust Ur 21216 Parlante Bluetooth Fiesta Pro 60w Mfshop 1 Añ ,7499,NA,0,5,18 cuotas,416.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-455548831-trust-ur-21216-parlante-bluetooth-fiesta-pro-60w-mfshop-1-an-_JM#position=19&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#455548831,Trust,NA,NA,60 W,NA,NA,NA,NA
1186, Parlante Portatil Jbl Flip 4 Bluetooth Gris ,5250,NA,0,5,18 cuotas,291.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-451745720-parlante-portatil-jbl-flip-4-bluetooth-gris-_JM#position=20&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#451745720,JBL,Flip,Altavoces,16 W,Activo,515 g,NA,NA
1187, Sistema De Parlantes Profesional Activo 12000w Pmpo Xt66-1 ,12198,NA,0,6,18 cuotas,677.71,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-450307649-sistema-de-parlantes-profesional-activo-12000w-pmpo-xt66-1-_JM#position=21&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#450307649,Xion,NA,Genérico,NA,NA,NA,NA,NA
1188, Parlante Multimedia G1188 R01-5 Circuit ,418,NA,0,50,18 cuotas,23.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-455846844-parlante-multimedia-g1188-r01-5-circuit-_JM#position=22&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#455846844,NA,NA,NA,NA,NA,150 g,NA,USB
1189, Parlante 15 Artec Bluetooth Usb Rca Futuro21 Dimm ,149,NA,5,49,18 cuotas,306.36,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-444684259-parlante-15-artec-bluetooth-usb-rca-futuro21-dimm-_JM#position=23&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#444684259,NA,NA,NA,NA,NA,NA,NA,NA
1190, Kolke - Parlante Round Plus Con Subwoofer 250 Watts - Kpb-21 ,159,NA,0,1,18 cuotas,326.92,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AUDIO-TOTAL,https://articulo.mercadolibre.com.uy/MLU-464615883-kolke-parlante-round-plus-con-subwoofer-250-watts-kpb-21-_JM#position=24&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#464615883,Kolke,NA,KP-127,250 W,NA,NA,NA,NA
1191, Parlante Activo 4' Led Bluetooth Sd Usb Aux Fm Karaoke ® ,1690,NA,0,50,18 cuotas,93.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-455852355-parlante-activo-4-led-bluetooth-sd-usb-aux-fm-karaoke--_JM#position=25&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#455852355,NA,NA,NA,9 W,NA,NA,NA,NA
1192, Parlante Portatil Bluetooth Jbl Link 10 ,249,NA,0,999,18 cuotas,511.97,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URU_WOOFER,https://articulo.mercadolibre.com.uy/MLU-453743868-parlante-portatil-bluetooth-jbl-link-10-_JM#position=26&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#453743868,JBL,Link Series,Link 10,16 W,Activo,710 g,NA,NA
1193, Sistema De Parlantes Profesional Activo 38000w Pmpo Xt88-2 ,22150,NA,0,9,18 cuotas,1.230.56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-450307656-sistema-de-parlantes-profesional-activo-38000w-pmpo-xt88-2-_JM#position=27&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#450307656,Xion,NA,Genérico,NA,NA,NA,NA,NA
1194, Parlante Portable Kts 895 Tipo Valija Usb Sd Fm Bluetooth ,1599,1999,0,NA,18 cuotas,88.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/UNIVERSO+BINARIO,https://articulo.mercadolibre.com.uy/MLU-464307411-parlante-portable-kts-895-tipo-valija-usb-sd-fm-bluetooth-_JM#position=28&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#464307411,NA,NA,NA,NA,NA,NA,Roja,NA
1195, Parlante Portátil Sony Srs-xb10 Amarillo C/bluetooth Plan B ,68,NA,0,10,18 cuotas,139.82,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PLANB-ALTERNATIVAPERFECTA,https://articulo.mercadolibre.com.uy/MLU-457779358-parlante-portatil-sony-srs-xb10-amarillo-cbluetooth-plan-b-_JM#position=29&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#457779358,Sony,EXTRA BASS,SRS-XB10,NA,Activo,260 g,NA,NA
1196, Parlantes T&v Bluetooth Vertrag Blanco 32w Rms ,187,NA,0,4,18 cuotas,386.30,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECH-UY,https://articulo.mercadolibre.com.uy/MLU-451129857-parlantes-tv-bluetooth-vertrag-blanco-32w-rms-_JM#position=30&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#451129857,NA,NA,NA,NA,NA,NA,NA,NA
1197, Parlante Bluetooth Portatil Con Micrófono Xtech Usb Aux ,2325,2450,0,99999,18 cuotas,129.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-464452431-parlante-bluetooth-portatil-con-microfono-xtech-usb-aux-_JM#position=31&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,NA,NA,NA,NA,NA,#464452431,Xtech,NA,XTS-700,40 W,NA,2.12 kg,NA,NA
1198, Parlante Portatil Jbl Charge 3 Bluetooth Verde Agua ,7699,NA,0,7,18 cuotas,427.72,NA,Envío a todo el país,NA,NA,4.7,29,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-458338291-parlante-portatil-jbl-charge-3-bluetooth-verde-agua-_JM#position=32&type=item&tracking_id=25e96554-8d79-43a3-b407-708c76d46511,21,6,2,0,0,#458338291,JBL,NA,Charge 3,20 W,Pasivo,0.8 kg,NA,NA
