search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso,Tipo de fechamento,Certificado de segurança,Usos recomendados,Posição da ventilação
27, Capacete Aberto New Liberty 3 Moto Motociclista Promoção ,129,NA,1259,32,12x,12.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,65,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-976930467-capacete-moto-feminino-pro-tork-788-preto-fosco-rosa-_JM?searchVariation=20790341181,48,13,2,1,1,#976930467,"Rosa,Amarelo,Azul,Cinza,Laranja,Rosa,Rosa-escuro,Vermelho","58,60",Pro Tork,Evolution G4,Pro Neon,Integral,NA,NA,NA,NA,Unissex,NA,NA,NA,NA,NA
28, Capacete Moto Cross Pro Tork Preto Mxpro Trilha + Óculos 788 ,98,NA,364,1547,12x,8.24,NA,Envio para todo o país,NA,NA,4.4,2154,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108206634-capacete-moto-fechado-r8-viseira-fum-pro-tork-rosa-_JM?searchVariation=27938281942,1430,407,183,63,71,#1108206634,"Rosa,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29, Capacete Moto Mixs Fokker Storm Fundo Preto Fosco Lançamento ,103,NA,371,1245,12x,9.93,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2154,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-1147317465-capacete-moto-fechado-protork-r8-integral-c-viseira-iridium-_JM?searchVariation=30661951867,1430,407,183,63,71,#1147317465,"Azul-escuro,Amarelo,Azul-claro,Azul-escuro,Laranja,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,1200 g,NA,NA,NA,NA
30, 2 Capacetes Aberto New Liberty 3 Moto Oferta Promoção ,65,NA,403,121,12x,6.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1448,https://perfil.mercadolivre.com.br/CMC+RIDERS,https://produto.mercadolivre.com.br/MLB-1130342691-capacete-pro-tork-new-liberty-three-3-moto-motoqueiro-motobo-_JM?searchVariation=29629708493,1082,249,88,12,17,#1130342691,"Preto-fosco,Azul,Branco,Prata,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,CAPACETE,New Liberty 3,Cross,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31, Capacete Sm Moto Pro Tork Sport Moto 788 Marino Automático ,90,NA,958,30,12x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2154,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-917557595-capacete-moto-pro-tork-viseira-r8-fechado-promoco-_JM?searchVariation=17757880686,1430,407,183,63,71,#917557595,Vermelho,"56,58,60",Pro Tork,LIberty R8,R8,Integral,NA,NA,NA,NA,Unissex,NA,NA,NA,NA,NA
32, Capacete Pro Tork Moto Evolution Nos ,59,NA,1091,2493,10x,5.90,NA,Envio para todo o país,NA,NA,4.6,1448,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-836050871-capacete-moto-aberto-new-liberty-3-pro-tork-_JM?searchVariation=15942556351,1082,249,88,12,17,#836050871,"Vermelho,Amarelo,Azul,Branco,Prateado,Preto,Rosa,Vermelho","56,58,60",Pro Tork,Capacetes,New Liberty 3,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
33, Capacete De Moto Pro Tork New Liberty Four 4 Preto Fosco ,59,NA,505,86,10x,6.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,810,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-1008373865-capacete-sm-moto-pro-tork-sport-moto-788-marino-automatico-_JM?searchVariation=22726180496,487,191,90,22,20,#1008373865,Vermelho,"56,58,60",Pro Tork,SPORT MOTO,788,Integral,NA,NA,ABS,NA,NA,1.04 g,NA,NA,NA,NA
34, Capacete Moto Jet 3 Articulado Escamoteavel Robocop Varios ,169,NA,207,67,12x,14.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,60,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-854437166-capacete-moto-ebf-feminino-cross-fechado-varias-cores-e-tamx-_JM?searchVariation=25530772440,48,6,4,0,1,#854437166,Preto - Rosa,"56,58,60",EBF,Motard,Motard Fada,Integral,Simple,NA,ABS,Adultos,Feminino,NA,NA,NA,NA,NA
35, Capacete Pro Tork Fechado Automatico Sport Moto 788 ,159,NA,238,112,12x,15.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,247,https://perfil.mercadolivre.com.br/EMPORIUM+LIVRE,https://produto.mercadolivre.com.br/MLB-1193560008-capacete-moto-cross-pro-tork-preto-mxpro-trilha-oculos-788-_JM?searchVariation=34009613384,180,45,15,2,5,#1193560008,Preto,"58,60",Pro Tork,NA,Libety Mx Cross,Cross,NA,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
36, Capacete Ls2 Ff358 Velvet Capacete Moto 4 Estrelas Sharp ,166,NA,543,130,12x,15.96,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1740,https://perfil.mercadolivre.com.br/EMPORIUM+MINEIRO,https://produto.mercadolivre.com.br/MLB-1092152051-capacete-moto-jet-3-articulado-escamoteavel-robocop-varios-_JM?searchVariation=26926657801,1256,338,93,23,29,#1092152051,Cinza-claro,"58,60",Pro Tork,V-Pro Jet 3,V PRO,Escamoteável,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
37, Capacete Moto Aberto Pro Tork New Liberty 3 Three ,149,NA,1480,1,12x,12.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,226,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798271820-capacete-moto-ebf-articuladoescamoteavel-robocop-varios-tc-_JM?searchVariation=25735834139,148,46,18,6,8,#798271820,"Preto-brilhante,Preto-fosco","56,60",EBF,Robocop,EBF E08,Aberto,Simple,NA,ABS,Adultos,Unissex,1.8 kg,NA,NA,NA,NA
38, Capacete Sport Moto Automatico Protork Preto Fosco Promoção ,399,NA,211,1,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,21,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-702919658-capacete-moto-axxis-by-mt-skull-caveira-preto-fosco-_JM?searchVariation=32770177145,18,2,1,0,0,#702919658,Preto - Skull Fosco,62,Axxis,Axxis,Eagle,Integral,Simple,NA,ABS,Adultos,Unissex,1430 g,Micrométrico,Inmetro,NA,NA
39, Capacete Moto Fechado R8 Viseira Fumê Pro Tork Prata ,99,NA,177,25,12x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798336971-capacete-moto-ebf-aberto-unissex-varias-corestamanho-_JM?searchVariation=27796449325,4,0,0,0,0,#798336971,Preto-brilho - Rosa,"56,58,60",EBF,Thunder Open,Mandala,Aberto,Simple,NA,ABS,Adultos,Unissex,1.4 kg,NA,NA,NA,NA
40, Capacete Moto New Liberty Four Pro Tork R8 Fechado ,66,NA,172,21,12x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,4,https://perfil.mercadolivre.com.br/VEGASMIX,https://produto.mercadolivre.com.br/MLB-1181903476-capacete-protork-coquinho-moto-custom-couro-boulevard-harley-_JM?searchVariation=33198145839,1,3,0,0,0,#1181903476,Preto,UNICO,Pro Tork,NA,Coquinho,Aberto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41, Capacete Moto Pro Tork Viseira R8 Fechado Promoção ,185,NA,372,14,12x,15.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,15,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-803341736-capacete-moto-fechado-ebf-masculino-varias-corestamanhos-_JM?searchVariation=27796982381,9,4,1,0,1,#803341736,"Branco - Azul e Vermelho,Branco - Azul e Vermelho,Preto-fosco - Amarelo,Preto-fosco - Azul e Vermelho,Preto-fosco - Prata,Preto-fosco - Rosa,Preto-fosco - Verde e Vermelho,Preto-fosco - Vermelho","56,58,60,61",EBF,EOX,Frost,Aberto,Simple,NA,NA,Adultos,Unissex,1400 kg,NA,NA,NA,NA
42, Capacete Moto Axxis By Mt Skull Caveira Preto Fosco ,499,NA,131,23,12x,41.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,10,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-695499537-capacete-ls2-ff358-velvet-capacete-moto-4-estrelas-sharp-_JM?searchVariation=39285895946,7,2,0,0,1,#695499537,Vermelho,"56,58,60,61",LS2,FF358,FF358,Integral,Simple,NA,ABS,Adultos,Unissex,1400 g,Micrométrico,Inmetro,NA,NA
43, Capacete Moto Cross C/ Viseira Pro Tork Várias Cores/tamanho ,57,NA,1163,809,10x,6.52,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,1538,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-976779410-capacete-de-moto-pro-tork-new-liberty-four-4-preto-fosco-_JM?searchVariation=21592696088,1027,322,138,31,20,#976779410,"Preto-fosco,Azul,Branco,Cinza claro,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,New Liberty,New Liberty Four,Integral,NA,Material ABS,Casco injetado em ABS,Adultos,Unissex,NA,NA,NA,NA,NA
44, Capacete De Moto Retro Branco Azul Pro Tork Vintage ,60,NA,363,2012,12x,5.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,810,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-1008562468-capacete-sport-moto-automatico-protork-preto-fosco-promoco-_JM?searchVariation=22736325021,487,191,90,22,20,#1008562468,"Preto-fosco,Amarelo,Azul,Branco,Plata,Preto,Preto-fosco,Preto/Cinza,Preto/Rosa,Preto/Verde,Preto/Vermelho,Rosa,Vermelho","56,58,60",Pro Tork,sm 788,Sport Moto,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
45, Capacete Moto Aberto Pro Tork New Liberty 3 Three ,119,NA,215,187,12x,11.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2154,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-1187002364-capacete-moto-tork-r8-viseira-azul-rede-elastica-touca-_JM?searchVariation=33550143589,1430,407,183,63,71,#1187002364,"Amarelo,Azul,Azul-claro,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,NA,R8,Integral,NA,NA,NA,NA,NA,1200 g,NA,NA,NA,NA
46, Capacete Aberto New Liberty 3 Moto Promoção Relâmpago ,129,NA,264,81,12x,10.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,6,https://perfil.mercadolivre.com.br/JN.MOTOS,https://produto.mercadolivre.com.br/MLB-1122944031-capacete-moto-new-liberty-four-pro-tork-r8-fechado-_JM?searchVariation=29027404207,4,1,1,0,0,#1122944031,"Verde,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Capacete,R8,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47, Capacete Moto Feminino Axxis Eagle Lady Catrina Vermelho ,199,NA,323,2616,12x,16.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,654,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1182548689-capacete-moto-cross-c-viseira-pro-tork-varias-corestamanho-_JM?searchVariation=33240848583,479,99,44,17,15,#1182548689,"Azul,Amarelo,Azul,Bordô,Cinza,Laranja,Verde,Vermelho","56,58,60",Pro Tork,NA,Adventure,Cross,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48, Capacete Masculino Moto Protork Preto Fosco Lançamentos !!! ,167,NA,561,27,12x,16.06,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1740,https://perfil.mercadolivre.com.br/LOI+BRASIL,https://produto.mercadolivre.com.br/MLB-1071360789-capacete-moto-protork-escamoteavel-robocop-v-pro-jet-3-loi-_JM?searchVariation=29556830528,1256,338,93,23,29,#1071360789,Azul,"58,60",Pro Tork,V-Pro,Jet 3,Integral,NA,forração antialérgica.,Injetado Polímero ABS de alto impacto virgem,Adultos,Unissex,1.63 kg,NA,NA,NA,NA
49, Capacete Moto P/ Mulher Fechado Rosa Com Viseira Espelhada ,57,NA,69,6,10x,6.59,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798872313-capacete-moto-ebf-shield-solid-diversos-tamanhos-e-cores-_JM?searchVariation=31963346637,2,0,0,0,0,#798872313,Vermelho,"56,60",EBF,Shield,Shield,Aberto,Simple,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
50, Capacete Moto Tork R8 + Viseira Azul + Rede Elástica *touca ,130,NA,260,5,12x,10.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,10,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798245069-capacete-moto-ebf-fechado-new-spark-flash-varias-corestaman-_JM?searchVariation=28781552221,10,0,0,0,0,#798245069,Preto-fosco - Rosa,"56,58,60",EBF,New Spark,Flash,Aberto,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
51, Capacete Moto Feminino Pro Tork 788 Preto Fosco Rosa ,120,NA,167,12,12x,11.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2154,https://perfil.mercadolivre.com.br/LOI+BRASIL,https://produto.mercadolivre.com.br/MLB-1162752461-capacete-moto-protork-r8-fechado-viseira-espelhada-loi-_JM?searchVariation=39731421955,1430,407,183,63,71,#1162752461,Verde,"58,60",Pro Tork,R8,R8,Integral,NA,injetado em polímero abs de alto impacto virgem,"espumas de memória para melhor absorção de impacto e conforto, tecidos nylon em pluma anti alérgicos e com alta resistência abrasiva",Adultos,Unissex,1.27 kg,Micrométrico,Inmetro,Urbano,Superior
52, Capacete De Moto Evolution Fechado Preto Pro Tork G6 Pro ,59,NA,754,2095,10x,5.99,NA,Envio para todo o país,NA,NA,4.6,1210,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-884032408-capacete-moto-aberto-liberty-pro-tork-preto-fosco-_JM?searchVariation=22016996409,871,230,76,13,20,#884032408,"Preto-fosco,Amarelo,Azul,Branco,Prata,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,Capacetes,Liberty,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
53, Capacete Moto Mixs Fokker Storm Fosco Ou Brilhante 2019 ,134,NA,901,2527,12x,11.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,48,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-969334380-capacete-pro-tork-moto-evolution-nos-_JM,41,3,3,0,1,#969334380,Dourado (City),"56,58,60",Pro Tork,Capacete,Nos,Integral,Simple,Nylon Pluma,ABS,Adultos,Unissex,1.47 kg,NA,NA,NA,NA
54, Capacete Axxis Snake Preto Vermelho Brilho Capacete Moto ,60,NA,363,2012,12x,5.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,810,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-1008562468-capacete-sport-moto-automatico-protork-preto-fosco-promoco-_JM?searchVariation=22736325021,487,191,90,22,20,#1008562468,"Preto-fosco,Amarelo,Azul,Branco,Plata,Preto,Preto-fosco,Preto/Cinza,Preto/Rosa,Preto/Verde,Preto/Vermelho,Rosa,Vermelho","56,58,60",Pro Tork,sm 788,Sport Moto,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
55, Capacete Moto Fechado R8 Viseira Fumê Pro Tork Prata ,283,NA,83,1592,12x,23.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,383,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-1176757891-capacete-de-moto-peels-mirage-techride-varias-cores-_JM?searchVariation=32802089706,269,64,33,12,5,#1176757891,Preto chumbo,"60 - G,56 - P,58 - M,61 - GG",Peels,NA,Techride,Integral,NA,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
56, Capacete Protork Coquinho Moto Custom Couro Boulevard Harley ,159,NA,83,48,12x,13.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,78,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-1133297836-capacete-moto-mixs-fokker-storm-fosco-ou-brilhante-2019-_JM?searchVariation=31513588498,58,8,7,4,1,#1133297836,"Clique na cor desejada,Azul com Vermelho Brilhante,Azul com Vermelho Fosco,Clique na cor desejada,Preto com Amarelo Brilhante,Preto com Amarelo Fosco,Preto com Azul Brilhante,Preto com Azul Fosco,Preto com Grafite Brilhante,Preto com Grafite Fosco,Preto com Laranja Brilhante,Preto com Laranja Fosco,Preto com Rosa Brilhante,Preto com Rosa Fosco,Preto com Verde Brilhante,Preto com Verde Fosco,Preto com Vermelho Brilhante,Preto com Vermelho Fosco","56,58,60,62,TAMANHOS DISPONÍVEIS",Mixs,Fokker,Mixs Fokker Storm,Cross,Simple,Isopor interno com aletas para absorção e dissipação de choque;,Casco construído em resina termoplástica ABS de alto impacto;,Adultos,Unissex,1.6 kg,NA,NA,NA,NA
57, Capacete Moto Protork Attack Escamoteável Robocop Articulado ,129,NA,993,160,12x,10.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2154,https://perfil.mercadolivre.com.br/VENDASFREEMARKET,https://produto.mercadolivre.com.br/MLB-1113502603-capacete-moto-p-mulher-fechado-rosa-r8-viseira-espelhada-_JM?searchVariation=28363602226,1430,407,183,63,71,#1113502603,Viseira Cromada,"56,58,60",Pro Tork,R8,R8,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
58, Capacete Moto Ebf Fechado Unissex Varias Cores/tamanho ,139,NA,153,167,12x,13.31,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,503,https://perfil.mercadolivre.com.br/EMPORIUM+LIVRE,https://produto.mercadolivre.com.br/MLB-984241492-capacete-masculino-moto-protork-preto-fosco-lancamentos--_JM?searchVariation=34393861254,356,88,37,6,16,#984241492,"Limit Azul,Limit Vermelho,Pro Cinza-claro,Pro Rosa,Pro Vermelho,Racing Laranja,Racing Rosa","56,58,60",Pro Tork,Evolution G6,Evolution G6,Integral,Simple,NA,Casco injetado em ABS,Adultos,Unissex,NA,NA,NA,NA,NA
59, Capacete Moto Mixs Gladiator Escamoteavel Robocop Articulado ,129,NA,434,125,12x,12.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,16,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-942694177-capacete-moto-masculino-feminino-pro-tork-788-g6-fosco-_JM?searchVariation=22690508179,15,1,0,0,0,#942694177,"Preto/Vermelho,Amarelo racing,Azul eagle,Azul/Preto,Cinza-fosco,EAGLE AMARELO,Gris Rosa,Laranja Factory,Laranja racing,Preto/Vermelho,Rosa Pro Neon,Rosa preto fosco,vermelho pro neon","56,58,60",Pro Tork,Evolution G6,788,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
60, Capacete Moto Mixs Fokker Storm Fosco Ou Brilhante 2019 ,132,NA,560,1490,12x,12.71,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2154,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-917311676-capacete-moto-fechado-r8-protork-top-touca-viseira-fume-_JM?searchVariation=17748339319,1430,407,183,63,71,#917311676,"Azul-escuro,Amarelo,Azul-claro,Azul-escuro,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Capacetes,R8,Integral,NA,NA,ABS,NA,NA,1200 g,NA,NA,NA,NA
61, Capacete Tipo Sanmarino Masculino Feminino 56/58/60 Pro Tork ,65,NA,11,1489,12x,6.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,35,https://perfil.mercadolivre.com.br/A.T+STORE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=aeV9fJ7nfTlenQW9QWgs4d402JKTdvc581Bh8nRZsPoW3aGJZ6iRMD4SS2bM%2BX%2BWHi0z%2BTY6eEugit%2BP4G5%2B3EruuVinYB97OS1DecqLGShQYdGrQmCvqJRUgJ5BIvtE9Husbi4rN21M%2Bkxi%2BYhDzEGcv4u4Q%2F5h3sYIZqfRzQG0GTTx%2Fm10q9McupgWwVPdOGcjFcWUEMM0VEpJH6%2F4WR1kFnbhD2nsqotAWh%2FJxOGD4SrNUBGFoOGux3c7ymt86qTudEXE3klazWyoVIs2OTC13xmlY4%2FTWREe0YhuX4ZWlP3v6CBxWBocV82UzIx9l3tgzzkz%2Fe%2F1JSGos8qYcZ2FjCK%2BqZEQ2km64HMC9YL7hbNbVrnsURiNZ1b6TIauyP4pV9INAS76uygMhTOH4cW1q1Fbg%2Bf9p3gO2teiGIXk2YVQxY4h6x5XqumK03VI6H%2FzKBMsNRrv4WwtJto%2B3E2tR5blWWcj0HIOjc8ADBDmpktedVH28lA7Sug1sq8Kvm8RICryhvVEv0rlC9x1GCk5MPbKjJPwA83hcQznFoYBJML6sNjS98qD0p4Pw6gat776nvu5yRs9oNRiB4x9rtltKGCh3S%2Bvk2mIg7GC7%2BejhZ8M9M3l7Exw65wWYY9x2OyzZFJMLVb6F2QWWtnVqPiNOC4uTWDXF7qKAKVocK9X6Lad1c%2Fo2XMTBbWn4wiJ3guYahgD1Np8ExK8vJK%2FyzX8De8r6mCsJOlb9oZuYWx4mR2ZH1qDus24t87fVTQ1IdNR6ImLJslf0%2BWF8j%2FnGmF3WBWeJFHcfOjnms76KNJ11%2BxM33Cx2bU7Cn1KJ26xcH29DJjrx8WmC8MJC1an4cK6sjpkzn3GhDEEzPILxjZj6sSrQsyDJ5ElbIg3q%2BL4CgFyvxXAt2NrKeDGuJe5X%2Bw3G15utygbwngj6%2Ffjwpkra9s%2BxMugofO9vj7iW643sMiCPI%2BJPqvmVwbhYkVsnVaEJ73CvuOnlCYJzHZqVXNv0%2BamK7MKpUOUP8ap5y3g%2FDhTsJOXkyNXHzWPklC2pOj3E8CzkyHUiSB7wUBa4Yur%2F1qQxPxoDPoYIQLds%2B3uPj2AnEr361k%2BTdSq7wgYQEgGdAnS5zQKKR%2BLN%2FOpt3gPf9DE7TDDZeI6cV7zUKDqQ1SyGNYqDjAht1QporxGhfE%2B0i1Hpo4toBOaIcSIWuheNM51dV6%2FjMhGD6SsOK5BaukUmlKMd6cVkmZWM7x%2FJ9G1u9U4rtcjLYLL5apP2ov%2BkafJGjaoXkUJfkm2NTMcyydPrx%2FQas1O0rQMwJdDgXbZYYldJeX4EyYZEm%2FoB62pH94lfNTZaauxqDIkK%2F5YeVMytETZfNv9EN8U8bOKG6VsqMHhjoAxsJOdc81IB%2FMQzVtJJz4Nnz7Ca3axSNIwuPWYU%2FcQmhvwxZUxrZGlBufAmLMYohF26RdAUY4odFO%2FsIRO9PND0adk0l1ZaUy66U0DkMpP8URBEtVvXxtzACIu%2Fh%2F8%2FOOHuyixkPAMrQAGEgO99veYlBY6YYncPVFhvb9rHFqEBpMvRg7RnFaJ53mj9xQ2T6D0h2jf4uhPv1P4anlwfzaDgKyRdpED7KdOkmtY7Ow%2FkmVZanff919wjHY%2FbTOV7m8dqHtmkqs%2BQsnE142%2FgNQtOr5x7ni71vTeHirbuDLPnwQ68ozvEdEw4eqxaI4c8ErGPs%2FMMojQOx%2FgBVqigg8W00x%2Bwh%2FsuRvGlL2XJgTgMa02aR5vDVg8K0e62i4Zwv1mTwsMdH0gBhzmnPCI%2F0VCdZ8lhn%2B%2FetYNVLcYWRmrJ5%2FhbmCmu35qjSrY1ozVNTKm%2Bp1mpKtVXZrMMjXL2Ox6lWuXB9NPOI7Ye0qaYaSr9f7QSjeMuYt2My%2Bb0gs9v2cU9GFOP9yfD7IqjMuD%2BjM%2FuRE2lrspvYJQ700J9%2F6KhzzpAYpp,21,5,7,0,2,#1281300205,Preto,"56,58,60",Pro Tork,NA,Sport Moto,Integral,Simple,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
62, Capacete Moto Feminino Axxis Eagle Lady Catrina Vermelho ,119,NA,215,187,12x,11.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2154,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-1187002364-capacete-moto-tork-r8-viseira-azul-rede-elastica-touca-_JM?searchVariation=33550143589,1430,407,183,63,71,#1187002364,"Amarelo,Azul,Azul-claro,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,NA,R8,Integral,NA,NA,NA,NA,NA,1200 g,NA,NA,NA,NA
63, Capacete Moto Aberto C/oculos Solar Ebf Varias Cores/tamanho ,149,NA,125,20,12x,14.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,78,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-1128417774-capacete-moto-mixs-fokker-storm-fosco-ou-brilhante-_JM?searchVariation=31512411066,58,8,7,4,1,#1128417774,"Clique na cor desejada,Azul com Vermelho Fosco,Azul com vermelho Brilhante,Clique na cor desejada,Preto com Amarelo  Brilhante,Preto com Amarelo Fosco,Preto com Azul Brilhante,Preto com Azul Fosco,Preto com Grafite Brilhante,Preto com Grafite Fosco,Preto com Laranja Brilhante,Preto com Laranja Fosco,Preto com Rosa Brilhante,Preto com Rosa Fosco,Preto com Verde Brilhante,Preto com Verde Fosco,Preto com Vermelho Brilhante,Preto com Vermelho Fosco","56,58,60,62",Mixs,Capacete,Fokker Storm,Aberto,Simple,NA,ABS,Adultos,Unissex,1.6 kg,CINTA JUGULAR,Inmetro,NA,ENTRADAS DE AR SUPERIOR E FRONTAL
