search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Formato,Marca,Modelo,Color
44, Auriculares Inalámbricos Ledstar Fm Y Entrada Para Micro Sd ,15,NA,60,1140,18 cuotas,32.60,NA,Entrega a acordar con el vendedor,NA,NA,5,5,http://perfil.mercadolibre.com.uy/LSTURUGUAY,https://articulo.mercadolibre.com.uy/MLU-457587326-auriculares-inalambricos-ledstar-fm-y-entrada-para-micro-sd-_JM,5,0,0,0,0,#457587326,NA,NA,NA,NA
45, Huawei P30 Lite 6' 128/4gb + Regalo + Auriculares + Lámina ,386,NA,72,99,18 cuotas,791.30,NA,Envío a todo el país,NA,NA,4.7,54,http://perfil.mercadolibre.com.uy/PRECIOSMIAMI,https://articulo.mercadolibre.com.uy/MLU-461643878-huawei-p30-lite-6-1284gb-regalo-auriculares-lamina-_JM,40,14,0,0,0,#461643878,NA,Huawei,P30 lite Dual SIM,NA
46, Auriculares Bluetooth Manos Libre Deporte iPhone Android ,18,NA,63,19,18 cuotas,36.90,NA,Envío a todo el país,NA,NA,4.5,8,http://perfil.mercadolibre.com.uy/LIDERTEK+SRL,https://articulo.mercadolibre.com.uy/MLU-450309766-auriculares-bluetooth-manos-libre-deporte-iphone-android-_JM,4,4,0,0,0,#450309766,Sin Vincha,LiderTek,No Aplica,NA
47, Auricular Manos Libres Bluetooth Celulares Sony Samsung Lg ® ,178,NA,260,5000,18 cuotas,9.89,NA,Envío a todo el país,NA,NA,4.2,14,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443612911-auricular-manos-libres-bluetooth-celulares-sony-samsung-lg--_JM,7,4,2,1,0,#443612911,NA,NA,NA,NA
48," Auricular Bluetooth Xo, Divino! ",750,NA,7,8,18 cuotas,41.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MASTERCASE+CO,https://articulo.mercadolibre.com.uy/MLU-456702481-auricular-bluetooth-xo-divino-_JM,NA,NA,NA,NA,NA,#456702481,NA,Apple,NA,Roja
49, Auriculares Audifono Jbl Yx010 Bluetooth Envió Gratis!!! ,1150,NA,16,84,18 cuotas,63.89,NA,Envío gratis a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-457763186-auriculares-audifono-jbl-yx010-bluetooth-envio-gratis-_JM,1,1,0,0,0,#457763186,Con Vincha,foco led 50 w,NA,NA
50, Auriculares Bluetooth Stereo Manos Libres Correr Deportes ® ,330,NA,688,5000,18 cuotas,18.33,NA,Envío a todo el país,NA,NA,3.8,33,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-442753000-auriculares-bluetooth-stereo-manos-libres-correr-deportes--_JM,15,6,7,1,4,#442753000,NA,NA,NA,NA
51, Auriculares Tipo Earpods Bluetooth Stereo iPhone Compatible® ,290,NA,63,5000,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,4.3,9,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-454091156-auriculares-tipo-earpods-bluetooth-stereo-iphone-compatible-_JM,7,0,0,2,0,#454091156,NA,NA,NA,NA
52, Auricular Bluetooth Estilo iPhone Inalambricos Cod. I7tws - ,510,NA,11,4,18 cuotas,28.33,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/URUGUAYKIDS,https://articulo.mercadolibre.com.uy/MLU-457446473-auricular-bluetooth-estilo-iphone-inalambricos-cod-i7tws--_JM,1,1,0,0,0,#457446473,NA,NA,NA,NA
53, Auricular Manos Libres Bluetooth Klip Xtreme Celular iPhone ,385,NA,40,99959,18 cuotas,21.39,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-445275033-auricular-manos-libres-bluetooth-klip-xtreme-celular-iphone-_JM,4,0,1,0,0,#445275033,NA,NA,NA,NA
54, Auriculares Jbl 600bt Manos Libres Bluetooth Inalámbricos ,4590,NA,9,4992,18 cuotas,255.00,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-459203603-auriculares-jbl-600bt-manos-libres-bluetooth-inalambricos-_JM,1,0,0,0,0,#459203603,Con Vincha,JBL,NA,NA
55, Auriculares De iPhone Lightning Bluetooth Con Cable - Sertel ,490,NA,19,17,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,1,1,http://perfil.mercadolibre.com.uy/SERTEL_SHOP,https://articulo.mercadolibre.com.uy/MLU-455738899-auriculares-de-iphone-lightning-bluetooth-con-cable-sertel-_JM,0,0,0,0,1,#455738899,NA,Apple,NA,NA
56, Auriculares Bluetooh Magneticos Con Manos Libres ,289,NA,21,29,18 cuotas,16.06,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-464140169-auriculares-bluetooh-magneticos-con-manos-libres-_JM,2,0,0,0,0,#464140169,NA,NA,NA,NA
57, Auriculares Bluetooth Compatibles iPhone-android - Tecnológi ,650,NA,162,9,18 cuotas,36.11,NA,Envío a todo el país,NA,NA,3.7,17,http://perfil.mercadolibre.com.uy/TECNOLOGICO.UY,https://articulo.mercadolibre.com.uy/MLU-455155315-auriculares-bluetooth-compatibles-iphone-android-tecnologi-_JM,7,3,4,1,2,#455155315,NA,Tecnológico,NA,NA
58, Auriculares Manos Libres Sin Cable iPhone Samsung AirPods ® ,587,NA,10,40,18 cuotas,32.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-456547610-auriculares-manos-libres-sin-cable-iphone-samsung-airpods--_JM,NA,NA,NA,NA,NA,#456547610,NA,Samsung,NA,NA
59, Auricular Manos Libres Inalámbrico Bluetooth iPhone Samsung® ,347,NA,69,624,18 cuotas,19.28,NA,Envío a todo el país,NA,NA,3,4,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-453896126-auricular-manos-libres-inalambrico-bluetooth-iphone-samsung-_JM,1,1,0,1,1,#453896126,Con Vincha,NA,NA,NA
60, Auriculares Bluetooth Deportivos Jbl Endurance Diginet ,79,NA,13,9987,18 cuotas,161.95,NA,Envío gratis a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-461617807-auriculares-bluetooth-deportivos-jbl-endurance-diginet-_JM,1,0,0,0,0,#461617807,Sin Vincha,JBL,NA,NA
61, Auriculares Inalámbricos Bluetooth Tipo AirPods I9s Tws - Pm ,35,NA,2,48,18 cuotas,71.75,NA,Envío a todo el país,NA,NA,4,51,http://perfil.mercadolibre.com.uy/PRECIOSMIAMI,https://articulo.mercadolibre.com.uy/MLU-465594879-auriculares-inalambricos-bluetooth-tipo-airpods-i9s-tws-pm-_JM,21,17,9,1,3,#465594879,In-ear,Apple,I9S TWS,NA
62, Auricular Bluetooth Manos Libres Kolke Con Mic Oferta Loi ,197,NA,169,947,18 cuotas,10.94,NA,Envío a todo el país,NA,NA,4.2,11,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-453030564-auricular-bluetooth-manos-libres-kolke-con-mic-oferta-loi-_JM,8,1,0,0,2,#453030564,NA,Kolke,NA,NA
63, Auricular Inalambrico Jbl Mdr-xb650bt Extra Bass Bluetooth ,870,NA,27,73,18 cuotas,48.33,NA,Entrega a acordar con el vendedor,NA,NA,3.5,6,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-457761722-auricular-inalambrico-jbl-mdr-xb650bt-extra-bass-bluetooth-_JM,2,1,1,2,0,#457761722,Con Vincha,JBL,MDR-XB650BT,NA
64, Auriculares Bluetooth Inalámbricos Tipo Airpod Base De Carga ,427,NA,218,4,18 cuotas,23.72,NA,Envío a todo el país,NA,NA,3.4,13,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-453085472-auriculares-bluetooth-inalambricos-tipo-airpod-base-de-carga-_JM,5,3,1,0,4,#453085472,NA,NA,NA,NA
65, Auricular Único (1) Inalámbrico Bluetooth AirPods +cargador ,245,NA,61,36,18 cuotas,13.61,NA,Envío a todo el país,NA,NA,3.3,6,http://perfil.mercadolibre.com.uy/IMPRESIONANTE+-KUSA,https://articulo.mercadolibre.com.uy/MLU-457359885-auricular-unico-1-inalambrico-bluetooth-airpods-cargador-_JM,2,1,1,1,1,#457359885,Sin Vincha,NA,NA,NA
66, Auriculares Inalámbricos Stereo Bluetooth Manos Libres Verde ,299,NA,90,36,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,3.5,12,http://perfil.mercadolibre.com.uy/MLCENTERUY?brandId=511,https://articulo.mercadolibre.com.uy/MLU-445189276-auriculares-inalambricos-stereo-bluetooth-manos-libres-verde-_JM,3,3,4,1,1,#445189276,NA,NA,NA,NA
67, Auriculares Audifono Jbl Yx010 Bluetooth Envió Gratis!!! ,1150,NA,16,84,18 cuotas,63.89,NA,Envío gratis a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=y%2B0PKb%2FaEiRtmVy4TZIrpmXnqbBDzvIBWvyXHJgtWA68RrdhGglsCdEHkWO0zk8AblYKLQ%2BsPYS2QcdBEf%2FFm3AvYu0XsRLBiA0iFKcP3eYOxVxkyXDBzUprGGTolj4Z6fQ5c6QsytVKNaq9XXh70TdfffvE4XpHIPITban3UjB4pWh%2FToYbdPW5XEYTKryfQA94Rk8hUQ4FtFL0kpT%2BcUGxLvNtwpLoRbCY1XCowexRegZIOQkeUHVKOgE7Z3aQFLu2NkZyYDhC4F4XvhblVg%2FNWF%2BzmG%2BynSTYFNDsQr%2BXhZS2BdJ4uXyW%2B31ioW2aYBz%2BSiRTdcbWnKErbndTrdUfUzLrwuO597UAth7HpOKiyv2Q7b81jGLNxClbhF9ewd%2FvFoowFMJkFMsVUqSXC4%2FFKirdKqnT5TMpHG5ssnn04LOskWawrqPs4qGMUQkscYYJ%2B%2BvlWHWbFGVQ1SHNgluPeWVKHniyJ3uG1R5BeDCf8k4jGbz6j4GRxQgVYQmNm9z6JCru27hU3xJwnFlQFYnNcfmPwfGwfhbFUird4aHyJKP7mYYQjFO8rLLgTqmMG6jQEEeKA%2BeLRKDVr1o%2FRFK7YQq3gAW%2FIb3gz8QTbH2uKUl5cNULKewBUXxfuko2S1cRSlu%2FBlgoEtkse35Erah2LLdSTtPBcpFRNQprXG74AZ3HmMBD5vz4cYj2HNfDeWi1VdeBoajVaOSgTxl4VBO4SC0XMFsRQXqf7H7%2B29Lxo0Y%2B2Vm%2FZioDxj1mjEKEjCoHZguUdICak0YlbmDEjNnDaiGyFbqdvwgrkxIhrIEXf0fCYufN%2B18nD7fMkXGSAckJzVM%2ByaBsW2iCcoBb%2BGVHuMHlKH2vY3W1hJHSWTpG9LP%2B311Cm8vXlNpXEdq9Q40QMVgWmlfsXK%2F%2BwXaCZuE8shlsBJPzyLRB66dt0%2BR2rZJZW3BZOR%2BnJECABL1kKzNEAAV%2FWeQ2PBI4YDuvFHr1UlKdv%2FH8zbbjSKvsDf%2F1uCXkHZi1f96xYlQVDZLQ4RhrrfCYXRy5xyzYcmVGebWWOxgDo1sbphrkOcDmQDpOh%2FEiufytOXV2EJPJEnKfD1shWHz54xX5jwrwRvLvyfdZpw6Vk6UmniUwdty1Z2lOdEUb8R82pqFZx5Nvlk3xZ91dNsQJhkrU8C%2B1YSXQYyoze%2FWZQtKjOIMu4QFj%2BR2Fm0pvGdCUoLqA%2BF2kynB1KGprKk5kqd1ZNO362Y0F5lk4b1%2BEQ9Oa%2FLBZpPjJSIaMKi%2B6q8jZ3%2BgEijk1YIEsPUsYGdMufe1BHAwYCa8%2FTvjfkD68Ory0NG6j9pXJWhZSLmzi8TsKlHZpz8X6MWo7fGu7Osj3ovu9IB7PphwkevA1UQAWuoGYtum%2B5d4Kv2d9woOba5qpX81OMTMCRDq5y9guEBKLF6uJziHYQOv41momFHonT8R41A6dC4b4D0cQHoXJWHGy9JvyYATW3dbFktV%2FUaWq4S5UIaCGoz99jef3eJvCfiHmYNdAt9bsGX4WAmDFs6sT5pDhjpyc%2B%2Bdlw1A5CerdMVrVFKLLjIcqRCLB7Od07BLORHwK7zORRu1vBYPFe%2Bl5fDnqqvdqAzemYGYAjvqoHlTAvyZHq7m6hczRMwQAwdJxny9hwartLYsR1SCdJdvKynEFyiSPdjuLkgGxyo%2FQX%2Bbcv0KatT2u1fWuqML4n91fwl63mUoHU4gUEs4%3D,1,1,0,0,0,#457763186,Con Vincha,foco led 50 w,NA,NA
68, Auricular Manos Libres Bluetooth Wireless Headset Fifo ,470,NA,16,99983,18 cuotas,26.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-458438753-auricular-manos-libres-bluetooth-wireless-headset-fifo-_JM,NA,NA,NA,NA,NA,#458438753,NA,NA,NA,NA
69, Audífonos Inalámbricos C/bluetooth Cancela Ruido Impermeabl. ,1837,NA,3,100,18 cuotas,102.06,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457806220-audifonos-inalambricos-cbluetooth-cancela-ruido-impermeabl-_JM,NA,NA,NA,NA,NA,#457806220,NA,My smart life Products,690996688285,NA
70, Auriculares Inalambricos Tws I7s Bluetooth iPhone Android ,679,NA,61,2,18 cuotas,37.72,NA,Entrega a acordar con el vendedor,NA,NA,4.7,7,http://perfil.mercadolibre.com.uy/INFORAMA10,https://articulo.mercadolibre.com.uy/MLU-456098728-auriculares-inalambricos-tws-i7s-bluetooth-iphone-android-_JM,5,2,0,0,0,#456098728,Sin Vincha,NA,NA,NA
71, Auriculares Energy Sistem Sport 1 Bluetooth - Netpc ,29,NA,11,9,18 cuotas,59.45,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/NETPC+URUGUAY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=WnJ2pwxc73EmLSHgXPqp99PSMnrZH1gkP5cpq9145IHZ0Xafy6U0%2F3xHMh776DhKhzemFEnI%2BkBOIqZzfekKmI55DikTUCTTqSKsh%2Fxo4wFezLvaHidAKSYk6BgGNCxuzFYUc9GlCUkxz3E3w3y13%2BuAe15W6sFza%2Bkv69z0Bj0%2Bbc%2FPMd%2ByTpplfmpoDD3QM2vJQ5WbNviup9iMMwldFFR0M3nNQl5wDKT7OfXNph2bE04B8or%2F4oxkBx2lFqTmV6hXjNGc9S4E6Pnvn5ceKEGiu0Yl9eaL0C%2BoUdjqBCx%2BYKByY4%2Fy6LTUqrdBp13OKhmmpZL62Qqe6%2Bm6pDPFrXR2YTWESTLcAt%2FvPOWIvrFeTkSGJJCNMtzWjgux8V4GAH25938lD%2FPeHhvGjuzGmXBIl2gQIGStKiHV1lIwxdNAg6EaS6NNSRUXo94HsjWDpYtj0KK2rz0hIuRYNe%2B7coU%2B2XB2jHFA9fcwBsqJuj8wBbpvBa74ZYLznpGz81uPfyUcuGAaGS4KwJFegrHRKLf7ofBwIg80Mm%2BjKi3IFdD2iMw%2BHkEsf8WLMAuu40drku15%2BNEAGqNHWVavA0zs%2FcCi8uCcVBQsOWwSY9pg%2FgWggqAuG2cZIMHGvJNrJ7QhRzFtE97KoEwWvIt%2BeOAjh5UjsTcuF%2F951NaUrJ4MrgS3eaP86bp2w5nRnReZzfRJ9z9vrI4awOeNkFRcAuJbVJO4LxUbUD%2FKfmqnreQ7QS7NgBZPr%2BFgllARKsPISVmW6WRs2F03Ncv2sgWCNvPs5xkPo6T6tN%2BAGNYh5rWgyvj5m5zUMB7hRzecKswrAT%2BryMIL4IDn42epc0QwWySHCJU9bTznr%2BulY5fgCgsdpHUoVe%2F7HxsR%2FDzA0VS5QhjhrAmK17%2F4PjNsJx71AhamRpsBzrTzaf3700u6OQREFmedLkg785idhDnk1lTqAssNQBR7S758uPp8EFttcxIKQpNCwSmxUzIyVZHm0Ohg5P%2FYRZSI49DFrM02kTO3JbWGXINp8%2BeTZqflgzVXzkXuKI4A7npgHi7pI3YrDDFjhIKs7w4pIRckfyql25cz%2FLjU1NT1asiSEKSqvfh%2ByhfFJKkDrDJYS%2B9vJnSgL9ER2XEP%2BYXyvkoAViVzj4%2FZfQPzxw2n9%2Bu1TgxQruJE2pEgb%2BCC%2Fzds0IhC2%2B301HwsZF8w1AUCsNLhWABY89my2a7tTDFfBQrrbV%2B0gkAxm5XW9y4BQ2eCS%2BZcn1ncbJ0kqtlzoL7NDqrLbGsYOEq1PqM4epioJjUWz%2BqkLzWm7f5LiAswXvI7OObRNdLPN2zbnKvwIm%2BKKDaguvzlTRw26SunrV8v3gbzhkx6CWcFCXPjITRg2rkgaIgBQAnlPfmGowpz8LvuMmZz5bk1kPzcMHMFTLaKEaf41VMtr61hXfTzzpjEcqjuFi0eREoBJixD2h8pM9V05DwlvbOET7KFHVhuSBuMJ%2FggKMl6r7eJpzXOZgC0MG3iBA9qz95e5HXnNMulyma08eQgwn%2BTY6wHagY8fimlFRwJKxJZNctXyay%2Fbb9qu%2FVc4JCIJ%2FHWtWEiv7j5F7QB3gkkqTbS2VXaX7it1yc4pdMIUXEVPo9G2SzAseHQ5zDHBEbGx%2FBHH0dzEiZoKkajhupHbFJI3lebLMFkH693kTInCrlyrRDoYOvZKClCcAlHp8ClZanMrXznxg%3D%3D,0,1,0,0,0,#463786472,Sin Vincha,Energy Sistem,NA,NA
72, Auriculares Bluetooth Simil AirPods iPhone + Caja De Carga ,790,NA,1,99,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,4,51,http://perfil.mercadolibre.com.uy/NICO+AMOBLAMIENTOS,https://articulo.mercadolibre.com.uy/MLU-465568874-auriculares-bluetooth-simil-airpods-iphone-caja-de-carga-_JM,21,17,9,1,3,#465568874,NA,Apple,NA,NA
73, Auriculares Bluetooth Vincha Energy Sistem + Envios Gratis ,39,NA,16,9984,18 cuotas,79.95,NA,Envío gratis a todo el país,NA,NA,4.3,3,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-458891234-auriculares-bluetooth-vincha-energy-sistem-envios-gratis-_JM,2,0,1,0,0,#458891234,Con Vincha,Energy Sistem,NA,NA
74, Auriculares Manos Libres Bluetooth Auto Y Moto ®tecnocell Uy ,347,NA,9,991,18 cuotas,19.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-452512648-auriculares-manos-libres-bluetooth-auto-y-moto-tecnocell-uy-_JM,NA,NA,NA,NA,NA,#452512648,NA,NA,NA,Negro
75, iPhone 7 Original 32gb Garantia + Auriculares Inalambricos ,349,NA,89,4,18 cuotas,715.45,NA,Envío a todo el país,NA,NA,4.5,124,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-457348604-iphone-7-original-32gb-garantia-auriculares-inalambricos-_JM,86,26,7,4,1,#457348604,NA,Apple,iPhone 7,NA
76, Auriculares Con Microfono Inalámbricos Bluetooth ®tecnocell ,690,NA,4,NA,18 cuotas,38.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-457833509-auriculares-con-microfono-inalambricos-bluetooth-tecnocell-_JM,NA,NA,NA,NA,NA,#457833509,NA,NA,NA,NA
77, Auriculares Inalámbricos - AirPods Apple En Stock - Garantía ,299,NA,8,92,18 cuotas,612.95,NA,Entrega a acordar con el vendedor,NA,NA,4,51,http://perfil.mercadolibre.com.uy/MERCADO-WEB-UY,https://articulo.mercadolibre.com.uy/MLU-449630629-auriculares-inalambricos-airpods-apple-en-stock-garantia-_JM,21,17,9,1,3,#449630629,NA,Apple,AirPods,NA
78, Auriculares Energy Sistem Sport 1 Bluetooth - Netpc ,29,NA,11,9,18 cuotas,59.45,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/NETPC+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463786472-auriculares-energy-sistem-sport-1-bluetooth-netpc-_JM,0,1,0,0,0,#463786472,Sin Vincha,Energy Sistem,NA,NA
79, Auriculares Bluetooth Stereo Para Celulares iPhone + Bolso ® ,350,NA,30,3989,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,3.5,2,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-445778790-auriculares-bluetooth-stereo-para-celulares-iphone-bolso--_JM,0,1,1,0,0,#445778790,NA,NA,NA,NA
80, Audífono Auricular Bluetooth Sony Rosado Envió Gratis! ,1050,NA,13,87,18 cuotas,58.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-455333877-audifono-auricular-bluetooth-sony-rosado-envio-gratis-_JM,NA,NA,NA,NA,NA,#455333877,Con Vincha,NA,NA,NA
81, Auriculares Inalambricos Earphones 1 Energy Sistem Oy ,1129,NA,15,17,18 cuotas,62.72,NA,Envío a todo el país,NA,NA,3,5,http://perfil.mercadolibre.com.uy/OFERTAYA+UY,https://articulo.mercadolibre.com.uy/MLU-450846557-auriculares-inalambricos-earphones-1-energy-sistem-oy-_JM,2,0,0,2,1,#450846557,In-ear,Energy Sistem,Earphone 1,NA
82, Auriculares Deportivo Imantados Bluetooth ,240,NA,61,89,18 cuotas,13.33,NA,Entrega a acordar con el vendedor,NA,NA,3.6,5,http://perfil.mercadolibre.com.uy/UNAGANGAUY.COM,https://articulo.mercadolibre.com.uy/MLU-458335027-auriculares-deportivo-imantados-bluetooth-_JM,2,1,1,0,1,#458335027,NA,NA,NA,NA
83, Auriculares Bluetooth Similar AirPods! + Centro De Carga ,699,NA,3,997,18 cuotas,38.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GRPRO,https://articulo.mercadolibre.com.uy/MLU-457312376-auriculares-bluetooth-similar-airpods-centro-de-carga-_JM,NA,NA,NA,NA,NA,#457312376,In-ear,Apple,AirPods,Blanco
84, Auriculares Manos Libres Bluetooth Deportivos V3.0 Kolke ® ,399,NA,119,657,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,3.2,10,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-452512600-auriculares-manos-libres-bluetooth-deportivos-v30-kolke--_JM,2,2,3,2,1,#452512600,Con Vincha,Kolke,NA,NA
85, Mini Auricular S530 V4.1 Bluetooth Universal Varios Colores ,490,NA,4,100,18 cuotas,27.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/KYRSALON,https://articulo.mercadolibre.com.uy/MLU-462219684-mini-auricular-s530-v41-bluetooth-universal-varios-colores-_JM,NA,NA,NA,NA,NA,#462219684,NA,NA,NA,NA
86, Auriculares Deportivos Inalámbricos Bluetooth Manos Libres ,280,NA,70,92,18 cuotas,15.56,NA,Entrega a acordar con el vendedor,NA,NA,4.3,11,http://perfil.mercadolibre.com.uy/UNAGANGAUY.COM,https://articulo.mercadolibre.com.uy/MLU-458039556-auriculares-deportivos-inalambricos-bluetooth-manos-libres-_JM,6,4,0,0,1,#458039556,Sin Vincha,NA,NA,NA
87, Auriculares Philips A Bluetooth - Inalámbrico - Calidad ,1890,NA,8,2,18 cuotas,105.00,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/SERTEL_SHOP,https://articulo.mercadolibre.com.uy/MLU-455779410-auriculares-philips-a-bluetooth-inalambrico-calidad-_JM,0,1,0,0,0,#455779410,NA,Philips,NA,NA
