search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso,Tipo de fechamento,Certificado de segurança,Usos recomendados,Posição da ventilação
26, Capacete Moto P/ Mulher Fechado Rosa Com Viseira Espelhada ,129,NA,736,226,12x,10.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/RACE+ACTION,https://produto.mercadolivre.com.br/MLB-1119741753-capacete-moto-p-mulher-fechado-rosa-com-viseira-espelhada-_JM?searchVariation=28800127599,1443,409,183,64,72,#1119741753,Viseira Cromada,"56,58,60",Pro Tork,R8,R8,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
27, Capacete Moto Fechado R8 Viseira Fumê Pro Tork Rosa ,98,NA,386,1537,12x,8.24,NA,Envio para todo o país,NA,NA,4.4,2171,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108206634-capacete-moto-fechado-r8-viseira-fum-pro-tork-rosa-_JM?searchVariation=27938281942,1443,409,183,64,72,#1108206634,"Rosa,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28, Capacete Moto Feminino Pro Tork 788 Preto Fosco Rosa ,129,NA,1268,29,12x,12.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,66,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-976930467-capacete-moto-feminino-pro-tork-788-preto-fosco-rosa-_JM?searchVariation=20790341181,49,13,2,1,1,#976930467,"Rosa,Amarelo,Azul,Cinza,Laranja,Rosa,Rosa-escuro,Vermelho","58,60",Pro Tork,Evolution G4,Pro Neon,Integral,NA,NA,NA,NA,Unissex,NA,NA,NA,NA,NA
29, Capacete Pro Tork New Liberty Three 3 Moto Motoqueiro Motobo ,65,NA,411,116,12x,6.21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1453,https://perfil.mercadolivre.com.br/CMC+RIDERS,https://produto.mercadolivre.com.br/MLB-1130342691-capacete-pro-tork-new-liberty-three-3-moto-motoqueiro-motobo-_JM?searchVariation=29629708493,1086,250,88,12,17,#1130342691,"Preto-fosco,Azul,Branco,Prata,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,CAPACETE,New Liberty 3,Cross,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30, Capacete Moto Fechado Protork R8 Integral C/ Viseira Iridium ,103,NA,375,1245,12x,9.93,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-1147317465-capacete-moto-fechado-protork-r8-integral-c-viseira-iridium-_JM?searchVariation=30661951867,1443,409,183,64,72,#1147317465,"Azul-escuro,Amarelo,Azul-claro,Azul-escuro,Laranja,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,1200 g,NA,NA,NA,NA
31, Capacete Moto Pro Tork Viseira R8 Fechado Promoção ,90,NA,990,21,12x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-917557595-capacete-moto-pro-tork-viseira-r8-fechado-promoco-_JM?searchVariation=17757880686,1443,409,183,64,72,#917557595,Vermelho,"58,60",Pro Tork,LIberty R8,R8,Integral,NA,NA,NA,NA,Unissex,NA,NA,NA,NA,NA
32, Capacete Sm Moto Pro Tork Sport Moto 788 Marino Automático ,59,NA,522,78,10x,6.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,812,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-1008373865-capacete-sm-moto-pro-tork-sport-moto-788-marino-automatico-_JM?searchVariation=22726180496,487,192,90,23,20,#1008373865,Vermelho,"56,58,60",Pro Tork,SPORT MOTO,788,Integral,NA,NA,ABS,NA,NA,1.04 g,NA,NA,NA,NA
33, Capacete Moto Ebf Feminino Cross Fechado Varias Cores E Tamx ,169,NA,210,65,12x,14.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,60,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-854437166-capacete-moto-ebf-feminino-cross-fechado-varias-cores-e-tamx-_JM?searchVariation=25530772440,48,6,4,0,1,#854437166,Preto - Rosa,"56,58,60",EBF,Motard,Motard Fada,Integral,Simple,NA,ABS,Adultos,Feminino,NA,NA,NA,NA,NA
34, Capacete Moto Infantil Pro Tork Liberty 4 Kids Girls 54 Rosa ,59,NA,113,193,10x,5.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1216,https://perfil.mercadolivre.com.br/DEAMOTOPE%C3%87AS+BSB-DF,https://produto.mercadolivre.com.br/MLB-1249960652-capacete-moto-infantil-pro-tork-liberty-4-kids-girls-54-rosa-_JM?searchVariation=38673058235,875,232,76,13,20,#1249960652,Rosa,54,Pro Tork,NA,Liberty Four,Integral,Simple,Forro antialérgico,ABS,Crianças,Feminino,NA,NA,NA,NA,NA
35, Capacete Moto Aberto New Liberty 3 Pro Tork ,59,NA,1096,2492,10x,5.90,NA,Envio para todo o país,NA,NA,4.6,1453,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-836050871-capacete-moto-aberto-new-liberty-3-pro-tork-_JM?searchVariation=15942556351,1086,250,88,12,17,#836050871,"Vermelho,Amarelo,Azul,Branco,Prateado,Preto,Rosa,Vermelho","56,58,60",Pro Tork,Capacetes,New Liberty 3,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
36, Capacete Moto Cross Pro Tork Preto Mxpro Trilha + Óculos 788 ,159,NA,242,108,12x,15.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,247,https://perfil.mercadolivre.com.br/EMPORIUM+LIVRE,https://produto.mercadolivre.com.br/MLB-1193560008-capacete-moto-cross-pro-tork-preto-mxpro-trilha-oculos-788-_JM?searchVariation=34009613384,180,45,15,2,5,#1193560008,Preto,"58,60",Pro Tork,NA,Libety Mx Cross,Cross,NA,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
37, Capacete Moto Jet 3 Articulado Escamoteavel Robocop Varios ,166,NA,555,124,12x,15.96,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1751,https://perfil.mercadolivre.com.br/EMPORIUM+MINEIRO,https://produto.mercadolivre.com.br/MLB-1092152051-capacete-moto-jet-3-articulado-escamoteavel-robocop-varios-_JM?searchVariation=26926657801,1263,340,93,24,30,#1092152051,Cinza-claro,"58,60",Pro Tork,V-Pro Jet 3,V PRO,Escamoteável,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
38, Capacete Moto Infantil Pro Tork Liberty 4 Kids 54 Preto ,59,NA,93,300,10x,5.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1216,https://perfil.mercadolivre.com.br/DEAMOTOPE%C3%87AS+BSB-DF,https://produto.mercadolivre.com.br/MLB-1249968136-capacete-moto-infantil-pro-tork-liberty-4-kids-54-preto-_JM?searchVariation=38673222964,875,232,76,13,20,#1249968136,Preto,54,Pro Tork,NA,Liberty,Integral,NA,Forro antialérgico,ABS,Crianças,Masculino,NA,NA,NA,Urbana,NA
39, Capacete Moto Ebf Aberto Unissex Varias Cores/tamanho ,99,NA,180,24,12x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798336971-capacete-moto-ebf-aberto-unissex-varias-corestamanho-_JM?searchVariation=27796449325,4,0,0,0,0,#798336971,Preto-brilho - Rosa,"56,58,60",EBF,Thunder Open,Mandala,Aberto,Simple,NA,ABS,Adultos,Unissex,1.4 kg,NA,NA,NA,NA
40, Capacete Moto Axxis By Mt Skull Caveira Preto Fosco ,399,NA,211,1,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,21,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-702919658-capacete-moto-axxis-by-mt-skull-caveira-preto-fosco-_JM?searchVariation=32770177145,18,2,1,0,0,#702919658,Preto - Skull Fosco,62,Axxis,Axxis,Eagle,Integral,Simple,NA,ABS,Adultos,Unissex,1430 g,Micrométrico,Inmetro,NA,NA
41, Capacete Protork Coquinho Moto Custom Couro Boulevard Harley ,66,NA,173,20,12x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,4,https://perfil.mercadolivre.com.br/VEGASMIX,https://produto.mercadolivre.com.br/MLB-1181903476-capacete-protork-coquinho-moto-custom-couro-boulevard-harley-_JM?searchVariation=33198145839,1,3,0,0,0,#1181903476,Preto,UNICO,Pro Tork,NA,Coquinho,Aberto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42, Capacete Ls2 Ff358 Velvet Capacete Moto 4 Estrelas Sharp ,499,NA,134,20,12x,41.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,10,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-695499537-capacete-ls2-ff358-velvet-capacete-moto-4-estrelas-sharp-_JM?searchVariation=39285895946,7,2,0,0,1,#695499537,Vermelho,"56,58,60,61",LS2,FF358,FF358,Integral,Simple,NA,ABS,Adultos,Unissex,1400 g,Micrométrico,Inmetro,NA,NA
43, Capacete Moto Ebf Articulado/escamoteavel Robocop Varios T/c ,149,NA,1481,3,12x,12.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,226,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798271820-capacete-moto-ebf-articuladoescamoteavel-robocop-varios-tc-_JM?searchVariation=25735860637,148,46,18,6,8,#798271820,Preto-brilhante,60,EBF,Robocop,EBF E08,Aberto,Simple,NA,ABS,Adultos,Unissex,1.8 kg,NA,NA,NA,NA
44, Capacete Moto Mixs Gladiator Escamoteavel Robocop Articulado ,179,NA,1040,92,12x,14.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,24,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-680213247-capacete-moto-mixs-gladiator-escamoteavel-robocop-articulado-_JM,19,2,3,0,0,#680213247,"Preto brilhante 56,Preto brilhante 58,Preto brilhante 60,Preto brilhante 62,Preto fosco 56,Preto fosco 58,Preto fosco 60,Preto fosco 62,RPM 56,RPM 58,RPM 60,RPM 62,Selecione a cor e tamanho desejada entre as opções,Wolf azul 56,Wolf azul 58,Wolf azul 60,Wolf azul 62",NA,Mixs,Capacete,Gladiator Mixs,Integral,Simple,NA,ABS,Adultos,Unissex,1.74 kg,NA,NA,NA,NA
45, Capacete De Moto Pro Tork New Liberty Four 4 Preto Fosco ,57,NA,1174,803,10x,6.52,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,1547,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-976779410-capacete-de-moto-pro-tork-new-liberty-four-4-preto-fosco-_JM?searchVariation=21592696088,1034,323,139,31,20,#976779410,"Preto-fosco,Azul,Branco,Cinza claro,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,New Liberty,New Liberty Four,Integral,NA,Material ABS,Casco injetado em ABS,Adultos,Unissex,NA,NA,NA,NA,NA
46, Capacete Moto Fechado Ebf Masculino Varias Cores/tamanhos ,185,NA,373,14,12x,15.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,15,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-803341736-capacete-moto-fechado-ebf-masculino-varias-corestamanhos-_JM?searchVariation=27796982381,9,4,1,0,1,#803341736,"Branco - Azul e Vermelho,Branco - Azul e Vermelho,Preto-fosco - Amarelo,Preto-fosco - Azul e Vermelho,Preto-fosco - Prata,Preto-fosco - Rosa,Preto-fosco - Verde e Vermelho,Preto-fosco - Vermelho","56,58,60,61",EBF,EOX,Frost,Aberto,Simple,NA,NA,Adultos,Unissex,1400 kg,NA,NA,NA,NA
47, Capacete Sport Moto Automatico Protork Preto Fosco Promoção ,60,NA,371,2005,12x,5.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,812,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-1008562468-capacete-sport-moto-automatico-protork-preto-fosco-promoco-_JM?searchVariation=22736325021,487,192,90,23,20,#1008562468,"Preto-fosco,Amarelo,Azul,Branco,Plata,Preto,Preto-fosco,Preto/Cinza,Preto/Rosa,Preto/Verde,Preto/Vermelho,Rosa,Vermelho","56,58,60",Pro Tork,sm 788,Sport Moto,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
48, Capacete Moto Cross C/ Viseira Pro Tork Várias Cores/tamanho ,199,NA,332,2611,12x,16.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,654,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1182548689-capacete-moto-cross-c-viseira-pro-tork-varias-corestamanho-_JM?searchVariation=33240848583,479,99,44,17,15,#1182548689,"Azul,Amarelo,Azul,Bordô,Cinza,Laranja,Verde,Vermelho","56,58,60",Pro Tork,NA,Adventure,Cross,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49, Capacete Moto New Liberty Four Pro Tork R8 Fechado ,129,NA,266,81,12x,10.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,7,https://perfil.mercadolivre.com.br/JN.MOTOS,https://produto.mercadolivre.com.br/MLB-1122944031-capacete-moto-new-liberty-four-pro-tork-r8-fechado-_JM?searchVariation=29027404207,5,1,1,0,0,#1122944031,"Verde,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Capacete,R8,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50, Capacete Moto Tork R8 + Viseira Azul + Rede Elástica *touca ,119,NA,216,187,12x,11.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-1187002364-capacete-moto-tork-r8-viseira-azul-rede-elastica-touca-_JM?searchVariation=33550143589,1443,409,183,64,72,#1187002364,"Amarelo,Azul,Azul-claro,Prateado,Rosa,Verde,Vermelho","56,58,60",Pro Tork,NA,R8,Integral,NA,NA,NA,NA,NA,1200 g,NA,NA,NA,NA
51, Capacete Moto Protork Escamoteavel Robocop V-pro Jet 3 Loi ,167,NA,564,26,12x,16.06,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1751,https://perfil.mercadolivre.com.br/LOI+BRASIL,https://produto.mercadolivre.com.br/MLB-1071360789-capacete-moto-protork-escamoteavel-robocop-v-pro-jet-3-loi-_JM?searchVariation=29556830528,1263,340,93,24,30,#1071360789,Azul,"58,60",Pro Tork,V-Pro,Jet 3,Integral,NA,forração antialérgica.,Injetado Polímero ABS de alto impacto virgem,Adultos,Unissex,1.63 kg,NA,NA,NA,NA
52, Capacete Moto Ebf Fechado New Spark Flash Varias Cores/taman ,130,NA,263,2,12x,10.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,11,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798245069-capacete-moto-ebf-fechado-new-spark-flash-varias-corestaman-_JM?searchVariation=28781552221,11,0,0,0,0,#798245069,Preto-fosco - Rosa,"56,58,60",EBF,New Spark,Flash,Aberto,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
53, Capacete Moto Ebf Shield Solid Diversos Tamanhos E Cores ,57,NA,72,3,10x,6.59,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798872313-capacete-moto-ebf-shield-solid-diversos-tamanhos-e-cores-_JM?searchVariation=31963346637,2,0,0,0,0,#798872313,Vermelho,"56,60",EBF,Shield,Shield,Aberto,Simple,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
54, Capacete Moto Protork R8 Fechado Viseira Espelhada Loi ,93,NA,212,1691,12x,8.97,NA,Envio para todo o país,NA,NA,4.4,2171,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108198982-capacete-moto-fechado-r8-viseira-fum-pro-tork-prata-_JM?searchVariation=27938017043,1443,409,183,64,72,#1108198982,"Prata,Amarelo,Azul,Azul-claro,Laranja,Prata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55, Capacete Moto Fechado R8 Viseira Fumê Pro Tork Prata ,129,NA,736,226,12x,10.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/RACE+ACTION,https://produto.mercadolivre.com.br/MLB-1119741753-capacete-moto-p-mulher-fechado-rosa-com-viseira-espelhada-_JM?searchVariation=28800127599,1443,409,183,64,72,#1119741753,Viseira Cromada,"56,58,60",Pro Tork,R8,R8,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
56, Capacete Moto Aberto Liberty Pro Tork Preto Fosco ,90,NA,990,21,12x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-917557595-capacete-moto-pro-tork-viseira-r8-fechado-promoco-_JM?searchVariation=17757880686,1443,409,183,64,72,#917557595,Vermelho,"58,60",Pro Tork,LIberty R8,R8,Integral,NA,NA,NA,NA,Unissex,NA,NA,NA,NA,NA
57, Capacete Pro Tork Moto Evolution Nos ,159,NA,85,48,12x,13.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,80,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-1133297836-capacete-moto-mixs-fokker-storm-fosco-ou-brilhante-2019-_JM?searchVariation=31513588498,59,8,7,5,1,#1133297836,"Clique na cor desejada,Azul com Vermelho Brilhante,Azul com Vermelho Fosco,Clique na cor desejada,Preto com Amarelo Brilhante,Preto com Amarelo Fosco,Preto com Azul Brilhante,Preto com Azul Fosco,Preto com Grafite Brilhante,Preto com Grafite Fosco,Preto com Laranja Brilhante,Preto com Laranja Fosco,Preto com Rosa Brilhante,Preto com Rosa Fosco,Preto com Verde Brilhante,Preto com Verde Fosco,Preto com Vermelho Fosco","56,58,60,62,TAMANHOS DISPONÍVEIS",Mixs,Fokker,Mixs Fokker Storm,Cross,Simple,Isopor interno com aletas para absorção e dissipação de choque;,Casco construído em resina termoplástica ABS de alto impacto;,Adultos,Unissex,1.6 kg,NA,NA,NA,NA
58, Capacete Protork Coquinho Moto Custom Couro Boulevard Harley ,305,NA,188,10,12x,25.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,450,https://perfil.mercadolivre.com.br/MOTOARTPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-1155750737-capacete-original-helt-cross-vision-triller-verde-fosco-moto-_JM?searchVariation=36185664810,399,47,1,2,1,#1155750737,Grafite - Verde,"56,58,62",Helt,Motocros. Off-Road,630 Cross Vision Triller Green,Cross,Simple,Poliestireno,ABS,Adultos,Unissex,1650 g,Micrométrico,NBR 7471,Urbano,Superior
59, Capacete Moto Ebf Fechado Unissex Varias Cores/tamanho ,269,NA,85,1198,12x,22.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,7,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-1176757891-capacete-de-moto-peels-mirage-techride-varias-cores-_JM?searchVariation=32802089716,6,1,0,0,0,#1176757891,Vermelho fosco,"58 - M,60 - G,56 - P",Peels,Mirage,Techride,Integral,NA,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
60, Capacete Moto Protork Attack Escamoteável Robocop Articulado ,179,NA,1040,92,12x,14.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,24,https://perfil.mercadolivre.com.br/KMMOTOSHOP,https://produto.mercadolivre.com.br/MLB-680213247-capacete-moto-mixs-gladiator-escamoteavel-robocop-articulado-_JM,19,2,3,0,0,#680213247,"Preto brilhante 56,Preto brilhante 58,Preto brilhante 60,Preto brilhante 62,Preto fosco 56,Preto fosco 58,Preto fosco 60,Preto fosco 62,RPM 56,RPM 58,RPM 60,RPM 62,Selecione a cor e tamanho desejada entre as opções,Wolf azul 56,Wolf azul 58,Wolf azul 60,Wolf azul 62",NA,Mixs,Capacete,Gladiator Mixs,Integral,Simple,NA,ABS,Adultos,Unissex,1.74 kg,NA,NA,NA,NA
61, Capacete Moto Feminino Axxis Eagle Lady Catrina Vermelho ,159,NA,7,3,12x,13.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/POLOBRISA,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=NA9yPbbDrEr2Y5CtPGbEgZtcM8eH%2ByFMZ7k0XgIv2q4lOsan65mFkmLkdiUhREIfYxEhsiiFCtPrmFOAJUvCpeUduHqFEpcewe0Wmy8%2BHJL1Az%2F0et9xhsT2tkXPN2mrOR5WRhbKPIjqInTq0NqG1PM2XesszT%2FO9BvODfLp5%2BmmJrb8FTOqs2dyzI0B4ELNHlSXyeEWaht5BU5exVXSiVa999cUnG%2Fehz50%2Fxneb%2B0cagCHWxQDcVHjZD%2BHavLjQ0HYkyfK1VTdQ%2FuXqtl67nbYX00OlQcgrSEnd4Qp6E5usaVL1yNHrKQ7eoARLWI0sdjLCMLYgJNqBMVj1XBiRqoJYFjS%2B9qCnGwacKoGbsm5ppPEaP8Tz5n90LvZl5GK96L5Efodr2KtUL2MRIfOiAleb9j%2FM4XB4wZ%2FFyCsMT9r4RwAjKwpeuWMFUJSGaSH0StzWYItSAIapm7D7Nzd0LBk%2FwrqzT8AhyQEMCtuBbhfqjJJ4j7tnDGpUAl9wTfOzsPNdw37cdXM5tnEtwWjYLHO00tk%2B1wdZjvXY0Bpipo9Di8NoweWwi2RHQqq%2BOWDJyU3%2BtdiyHygZgLnQkAaLCxsVe%2Fdgv2zIz5Sg1VfeAHiFygd%2BVCj99TfgpzNCL0DUN9JXd8PTOjlkXTlNoCghDUGTM0rOUVxAvGQFJ4rsAq1qeO%2Bo%2FX0RlCkLqezmOJGjUKv6ij3HNm9kYTY7piWHMrMLUKrozjK0rpF3XRMszgXWGad5S2fpvS%2FyBF9j7U28DWOOJEGPbWDc56iZLfQnr4shkz5SbSBuqw%2FOlXiPAJZAwsxIWgJPpFRrZEEguEqLpK9qR4gTcJnSthvvTbYEQyQJ%2F0SDAiTy8LMLyTCfs%2BW0%2FNfLIxIwV%2B4MezGi%2BlRydl2NW96Fe6FdYntzZVx1eQ6ySXGCeLVMuWv52s1MW8Ed3VhvTtFNO4bJaNAdO6D43O7ThqWTYo8A9r9QkRcAf7s957McS2IhqbfEFcjp306Wn6eemUHHmUeRpVXOWmgRHA0VWW0Y4jfZFlyhUKaR4gP3C5BWomhOc5mSxn7KE%2FOwPGYi0FHnNxgdUaKSyv6ZAxALNJ80bs1rqjv%2BRSWVZj7hgNbr4l3GwLsB08DrdhwaPPnz834Se4q0id6LrnttfIVrAfassMApWvHVD6sP8nnPehq5BuRq4X0T6jQjUR88D9ACMxw%2B0xeQTY7Z%2F0xuZljCs5%2BUXAfSDKGjcCNgVrI0bqup9JgViBOxAxno0AKzcT%2FLOLzqrL%2FRjsHrRi4ssFycVTLVhqrP7pUvTS%2BiEfeJUSSj%2FR9mqepgezgktG7NJULJqRuGKz5dMDsvoTIbykXiPCj6Qq5q9W%2FoX70PSO2%2FGqI4di%2FQ%2FejtPrpOhI7dn9M1qtCFSBqI%2FLVpIfSJLvEi3Iiw0IbiBhmT%2FhVkerat8c%2BMvZGl%2FMJ%2FVm1m0qJHW1RgNMUxm8BQluZnhWUDAygQzf98DEdBDXb2gj8HqKeu9Z6A9XfW2w%2F63SUeKWgK4vhZ6Y9ifRDloutrop%2FRgpWdVAdBe5KxRD8SbQPPluZU8gn%2F1lPywH3cAoaBwG3fIQiLuR43zECrfhJ%2BTv%2BZKLsv01heT7MOrLgmNRrrsTEn2e%2BOy7hnH%2BWOqqDCo%2F0%2FlnHE%2FHgCFKs1tu%2FQAj7RBpukY1K4QeE4A7t3IHBe8c6FHsJVwtE9xmNMKI28d%2FsO%2BJXCPWcFx2HoaQ9oja%2BXHwTVWpWtk%2FK%2BkGQCfIB3sABrxQtqnU5G1g2Wa4feH%2B%2BRzVxNGDuAJlbe%2BOcJR%2B4S5HgJAqSbRiRNsnzjrejqG1hws4UNnPr22c40CIi6E%2Bq1rrYO55jTLPSda0U3pRSRtvSfHjYeBGBg%2FqTGgbGywYO1ya2U6s8ob0ubAHxzAmlGhioWCNA7ayyjc2YbwZFX%2BtpPzHVYk6A,NA,NA,NA,NA,NA,#1181706982,Preto,"58,60",Pro Tork,Fokker,FOKKER SOLID,Integral,Simple,Poliestireno,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
62, Capacete Moto Mixs Fokker Storm Fosco Ou Brilhante 2019 ,59,NA,761,2092,10x,5.99,NA,Envio para todo o país,NA,NA,4.6,1216,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-884032408-capacete-moto-aberto-liberty-pro-tork-preto-fosco-_JM?searchVariation=22016996409,875,232,76,13,20,#884032408,"Preto-fosco,Amarelo,Azul,Branco,Prata,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,Capacetes,Liberty,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
63, Capacete Moto Aberto C/oculos Solar Ebf Varias Cores/tamanho ,55,NA,104,273,10x,6.36,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1216,https://perfil.mercadolivre.com.br/CIADAMOTO1,https://produto.mercadolivre.com.br/MLB-1273973842-capacete-aberto-new-liberty-3-moto-promoco-relmpago-_JM?searchVariation=40423112191,875,232,76,13,20,#1273973842,Prreto Brillante,"56,58,60",Pro Tork,NA,New Liberty Three,Aberto,Simple,Poliestireno,ABS,Adultos,Unissex,NA,Micrométrico,Inmetro,Urbano,NA
