search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Formato,Color
226," Audífonos Sony Bluetooth Llamadas, Sd, Fm Android + Envio ",16.5,NA,62,71,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.8,5,https://perfil.mercadolibre.com.co/DICA9422299,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=KPj%2BQl2PjOENYJ3nsiN2riQFlm0R%2FiJ%2FdERVwY45k4PATx6iT1g8H7w1FhTnWWR3vLJS1lOree%2B9f1RAkNj6wFqd%2BZHiatkhikVpSTnfgzxQmW4kOWvof1lGsMhghiqgA1aU9uLCRGoUp6FuwFAE%2BSFXOz6ILBMN2znjA3DGnPvgEG9TQs0AFBdGPWlJgtqGH1CXw5ogjKWICB4BYB%2BSKSf%2F9ayL%2FHGQpv%2FGSVeUGw7Yky3BMHq0wsecSCK1QMqNh5p3w2FBfuB66t8PVrDazHTfCj2%2FMb5PtKuh0zlh5tlA4VIVZNsjBEFsXknvvWkjAa1cxGW1hSTUUxe7bDWGsBd1gG%2Fs6hHHBQ%2F49x2p1XXXNCSYVoNIgNbup8%2FDScvikVJroY4JcZx3QEPeh9FpQAOdC%2Fwql3Gsp%2BL6S6x%2FNutAEfgTbBzD7qp8YxXrQTrxjOmdw3ydCYQn6GtGyqcrxhea4WV950hfwR30g%2BcqCO9O87MfW30edT2OBBWsrOeEnzMrEk4Lwb9NkQEZb4kPtvdyEYsplMZ2aGX2UB7FVKYBCnfgm%2BeZZIp%2FaqENBw0KT9N9qq9PW5ByCwRxjeDTWjfL8NeZuXNyxr6iTuCqnPTd8K6TM%2BdVaIJnPBvso%2FI%2FyBGMhkUiV6iyc3pXgyw%2FNMaCKTRBz%2Bk1q2Cs435vGvdZB5rI9Ji2mkLq10%2FyIlzC9HNhvPdW0RoMECMVgGT5neqQKaoON9joAvlJKWaXMH1srqUBESqpJYSZrdeSF7WW%2FUr4S2FJBGykh701j9ds7p16%2Fv%2Bem%2B3Riy9yNw9KekFSdSzKgIeN8PZVxoRvjOpCX3ULFqcec8SlmWsquKTIHgnsfjcGr33hhQlUNeubDcE%2FGS%2BA9pnNS7fnGVPrATCeKRUgQLYIGvfUxGSXKxKMWXChFwFIFyV790ofhrBj6OGXf10d7VkJNWv5dmSJA2%2BwBKs%2FyxhRYNwKim2k8oXsnCdvGsQNM0cKmUDMk4XhiSzv6E2hV%2BYFPt5hji8GXzt4YIVFuSwXq4k6yn2%2BjSUcLZYrULp1XifJSHS331IBXH9uYv6rp7frlOWUsSjEl4JZVhJ9kSOa%2FmCdHMAovxuTPVdxdGoeMvEs9N3Ywn5rey8HtlFEdYdZmto7ocCLFSvSm%2Fx89DDZK5TdVwR3kBv8%2FPLxJY8G061OoD1QfeSw0a6KFVzSTtaQeR%2FzZKiMuaumhvUskj%2Fd8ZAmFF9PhAwt6Mre9QgUhAk1v0Z7bmVmB7o%2FI%2FXjuT7iHcmT9332wmveUJntfwAcUz2mjKIXyAdTdJUgdLxhsX6berkcrweQm%2BJMYtpUCL8zKxNQPJIRRqfhFhdh6gCLDIg12hyTxKbw9%2B4D2XrLyPcPvOgB2EmG%2FI98yGaTgVmqB1emJJWJuxRcQ6YFIiqR00eAhJbSlXPKXFkeEIVhrT8pbiWtuNbAeULoLlRQ%2BZ7FdaZ17jaB%2BpdqGCptFf%2FU%2BHclIAfztCpKI5zokn7TiIsKrc3d4i%2BVnl0wwb4Pb8IJTQkN9O5zRZCJScRWa%2FrHq3qYPpHC4h48FHJBCuGzmugJF46QCnCxABCaXPV2OiLQ%2F6TbFGngsMslgB8%2FZRe69eviqU928LEVBYwNjxHAmzluFm5auxyTi5qCl24pm2XH%2BRqI%2Bb6tI6XU%2B0IRkxs%2Fy%2BYiOp4JuLeFCizyh1EX1kRCu%2BILK5e%2B%2FIyvODH5WJyNnH6EDMbwgCWyWzeQCsIgzPeczvcXEVEQsTaaHPpwyaxC,4,1,0,0,0,#509023830,NA,NA,NA,NA,NA
227, Audifono Bluetooth Sport Huawei Honor Mate P20 P30 Caja Orig ,166.9,NA,6,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,5,https://perfil.mercadolibre.com.co/EKONEGOCIOS,https://articulo.mercadolibre.com.co/MCO-517601443-audifono-bluetooth-sport-huawei-honor-mate-p20-p30-caja-orig-_JM#position=15&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,4,1,0,0,0,#517601443,Huawei,Caja Huawei AM61,AM61,In-ear,NA
228, Qcy Qs2 Tws Audífonos Inalámbrico Bluetooth 5.0 Manos Libres ,129.9,NA,27,7,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,8,https://perfil.mercadolibre.com.co/VIRTUAL-PLAY-STORE,https://articulo.mercadolibre.com.co/MCO-455393935-qcy-qs2-tws-audifonos-inalambrico-bluetooth-50-manos-libres-_JM#position=16&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,5,3,0,0,0,#455393935,QCY,NA,Q29,NA,NA
229, Audífono Deportivo Bluetooth Auricular Magnéticos Prueba Sud ,17.49,NA,12,6,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMERCIALIZADORA_A_Y_G,https://articulo.mercadolibre.com.co/MCO-516480070-audifono-deportivo-bluetooth-auricular-magneticos-prueba-sud-_JM#position=17&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,NA,NA,NA,NA,NA,#516480070,NA,NA,NA,NA,NA
230," Adaptador Bluetooth Para Carro, Equipos De Sonido, Audífonos ",49.9,NA,8,75,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/RTCA2008,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=8IQcNL8Y0NffVdVNFOdfxKi3XjzDzXO1Xk0bL1qFjLMMxxqqokL4IM5GlDped9tkQ8xSxdolrkDH7R84p6SLymgxRICrAhHjonUIXnM%2FFBhPYmer9ZKvve%2FVizi29eePerwHWQDF8d%2FSZUCf8NIJ8%2FRC%2FSCW5gld2%2BXtuJGJes%2BtiC1rXaW4%2FsGMZJpYRvrPzb2qLiuO%2FMJoiYaYMqKW5ZqbwyHABWPbzC28ZEb%2BUQjGwfoFnt2NTyujLgMSEVI9z7NSCKF%2Flz6yDNr1tIKW6MnZdA%2FiN72juJsqh3P%2BzlAZCcoD5eJsh%2BMXUqKWd99O%2FRoB2wdnb3rpLXyn3IV7f2QgkmAPzdB2R9n2ADWONR0jX5AfVh0GT9IZqxmXkNQZv%2Fc5IcOqK%2FVVzzkK9Oe9t%2F1S%2Fa1kkYa0gxcYy3PY0hKkRCauWYnll2uixn5NvICoywmKcBgiILJc3JoiElV2Z0tXCAvOs9GgDvE1gfIlUzWxMvZx0%2BSVGbJpmzHHDckN4c%2BsoJMVPW91L3V%2FN2CCjlUPcIst0%2BmLQyJR%2BYp74hPnoGo42A7F7nYa0kNSFX1ILbCfkF3gaI636%2Feuq9M1onJ2SXjth%2BG6%2FSuIC2ikRHOSbCM6szOYIaSnDkz%2B6SsFe5h17KMoImBbm7hbs4Y6xGSYd2QLcu2lrfqQEEWDfXc9aPx0FBHLhGXNeRnx2PkKHaRLfMpEfww%2FmgjlhMkHIOcxArvgIJebwW2U9Jino4rhLHbDG%2FFij2Do%2FQ5aoj7k%2BqmM88PR4ftb2nzaDcK63OmKIUJNFPQvzxYSkRsy0OeGBVlLRREcb70GYOXUedm6xhI0CvZpDssIM38srrmdmCh26ty5Z%2FmWKfHmfQHsmQYhIAd5VM1%2F5dxt%2BNFbTkzlAUofhw3I4sJiKKSihSrAuZ%2BEUBCGsVm1Y86yyJaKVw61V3Z5bqXDrcLiuDDxeFPoqCJbxvq%2BNN3DGc7PWbHCqm2Mm7gRQLPYLZJnW0nyQn1qB2tw%2F%2BbVKn1bTfSal5fk4FDY6%2Bjn0lbiQ47zU%2BtscFhen1yodpZyK8ornxuVWJ%2BUJ6BSSGlEfg7RvtIOGRFN9X9%2BmiaFG41PuoCUKR2pA4N7mzDVUrkfOGsLfvIg%2BRyj4kSFdZT5T8xO1Hv1giiSLL%2F8w3smNKA1gImd2VSqvbr3nlCLvEYQBe0OuCmhGe%2F25oenQ8il7%2FtDyvwfkrvjgXXA4mBTjnYKA8MUutZcSX6uiSUN2w6BX9jPCwDVrpqJjz%2FHrhA4Oyj4qOQXCXEhw5lNy1SiUcTg4aMvkzIm4ohKtd5yyhDwe5zDiRUH7VxqiqmvypfoAUuZQOA8pBtSm3deQJElouPABUgHiXRGGQYwFYC68HLNOcbr0m0QzZpaIwvcKqwkGeArR%2Bk3NhgcTee1F%2BNTTBoY5EgvRHIY6RDSWL6zgPTI5ZonvKQHsNaiN5E3qXYtfN3w%2BIldh19KsN4cSXJFVXo8y6TQhFDyMVWKWRu%2Bw5bcqEh1bO5l42c2Xtpoio%2BkYWNV%2FVWY%2F90mRSxZ0ySJFlqLIZQl2TsjC1fkE8nHkHmu6IiIDEE8gzj8ul3VECirzG32MQM8hIVvPxUlaAfwsAvAqgE%2B5Cgevf6oUJzbXq0jUH42wAc6hNdQHC05CS456289AlQpozmpk40QDx1%2BFUnIbQHeyjLrIetKp6qkvwt6NKZp%2BV2zm4dWEsFOzSoLY1K%2F5V7pZEFxEzkW,NA,NA,NA,NA,NA,#508106815,Genérico,NA,i7s,NA,NA
231, Auricular Inalámbricobluetooth Manos Libre Music Recomendado ,12.9,NA,35,3,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,3,https://perfil.mercadolibre.com.co/OXDERNA,https://articulo.mercadolibre.com.co/MCO-504928680-auricular-inalambricobluetooth-manos-libre-music-recomendado-_JM#position=19&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,3,0,0,0,0,#504928680,NA,NA,NA,NA,NA
232, Auriculares Deportivos Bluetooth M98 Metal Magnético Microfo ,44.999,NA,609,91,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.4,101,https://perfil.mercadolibre.com.co/SIJ+DISTRIBUCIONES,https://articulo.mercadolibre.com.co/MCO-452018947-auriculares-deportivos-bluetooth-m98-metal-magnetico-microfo-_JM#position=20&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,65,20,9,5,2,#452018947,NA,NA,NA,NA,Rosa dorado
233, Audifonos Inalambricos Hbq I7s Bluetooth Cargador Portatil ,46,NA,91,9,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,2.8,4,https://perfil.mercadolibre.com.co/LOSNOVEDOSOS1,https://articulo.mercadolibre.com.co/MCO-493833313-audifonos-inalambricos-hbq-i7s-bluetooth-cargador-portatil-_JM#position=21&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,1,0,1,1,1,#493833313,NA,NA,NA,NA,NA
234, Audífonos Deportivos Bluetooth Sd Magnético Manos Libres 212 ,39.9,NA,9,41,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRALOENCASA.COM,https://articulo.mercadolibre.com.co/MCO-511687960-audifonos-deportivos-bluetooth-sd-magnetico-manos-libres-212-_JM#position=22&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,NA,NA,NA,NA,NA,#511687960,NA,NA,NA,NA,NA
235, Auriculares Deportivos Bluetooth Anti Sudor - Gimnasio ,34.9,NA,24,3,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,4,https://perfil.mercadolibre.com.co/TECHNOIMPORTINGBTA,https://articulo.mercadolibre.com.co/MCO-500893521-auriculares-deportivos-bluetooth-anti-sudor-gimnasio-_JM#position=23&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,3,1,0,0,0,#500893521,NA,NA,NA,NA,NA
236, Audífonos Bluetooth Sports Inalambricos Recargable Azul ,36.99,NA,14,6,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4,1,https://perfil.mercadolibre.com.co/GO+TECHBGA,https://articulo.mercadolibre.com.co/MCO-511459326-audifonos-bluetooth-sports-inalambricos-recargable-azul-_JM#position=24&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,0,1,0,0,0,#511459326,NA,NA,NA,Over-ear,NA
237, Apple AirPods Serie 2 Bluetooth Auriculares 100% Original ,719,NA,3,96,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DESCOBAR78,https://articulo.mercadolibre.com.co/MCO-502492320-apple-airpods-serie-2-bluetooth-auriculares-100-original-_JM#position=25&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,NA,NA,NA,NA,NA,#502492320,NA,NA,NA,NA,NA
238, Promoción! Mini Audífonos Bluetooth Tws Ultima Generación ,99.9,NA,7,19,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/NEXINIMPORTACIONES,https://articulo.mercadolibre.com.co/MCO-516402209-promocion-mini-audifonos-bluetooth-tws-ultima-generacion-_JM#position=26&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,NA,NA,NA,NA,NA,#516402209,NA,NA,NA,NA,NA
239, Audifono Inalambrico Bluetooth Tecnología D Carga Sony 2019 ,47.7,NA,143,55,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.4,14,https://perfil.mercadolibre.com.co/MARK+CORP,https://articulo.mercadolibre.com.co/MCO-472708074-audifono-inalambrico-bluetooth-tecnologia-d-carga-sony-2019-_JM#position=27&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,8,4,2,0,0,#472708074,NA,NA,NA,NA,NA
240, Audífonos Inalámbricos Bluetooth 5.0 I9s Tws Mini ,60.9,NA,11,1,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MLOKEDO,https://articulo.mercadolibre.com.co/MCO-511037816-audifonos-inalambricos-bluetooth-50-i9s-tws-mini-_JM#position=28&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,NA,NA,NA,NA,NA,#511037816,i9S-TWS,Audífonos  bluetooth inalámbricos,2019,NA,NA
241, Audífonos Tws I9 Bluetooth Manos Libres AirPods Con Cargador ,54.9,79.9,298,83,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,3.7,33,https://perfil.mercadolibre.com.co/ARTICULOSALTAGAMA,https://articulo.mercadolibre.com.co/MCO-460237065-audifonos-tws-i9-bluetooth-manos-libres-airpods-con-cargador-_JM#position=29&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,12,8,7,2,4,#460237065,Apple,NA,AirPods,In-ear,Blanco
242, Audifonos Bluetooth Manos Libres Magnéticos Xt11 ,13.9,NA,17,8,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/EASYSHOPPING2017,https://articulo.mercadolibre.com.co/MCO-527681455-audifonos-bluetooth-manos-libres-magneticos-xt11-_JM#position=30&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,NA,NA,NA,NA,NA,#527681455,NA,NA,XT11,NA,NA
243, Audífonos AirPods I9s Tws Bluetooth Wireless + Box + Silicon ,59.7,NA,26,4,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECMASHOP.COM,https://articulo.mercadolibre.com.co/MCO-495676160-audifonos-airpods-i9s-tws-bluetooth-wireless-box-silicon-_JM#position=31&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,NA,NA,NA,NA,NA,#495676160,NA,NA,NA,NA,NA
244, Audifonos Bluetooth Maximo Volumen Magneticos Con Microfono ,24.95,NA,41,1,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,2.5,2,https://perfil.mercadolibre.com.co/SYSCONEX,https://articulo.mercadolibre.com.co/MCO-502727322-audifonos-bluetooth-maximo-volumen-magneticos-con-microfono-_JM#position=32&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,0,0,1,1,0,#502727322,NA,SINSD,2018,mp3,NA
245, Diadiema Audifono Computador Microfono Xbox Ps4 Onikuma K1 ,69.9,NA,6,4,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TUSHOP.A,https://articulo.mercadolibre.com.co/MCO-500786200-diadiema-audifono-computador-microfono-xbox-ps4-onikuma-k1-_JM#position=33&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,NA,NA,NA,NA,NA,#500786200,Sony,ONIKUMA,K1,Over-ear,NA
246, Manoslibres Bluetooth Qcy Tws 3d Estéreo Inalámbrico 5.0 ,109.9,NA,17,8,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,3,https://perfil.mercadolibre.com.co/YULIANALUCARD,https://articulo.mercadolibre.com.co/MCO-503471020-manoslibres-bluetooth-qcy-tws-3d-estereo-inalambrico-50-_JM#position=34&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,3,0,0,0,0,#503471020,NA,NA,NA,NA,NA
247, Audífonos Bluetooth I 7s + Envío Gratis!! ,16,NA,23,11,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/OKAPI+DISTRIBUCIONES,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=ANkNALC9gdAeveGP%2BaPbXbeUoSBhNjmtgDIBDCrR%2FbvxflSYKsdB7pmWrR%2FV95%2BLfY%2B9Or58oFohEj0N4MKq%2BsSD3%2ByeAAqi1Eygr4d3yoQlyRWlYMIaYN3MIjG2zDWTtr6hTbqcQ2AYN9pk70SsyMesjg1u6mJO6oJxdGiXWcIfjP7unJSPmW%2FsARpZXorDhsfhDN7RaVNKZ6oMdL6Yec009Qjj9KNhgAbD4uChokfoXCRTz7%2Bjj14556%2FeTCRD0azPEZ3VQSGJrpHblXpKIksuRVw20QLFy2FYTBfz%2FEyEdD4GshnNTewgTuYT0MiVxFhnsJ7th%2F0OXI24GhWMp22vonhSJrZ4OuOQWQyEKNVuvjt2HoohvJayoH9hh84RsR6uVXi89fDvAOKwV9pCMncBzC6m2kARDqFYURP1yEMwJXK%2FwlMwOHq8zTYXJYxefSnnVz6CSfzuU4vQKQbSgtAHwSduvONn39TEPNsovgL0WpjuUfIWyQcejCRzQtyYBef2r%2BpI%2B%2BJFaIYnYNMECjjwd1v%2BwlbiPSJJgiY4onWuAtUnmjJ5dSln7Af0qUOUBAkdcyOPTwYkF7Rvv%2FVBV5LYG1tlNzj2I%2FgDfdoAfljEhedHJpEhJeQnCNal%2B%2FlRUuMT43yQemyMCfhcpgUhPudv9PctqYXXn41WY0XdKiS1tOOeBdu95Y8uUH4%2FLsnvBt4csQWzA9zYNC2fbcCNqXO%2F8%2BW9P%2BqbAW8T0UzSEVdmOrJcMyJKIE9Ak8t3pEprzjNPLl6sR2mEAxtObpKuuP3b3o7EAbfGDTL3wwq5ihFxp2ztFIKPIDz6iHou6gSnT8kbm1VA%2BtV7kkHuxiC9trSxUM3Y2Ow1SrGHmrZkhz%2FVpm%2FC%2FQ7beih6QWI%2Ful%2FhStXkE7peljJy%2B55CTVAVi7WB98fOnZsudk359Lh%2FXEKpbBCNcrsAl9mX3ax1rCOI41XHJ0oPP7Nbfeh5OXMd5EPIdCs9JMTspgxu21N63MntQeRwdqxxjFrB25ZmREwb8iQO%2BRgXjPHjgXB4RoSHPbKkK9UGB7bGFPBbhNTkeYxkEniXzo78M9wtP7Xo%2BouTSZ8tWnQ62%2FFL564hQJhgIZnny6KO23%2FffL6Mzd%2FqdOmxb50W3PHz9gQCvSTozvmBWwTSZfsUDLiFceFx75pZd2mNBojBGKiG79YH7bz5gIJLrzg2IpjWW%2FuDlmBPVisZ1%2BJMb239NS6iaNxJiszVB7CJd3CllMGDQ%2B1ifsCF2GcS3lmScnqXUththjwuosJhYJ08z16i44DeFNW70z7D48TD7xKdQbMsXpaRhUbSyhlCt3sSFkkqX0SmnSc4RvdkdYw%2BmkCvEPxPZ6DkdCPkGm3RVHJGeybvEa6jh4HZvgPdhSO%2FQyzLuZ%2FqBA%2Fp%2BI4rcC3nRo5yxBDUWHZupWeYXldK7aWMEe4ZpSy2uboyOs2kAWYexfP0MDfbsqR4cz8GLmkdkNZI3FwGvs5Xewq2k46AhtWFfVhv%2BxryZUGjnvvHmwUlR2T2VUczMkA5fqSUvPd3dTr03I5JjvxlQ3iiKziV4RiTI3xs6KchPfI%2FUUh8jQj5TJyf%2FVM6rh75wYhko1KqbY99YDxEV4KpdbQcVgUe%2FajklNmHseQoa9bKkuIfphESOSt%2Br6%2BJ7uc0INQubCdtykCJP95RPZ4T3tvHyQq33BcyEh1oISkKLIKUQICrUy3Pm5b5du6JAZVJ8GetdnTcZLxoknVvofh6b6h5,1,0,0,0,0,#510060831,NA,NA,NA,NA,NA
248," Audifono Bluetooth Nia Original X3 Micro, Sd Radio, Llamadas ",29.9,NA,9,8,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRASCONCALIDAD,https://articulo.mercadolibre.com.co/MCO-504269505-audifono-bluetooth-nia-original-x3-micro-sd-radio-llamadas-_JM#position=36&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,NA,NA,NA,NA,NA,#504269505,NA,NA,NA,Over-ear,NA
249, Audifonos Air Max I14 Tws Originales Bluetooth 5.0 I7s I12 ,70,NA,16,8,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ALEJODUQUEDIEZ,https://articulo.mercadolibre.com.co/MCO-505035619-audifonos-air-max-i14-tws-originales-bluetooth-50-i7s-i12-_JM#position=37&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,NA,NA,NA,NA,NA,#505035619,NA,NA,NA,NA,NA
250, Audifono Bluetooth Sony Wi-c300 Original ,109.9,NA,13,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,11,https://perfil.mercadolibre.com.co/MAOVIDEOJUEGOSYTECH07,https://articulo.mercadolibre.com.co/MCO-470855225-audifono-bluetooth-sony-wi-c300-original-_JM#position=38&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,9,2,0,0,0,#470855225,Sony,NA,WI-C300,In-ear,NA
251, 1 Auricular Mini Bluetooth 4.1 S650 Para Ios / Android Stere ,16.499,NA,15,85,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JIS+IMPORTACIONES,https://articulo.mercadolibre.com.co/MCO-519026597-1-auricular-mini-bluetooth-41-s650-para-ios-android-stere-_JM#position=39&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,NA,NA,NA,NA,NA,#519026597,NA,NA,NA,NA,NA
252, Audífonos Bluetooth Qy7 Para Correr ,49.9,NA,23,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,1,1,https://perfil.mercadolibre.com.co/MERCAOFERTAS+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-493246944-audifonos-bluetooth-qy7-para-correr-_JM#position=40&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,0,0,0,0,1,#493246944,NA,NA,NA,NA,NA
253, Mini Auricular Qcy Q26+ Pro Bluetooth Invisible Manos Libres ,69.9,NA,61,7,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.6,8,https://perfil.mercadolibre.com.co/DRAGOTRONIX,https://articulo.mercadolibre.com.co/MCO-444992892-mini-auricular-qcy-q26-pro-bluetooth-invisible-manos-libres-_JM#position=41&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,6,1,1,0,0,#444992892,QCY,NA,NA,NA,NA
254, Audifono Bluetooth Auricular Inalambrico Manos Libres Aiwa N ,119,NA,7,14,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/SASCOMERCIALLACABRERA,https://articulo.mercadolibre.com.co/MCO-499099977-audifono-bluetooth-auricular-inalambrico-manos-libres-aiwa-n-_JM#position=42&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,1,0,0,0,0,#499099977,Aiwa,NA,AW2 PRO,Over-ear,NA
255, Auriculares Hbq I11 Bluetooth Manos Libres ,55,NA,21,7,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,1,https://perfil.mercadolibre.com.co/ALVARO+BLANCO,https://articulo.mercadolibre.com.co/MCO-472108310-auriculares-hbq-i11-bluetooth-manos-libres-_JM#position=43&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,0,1,0,0,0,#472108310,Apple,NA,NA,NA,NA
256, Audifonos Manos Libres Bluetooth Bluedio Tn 2 12 Horas ,99.89,NA,24,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/DCH+TECHNOLOGY,https://articulo.mercadolibre.com.co/MCO-479455772-audifonos-manos-libres-bluetooth-bluedio-tn-2-12-horas-_JM#position=44&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,1,1,0,0,0,#479455772,Bluedio,NA,NA,NA,NA
257," Audifono Bluetooth Nia 851 Radio, Micro Sd ",29.9,NA,87,166,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,3,https://perfil.mercadolibre.com.co/WWW.CARDO.COM.CO,https://articulo.mercadolibre.com.co/MCO-460468601-audifono-bluetooth-nia-851-radio-micro-sd-_JM#position=45&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,2,0,0,1,0,#460468601,NA,NA,NA,Over-ear,NA
258, Audifonos Xiaomi Sport Bluetooth Originales ,109.99,NA,26,4,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,2,https://perfil.mercadolibre.com.co/ALVARORIPP,https://articulo.mercadolibre.com.co/MCO-473238873-audifonos-xiaomi-sport-bluetooth-originales-_JM#position=46&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,2,0,0,0,0,#473238873,NA,NA,NA,NA,NA
259, Audífonos Bluetooth 4.2 Otium Inalámbricos Resistente Agua ,119.9,NA,113,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,23,https://perfil.mercadolibre.com.co/COMPRAVIRTUAL.COM.CO,https://articulo.mercadolibre.com.co/MCO-456826200-audifonos-bluetooth-42-otium-inalambricos-resistente-agua-_JM#position=47&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,21,2,0,0,0,#456826200,Beats,NA,BR,In-ear,NA
260," Audífonos Manos Libres Bluetooth 4.1 Stereo, Avantree Tws320 ",149.9,203,24,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/JD+MARKET,https://articulo.mercadolibre.com.co/MCO-502126120-audifonos-manos-libres-bluetooth-41-stereo-avantree-tws320-_JM#position=48&type=item&tracking_id=0dc1d28f-8291-48ce-b76e-80ad4979636d,1,0,0,0,0,#502126120,Avantree,NA,NA,NA,NA
